Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Sontel Trust Water Co-op,Nitrate,5.14 ppm,0.14 ppm,10 ppm
Sontel Trust Water Co-op,Nitrate and nitrite,6.84 ppm,0.14 ppm,10 ppm
Sontel Trust Water Co-op,None,,,
Greenfield Ranchettes,Arsenic,9.58 ppb,0.004 ppb,10 ppb
Greenfield Ranchettes,Cadmium,2.30 ppb,0.04 ppb,5 ppb
Greenfield Ranchettes,Nitrate,2.95 ppm,0.14 ppm,10 ppm
Greenfield Ranchettes,Barium,64.0 ppb,700 ppb,"2,000 ppb"
Greenfield Ranchettes,Chromium (total),7.20 ppb,,100 ppb
Greenfield Ranchettes,Fluoride,0.440 ppm,,4 ppm
Greenfield Ranchettes,None,,,
Liberty Water Lpsco,"1,2,3-Trichloropropane",0.00417 ppb,0.0007 ppb,
Liberty Water Lpsco,Arsenic,6.83 ppb,0.004 ppb,10 ppb
Liberty Water Lpsco,Bromodichloromethane,0.767 ppb,0.06 ppb,
Liberty Water Lpsco,Bromoform,5.23 ppb,0.5 ppb,
Liberty Water Lpsco,Chloroform,1.43 ppb,0.4 ppb,
Liberty Water Lpsco,Chromium (hexavalent),9.83 ppb,0.02 ppb,
Liberty Water Lpsco,Dibromochloromethane,1.63 ppb,0.1 ppb,
Liberty Water Lpsco,Haloacetic acids (HAA5)†,2.77 ppb,0.1 ppb,60 ppb
Liberty Water Lpsco,Haloacetic acids (HAA9)†,4.23 ppb,0.06 ppb,
Liberty Water Lpsco,Nitrate,6.18 ppm,0.14 ppm,10 ppm
Liberty Water Lpsco,Nitrate and nitrite,6.17 ppm,0.14 ppm,10 ppm
Liberty Water Lpsco,Perfluoroheptanoic acid (PFHPA),5.00 ppt,1 ppt,
Liberty Water Lpsco,Perfluorohexane sulfonate (PFHXS),22.5 ppt,1 ppt,
Liberty Water Lpsco,Perfluorooctane sulfonate (PFOS),34.2 ppt,1 ppt,
Liberty Water Lpsco,Perfluorooctanoic acid (PFOA),8.33 ppt,0.007 ppt,
Liberty Water Lpsco,Total trihalomethanes (TTHMs)†,18.4 ppb,0.15 ppb,80 ppb
Liberty Water Lpsco,"1,4-Dioxane",0.0967 ppb,0.35 ppb,
Liberty Water Lpsco,Antimony,0.0417 ppb,1 ppb,6 ppb
Liberty Water Lpsco,Barium,84.2 ppb,700 ppb,"2,000 ppb"
Liberty Water Lpsco,Chlorate,136.7 ppb,210 ppb,
Liberty Water Lpsco,Chromium (total),7.69 ppb,,100 ppb
Liberty Water Lpsco,Fluoride,0.857 ppm,,4 ppm
Liberty Water Lpsco,Germanium,0.396 ppb,,
Liberty Water Lpsco,Manganese,3.29 ppb,100 ppb,
Liberty Water Lpsco,Molybdenum,3.25 ppb,40 ppb,
Liberty Water Lpsco,Selenium,1.82 ppb,30 ppb,50 ppb
Liberty Water Lpsco,Strontium,0.838 ppb,"1,500 ppb",
Liberty Water Lpsco,Vanadium,15.9 ppb,21 ppb,
Liberty Water Lpsco,None,,,
Hacienda Del Sol Mobile Home Park,Arsenic,6.12 ppb,0.004 ppb,10 ppb
Hacienda Del Sol Mobile Home Park,Haloacetic acids (HAA5)†,2.70 ppb,0.1 ppb,60 ppb
Hacienda Del Sol Mobile Home Park,Nitrate,3.97 ppm,0.14 ppm,10 ppm
Hacienda Del Sol Mobile Home Park,Total trihalomethanes (TTHMs)†,4.00 ppb,0.15 ppb,80 ppb
Hacienda Del Sol Mobile Home Park,Xylenes (total),0.280 ppb,"1,800 ppb","10,000 ppb"
Hacienda Del Sol Mobile Home Park,None,,,
City of El Mirage,"1,2-Dibromo-3-chloropropane (DBCP)",0.01000 ppb,0.0017 ppb,0.2 ppb
City of El Mirage,Arsenic,7.96 ppb,0.004 ppb,10 ppb
City of El Mirage,Bromodichloromethane,0.533 ppb,0.06 ppb,
City of El Mirage,Chromium (hexavalent),10.0 ppb,0.02 ppb,
City of El Mirage,Dibromochloromethane,0.900 ppb,0.1 ppb,
City of El Mirage,Haloacetic acids (HAA9)†,1.05 ppb,0.06 ppb,
City of El Mirage,Nitrate,2.77 ppm,0.14 ppm,10 ppm
City of El Mirage,Nitrate and nitrite,2.68 ppm,0.14 ppm,10 ppm
City of El Mirage,Total trihalomethanes (TTHMs)†,3.58 ppb,0.15 ppb,80 ppb
City of El Mirage,Uranium,1.23 pCi/L,0.43 pCi/L,20 pCi/L
City of El Mirage,1-Butanol ,0.128 ppb,,
City of El Mirage,Barium,15.4 ppb,700 ppb,"2,000 ppb"
City of El Mirage,Bromoform,0.733 ppb,0.5 ppb,
City of El Mirage,Chlorate,59.7 ppb,210 ppb,
City of El Mirage,Chromium (total),8.85 ppb,,100 ppb
City of El Mirage,Di(2-ethylhexyl) phthalate,0.0605 ppb,3 ppb,6 ppb
City of El Mirage,Ethylbenzene,0.0963 ppb,300 ppb,700 ppb
City of El Mirage,Fluoride,0.377 ppm,,4 ppm
City of El Mirage,Germanium,0.0517 ppb,,
City of El Mirage,Manganese,2.48 ppb,100 ppb,
City of El Mirage,Mercury (inorganic),0.0353 ppb,1.2 ppb,2 ppb
City of El Mirage,Molybdenum,1.53 ppb,40 ppb,
City of El Mirage,"Radium, combined (-226 &amp; -228)",0.03 pCi/L,0.05 pCi/L,5 pCi/L
City of El Mirage,Selenium,2.99 ppb,30 ppb,50 ppb
City of El Mirage,Strontium,0.381 ppb,"1,500 ppb",
City of El Mirage,Tetrachloroethylene (perchloroethylene),0.00926 ppb,0.06 ppb,5 ppb
City of El Mirage,Vanadium,15.1 ppb,21 ppb,
City of El Mirage,Xylenes (total),0.619 ppb,"1,800 ppb","10,000 ppb"
City of El Mirage,None,,,
Epcor Water - Sun City,Arsenic,6.93 ppb,0.004 ppb,10 ppb
Epcor Water - Sun City,Chromium (hexavalent),10.7 ppb,0.02 ppb,
Epcor Water - Sun City,Haloacetic acids (HAA9)†,1.04 ppb,0.06 ppb,
Epcor Water - Sun City,Nitrate,3.25 ppm,0.14 ppm,10 ppm
Epcor Water - Sun City,Nitrate and nitrite,3.50 ppm,0.14 ppm,10 ppm
Epcor Water - Sun City,"Radium, combined (-226 &amp; -228)",0.35 pCi/L,0.05 pCi/L,5 pCi/L
Epcor Water - Sun City,Total trihalomethanes (TTHMs)†,1.49 ppb,0.15 ppb,80 ppb
Epcor Water - Sun City,"1,4-Dioxane",0.00889 ppb,0.35 ppb,
Epcor Water - Sun City,Barium,21.3 ppb,700 ppb,"2,000 ppb"
Epcor Water - Sun City,Chlorate,3.86 ppb,210 ppb,
Epcor Water - Sun City,Chromium (total),10.00 ppb,,100 ppb
Epcor Water - Sun City,Di(2-ethylhexyl) phthalate,0.0565 ppb,3 ppb,6 ppb
Epcor Water - Sun City,Fluoride,0.237 ppm,,4 ppm
Epcor Water - Sun City,Germanium,0.0400 ppb,,
Epcor Water - Sun City,Manganese,0.954 ppb,100 ppb,
Epcor Water - Sun City,Molybdenum,1.47 ppb,40 ppb,
Epcor Water - Sun City,Selenium,3.54 ppb,30 ppb,50 ppb
Epcor Water - Sun City,Strontium,0.507 ppb,"1,500 ppb",
Epcor Water - Sun City,Vanadium,15.7 ppb,21 ppb,
Epcor Water - Sun City,Xylenes (total),0.0619 ppb,"1,800 ppb","10,000 ppb"
Epcor Water - Sun City,None,,,
Apple Valley Utilities Inc.,Arsenic,1.35 ppb,0.004 ppb,10 ppb
Apple Valley Utilities Inc.,Haloacetic acids (HAA5)†,8.03 ppb,0.1 ppb,60 ppb
Apple Valley Utilities Inc.,Nitrate and nitrite,0.520 ppm,0.14 ppm,10 ppm
Apple Valley Utilities Inc.,Total trihalomethanes (TTHMs)†,11.8 ppb,0.15 ppb,80 ppb
Apple Valley Utilities Inc.,Barium,38.1 ppb,700 ppb,"2,000 ppb"
Apple Valley Utilities Inc.,Fluoride,0.233 ppm,,4 ppm
Apple Valley Utilities Inc.,Nitrate,0.0433 ppm,0.14 ppm,10 ppm
Apple Valley Utilities Inc.,None,,,
Adaman Mutual Water Company,Arsenic,6.20 ppb,0.004 ppb,10 ppb
Adaman Mutual Water Company,Bromoform,3.35 ppb,0.5 ppb,
Adaman Mutual Water Company,Dibromochloromethane,1.60 ppb,0.1 ppb,
Adaman Mutual Water Company,Haloacetic acids (HAA5)†,0.550 ppb,0.1 ppb,60 ppb
Adaman Mutual Water Company,Nitrate,6.75 ppm,0.14 ppm,10 ppm
Adaman Mutual Water Company,Nitrate and nitrite,6.77 ppm,0.14 ppm,10 ppm
Adaman Mutual Water Company,Total trihalomethanes (TTHMs)†,6.68 ppb,0.15 ppb,80 ppb
Adaman Mutual Water Company,Barium,7.85 ppb,700 ppb,"2,000 ppb"
Adaman Mutual Water Company,Chromium (total),39.0 ppb,,100 ppb
Adaman Mutual Water Company,Fluoride,1.000 ppm,,4 ppm
Adaman Mutual Water Company,None,,,
Northern Sunrise Water Company Coronado,Nitrate,1.11 ppm,0.14 ppm,10 ppm
Northern Sunrise Water Company Coronado,"Radium, combined (-226 &amp; -228)",0.15 pCi/L,0.05 pCi/L,5 pCi/L
Northern Sunrise Water Company Coronado,Total trihalomethanes (TTHMs)†,15.5 ppb,0.15 ppb,80 ppb
Northern Sunrise Water Company Coronado,Dichloromethane (methylene chloride),0.0871 ppb,4 ppb,5 ppb
Northern Sunrise Water Company Coronado,Xylenes (total),0.0729 ppb,"1,800 ppb","10,000 ppb"
Northern Sunrise Water Company Coronado,None,,,
Ajo Improvement Company,Arsenic,1.27 ppb,0.004 ppb,10 ppb
Ajo Improvement Company,Haloacetic acids (HAA5)†,6.39 ppb,0.1 ppb,60 ppb
Ajo Improvement Company,Nitrate,3.62 ppm,0.14 ppm,10 ppm
Ajo Improvement Company,Total trihalomethanes (TTHMs)†,40.8 ppb,0.15 ppb,80 ppb
Ajo Improvement Company,Chromium (total),13.0 ppb,,100 ppb
Ajo Improvement Company,Fluoride,1.20 ppm,,4 ppm
Ajo Improvement Company,None,,,
Ajo Domestic Water Improvement District,Arsenic*,1.27 ppb,0.004 ppb,10 ppb
Ajo Domestic Water Improvement District,Haloacetic acids (HAA5)†,6.77 ppb,0.1 ppb,60 ppb
Ajo Domestic Water Improvement District,Nitrate*,3.62 ppm,0.14 ppm,10 ppm
Ajo Domestic Water Improvement District,Total trihalomethanes (TTHMs)†,54.2 ppb,0.15 ppb,80 ppb
Ajo Domestic Water Improvement District,Chromium (total)*,13.0 ppb,,100 ppb
Ajo Domestic Water Improvement District,Fluoride*,1.20 ppm,,4 ppm
Why Domestic Water Improvement District,Arsenic,6.49 ppb,0.004 ppb,10 ppb
Why Domestic Water Improvement District,Haloacetic acids (HAA5)†,2.95 ppb,0.1 ppb,60 ppb
Why Domestic Water Improvement District,Nitrate,3.72 ppm,0.14 ppm,10 ppm
Why Domestic Water Improvement District,Total trihalomethanes (TTHMs)†,9.60 ppb,0.15 ppb,80 ppb
Why Domestic Water Improvement District,Barium,1.10 ppb,700 ppb,"2,000 ppb"
Why Domestic Water Improvement District,Chromium (total),18.6 ppb,,100 ppb
Why Domestic Water Improvement District,Fluoride,2.70 ppm,,4 ppm
Why Domestic Water Improvement District,Xylenes (total),0.131 ppb,"1,800 ppb","10,000 ppb"
Why Domestic Water Improvement District,None,,,
Water Utility of Greater Tonopah Garden,Arsenic,7.20 ppb,0.004 ppb,10 ppb
Water Utility of Greater Tonopah Garden,Haloacetic acids (HAA5)†,1.40 ppb,0.1 ppb,60 ppb
Water Utility of Greater Tonopah Garden,Nitrate,3.32 ppm,0.14 ppm,10 ppm
Water Utility of Greater Tonopah Garden,Total trihalomethanes (TTHMs)†,11.2 ppb,0.15 ppb,80 ppb
Water Utility of Greater Tonopah Garden,Barium,7.75 ppb,700 ppb,"2,000 ppb"
Water Utility of Greater Tonopah Garden,Chromium (total),59.0 ppb,,100 ppb
Water Utility of Greater Tonopah Garden,Fluoride,2.15 ppm,,4 ppm
Water Utility of Greater Tonopah Garden,Xylenes (total),0.420 ppb,"1,800 ppb","10,000 ppb"
Water Utility of Greater Tonopah Garden,None,,,
Coldwater Canyon 1,Arsenic,5.68 ppb,0.004 ppb,10 ppb
Coldwater Canyon 1,Bromodichloromethane,1.45 ppb,0.06 ppb,
Coldwater Canyon 1,Bromoform,3.85 ppb,0.5 ppb,
Coldwater Canyon 1,Dibromochloromethane,4.25 ppb,0.1 ppb,
Coldwater Canyon 1,Haloacetic acids (HAA5)†,1.18 ppb,0.1 ppb,60 ppb
Coldwater Canyon 1,Nitrate,1.28 ppm,0.14 ppm,10 ppm
Coldwater Canyon 1,Total trihalomethanes (TTHMs)†,7.39 ppb,0.15 ppb,80 ppb
Coldwater Canyon 1,Barium,15.0 ppb,700 ppb,"2,000 ppb"
Coldwater Canyon 1,Chromium (total),1.000 ppb,,100 ppb
Coldwater Canyon 1,Fluoride,0.400 ppm,,4 ppm
Coldwater Canyon 1,None,,,
Coldwater Canyon 1,Arsenic,5.68 ppb,0.004 ppb,10 ppb
Coldwater Canyon 1,Bromodichloromethane,1.45 ppb,0.06 ppb,
Coldwater Canyon 1,Bromoform,3.85 ppb,0.5 ppb,
Coldwater Canyon 1,Dibromochloromethane,4.25 ppb,0.1 ppb,
Coldwater Canyon 1,Haloacetic acids (HAA5)†,1.18 ppb,0.1 ppb,60 ppb
Coldwater Canyon 1,Nitrate,1.28 ppm,0.14 ppm,10 ppm
Coldwater Canyon 1,Total trihalomethanes (TTHMs)†,7.39 ppb,0.15 ppb,80 ppb
Coldwater Canyon 1,Barium,15.0 ppb,700 ppb,"2,000 ppb"
Coldwater Canyon 1,Chromium (total),1.000 ppb,,100 ppb
Coldwater Canyon 1,Fluoride,0.400 ppm,,4 ppm
Coldwater Canyon 1,None,,,
Coldwater Canyon 1,Arsenic,5.68 ppb,0.004 ppb,10 ppb
Coldwater Canyon 1,Bromodichloromethane,1.45 ppb,0.06 ppb,
Coldwater Canyon 1,Bromoform,3.85 ppb,0.5 ppb,
Coldwater Canyon 1,Dibromochloromethane,4.25 ppb,0.1 ppb,
Coldwater Canyon 1,Haloacetic acids (HAA5)†,1.18 ppb,0.1 ppb,60 ppb
Coldwater Canyon 1,Nitrate,1.28 ppm,0.14 ppm,10 ppm
Coldwater Canyon 1,Total trihalomethanes (TTHMs)†,7.39 ppb,0.15 ppb,80 ppb
Coldwater Canyon 1,Barium,15.0 ppb,700 ppb,"2,000 ppb"
Coldwater Canyon 1,Chromium (total),1.000 ppb,,100 ppb
Coldwater Canyon 1,Fluoride,0.400 ppm,,4 ppm
Coldwater Canyon 1,None,,,
Valencia Water Company,Arsenic,0.557 ppb,0.004 ppb,10 ppb
Valencia Water Company,Bromochloroacetic acid,1.94 ppb,0.02 ppb,
Valencia Water Company,Bromodichloromethane,2.65 ppb,0.06 ppb,
Valencia Water Company,Bromoform,8.13 ppb,0.5 ppb,
Valencia Water Company,Chloroform,0.982 ppb,0.4 ppb,
Valencia Water Company,Chromium (hexavalent),0.532 ppb,0.02 ppb,
Valencia Water Company,Dibromoacetic acid,3.80 ppb,0.04 ppb,
Valencia Water Company,Dibromochloromethane,6.03 ppb,0.1 ppb,
Valencia Water Company,Dichloroacetic acid,0.884 ppb,0.2 ppb,
Valencia Water Company,Haloacetic acids (HAA5)†,4.82 ppb,0.1 ppb,60 ppb
Valencia Water Company,Haloacetic acids (HAA9)†,24.5 ppb,0.06 ppb,
Valencia Water Company,Nitrate,4.54 ppm,0.14 ppm,10 ppm
Valencia Water Company,Nitrate and nitrite,4.22 ppm,0.14 ppm,10 ppm
Valencia Water Company,Perfluorobutane sulfonate (PFBS),6.22 ppt,1 ppt,
Valencia Water Company,Perfluoroheptanoic acid (PFHPA),3.06 ppt,1 ppt,
Valencia Water Company,Perfluorohexane sulfonate (PFHXS),3.60 ppt,1 ppt,
Valencia Water Company,Perfluorooctane sulfonate (PFOS),5.08 ppt,1 ppt,
Valencia Water Company,Perfluorooctanoic acid (PFOA),8.44 ppt,0.007 ppt,
Valencia Water Company,Total trihalomethanes (TTHMs)†,29.2 ppb,0.15 ppb,80 ppb
Valencia Water Company,Trichloroacetic acid,0.231 ppb,0.1 ppb,
Valencia Water Company,Uranium,3.29 pCi/L,0.43 pCi/L,20 pCi/L
Valencia Water Company,"1,4-Dioxane",0.0964 ppb,0.35 ppb,
Valencia Water Company,Barium,3.89 ppb,700 ppb,"2,000 ppb"
Valencia Water Company,Bromide,250.0 ppb,,
Valencia Water Company,Chlorate,124.8 ppb,210 ppb,
Valencia Water Company,Chlorodifluoromethane,0.151 ppb,,
Valencia Water Company,Chromium (total),0.235 ppb,,100 ppb
Valencia Water Company,Cobalt,0.611 ppb,70 ppb,
Valencia Water Company,Fluoride,0.441 ppm,,4 ppm
Valencia Water Company,Germanium,0.0175 ppb,,
Valencia Water Company,Manganese,0.723 ppb,100 ppb,
Valencia Water Company,Molybdenum,3.95 ppb,40 ppb,
Valencia Water Company,Monobromoacetic acid,0.0755 ppb,25 ppb,
Valencia Water Company,N-ethyl perfluorooctane sulfonamido acetic acid (N-EtFOSAA) ,0.0600 ppt,,
Valencia Water Company,N-Nitrosodimethylamine (NDMA),3.00 ppt,3 ppt,
Valencia Water Company,Perchlorate,0.0286 ppb,1 ppb,
Valencia Water Company,Perfluorodecanoic acid (PFDA) ,0.300 ppt,,
Valencia Water Company,Perfluorohexanoic Acid (PFHxA),14.8 ppt,,
Valencia Water Company,Perfluorononanoic acid (PFNA),0.620 ppt,1 ppt,
Valencia Water Company,Selenium,0.758 ppb,30 ppb,50 ppb
Valencia Water Company,Strontium,0.961 ppb,"1,500 ppb",
Valencia Water Company,Vanadium,2.87 ppb,21 ppb,
Valencia Water Company,None,,,
City of Buckeye Sonora - Sundance,Arsenic,4.56 ppb,0.004 ppb,10 ppb
City of Buckeye Sonora - Sundance,Bromodichloromethane,0.475 ppb,0.06 ppb,
City of Buckeye Sonora - Sundance,Bromoform,3.03 ppb,0.5 ppb,
City of Buckeye Sonora - Sundance,Chromium (hexavalent),29.0 ppb,0.02 ppb,
City of Buckeye Sonora - Sundance,Dibromochloromethane,1.88 ppb,0.1 ppb,
City of Buckeye Sonora - Sundance,Haloacetic acids (HAA5)†,1.42 ppb,0.1 ppb,60 ppb
City of Buckeye Sonora - Sundance,Haloacetic acids (HAA9)†,1.29 ppb,0.06 ppb,
City of Buckeye Sonora - Sundance,Nitrate,2.38 ppm,0.14 ppm,10 ppm
City of Buckeye Sonora - Sundance,Nitrate and nitrite,1.83 ppm,0.14 ppm,10 ppm
City of Buckeye Sonora - Sundance,Total trihalomethanes (TTHMs)†,6.93 ppb,0.15 ppb,80 ppb
City of Buckeye Sonora - Sundance,Barium,88.4 ppb,700 ppb,"2,000 ppb"
City of Buckeye Sonora - Sundance,Chlorate,37.3 ppb,210 ppb,
City of Buckeye Sonora - Sundance,Chromium (total),25.9 ppb,,100 ppb
City of Buckeye Sonora - Sundance,Diquat,0.0236 ppb,6 ppb,20 ppb
City of Buckeye Sonora - Sundance,Ethylbenzene,0.475 ppb,300 ppb,700 ppb
City of Buckeye Sonora - Sundance,Fluoride,1.69 ppm,,4 ppm
City of Buckeye Sonora - Sundance,Germanium,0.560 ppb,,
City of Buckeye Sonora - Sundance,Molybdenum,7.93 ppb,40 ppb,
City of Buckeye Sonora - Sundance,Pentachlorophenol,0.00421 ppb,0.3 ppb,1 ppb
City of Buckeye Sonora - Sundance,Selenium,0.733 ppb,30 ppb,50 ppb
City of Buckeye Sonora - Sundance,Strontium,0.620 ppb,"1,500 ppb",
City of Buckeye Sonora - Sundance,Vanadium,28.3 ppb,21 ppb,
City of Buckeye Sonora - Sundance,Xylenes (total),0.310 ppb,"1,800 ppb","10,000 ppb"
City of Buckeye Sonora - Sundance,None,,,
Clearwater Utility Company Inc.,Arsenic,5.77 ppb,0.004 ppb,10 ppb
Clearwater Utility Company Inc.,Nitrate,5.74 ppm,0.14 ppm,10 ppm
Clearwater Utility Company Inc.,Nitrate and nitrite,5.74 ppm,0.14 ppm,10 ppm
Clearwater Utility Company Inc.,"Radium, combined (-226 &amp; -228)",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Clearwater Utility Company Inc.,Uranium,9.21 pCi/L,0.43 pCi/L,20 pCi/L
Clearwater Utility Company Inc.,Barium,117.4 ppb,700 ppb,"2,000 ppb"
Clearwater Utility Company Inc.,Chromium (total),0.720 ppb,,100 ppb
Clearwater Utility Company Inc.,Fluoride,1.79 ppm,,4 ppm
Clearwater Utility Company Inc.,None,,,
"Buckeye, City of",Arsenic,7.16 ppb,0.004 ppb,10 ppb
"Buckeye, City of",Haloacetic acids (HAA5)†,0.857 ppb,0.1 ppb,60 ppb
"Buckeye, City of",Nitrate,6.62 ppm,0.14 ppm,10 ppm
"Buckeye, City of",Total trihalomethanes (TTHMs)†,8.07 ppb,0.15 ppb,80 ppb
"Buckeye, City of",Barium,160.6 ppb,700 ppb,"2,000 ppb"
"Buckeye, City of",Chromium (total),19.0 ppb,,100 ppb
"Buckeye, City of",Di(2-ethylhexyl) phthalate,0.317 ppb,3 ppb,6 ppb
"Buckeye, City of",Fluoride,1.05 ppm,,4 ppm
"Buckeye, City of",Selenium,3.30 ppb,30 ppb,50 ppb
"Buckeye, City of",None,,,
Arizona Water Company - Ajo,Arsenic*,1.27 ppb,0.004 ppb,10 ppb
Arizona Water Company - Ajo,Haloacetic acids (HAA5)†,3.34 ppb,0.1 ppb,60 ppb
Arizona Water Company - Ajo,Nitrate*,3.62 ppm,0.14 ppm,10 ppm
Arizona Water Company - Ajo,Total trihalomethanes (TTHMs)†,37.4 ppb,0.15 ppb,80 ppb
Arizona Water Company - Ajo,Chromium (total)*,13.0 ppb,,100 ppb
Arizona Water Company - Ajo,Fluoride*,1.20 ppm,,4 ppm
Aspc Lewis Complex Water System,Haloacetic acids (HAA5)†,0.774 ppb,0.1 ppb,60 ppb
Aspc Lewis Complex Water System,Nitrate,0.535 ppm,0.14 ppm,10 ppm
Aspc Lewis Complex Water System,Nitrate and nitrite,0.601 ppm,0.14 ppm,10 ppm
Aspc Lewis Complex Water System,Total trihalomethanes (TTHMs)†,5.11 ppb,0.15 ppb,80 ppb
Aspc Lewis Complex Water System,Barium,5.60 ppb,700 ppb,"2,000 ppb"
Aspc Lewis Complex Water System,Fluoride,2.08 ppm,,4 ppm
Aspc Lewis Complex Water System,"Radium, combined (-226 &amp; -228)",0.10 pCi/L,0.05 pCi/L,5 pCi/L
Aspc Lewis Complex Water System,None,,,
Vwc Buckeye Div - Sonoran Ridge,Arsenic,6.18 ppb,0.004 ppb,10 ppb
Vwc Buckeye Div - Sonoran Ridge,Bromodichloromethane,0.900 ppb,0.06 ppb,
Vwc Buckeye Div - Sonoran Ridge,Bromoform,10.2 ppb,0.5 ppb,
Vwc Buckeye Div - Sonoran Ridge,Dibromochloromethane,3.80 ppb,0.1 ppb,
Vwc Buckeye Div - Sonoran Ridge,Haloacetic acids (HAA5)†,3.59 ppb,0.1 ppb,60 ppb
Vwc Buckeye Div - Sonoran Ridge,Nitrate,1.43 ppm,0.14 ppm,10 ppm
Vwc Buckeye Div - Sonoran Ridge,Total trihalomethanes (TTHMs)†,14.8 ppb,0.15 ppb,80 ppb
Vwc Buckeye Div - Sonoran Ridge,Barium,70.0 ppb,700 ppb,"2,000 ppb"
Vwc Buckeye Div - Sonoran Ridge,Chromium (total),1.30 ppb,,100 ppb
Vwc Buckeye Div - Sonoran Ridge,Fluoride,0.445 ppm,,4 ppm
Vwc Buckeye Div - Sonoran Ridge,None,,,
Hopeville Water System,Arsenic,3.09 ppb,0.004 ppb,10 ppb
Hopeville Water System,Nitrate,6.00 ppm,0.14 ppm,10 ppm
Hopeville Water System,Nitrate and nitrite,3.78 ppm,0.14 ppm,10 ppm
Hopeville Water System,Xylenes (total),0.710 ppb,"1,800 ppb","10,000 ppb"
Hopeville Water System,None,,,
Ananda Village,Arsenic,0.337 ppb,0.004 ppb,10 ppb
Ananda Village,Cadmium,0.320 ppb,0.04 ppb,5 ppb
Ananda Village,Chloroform,10.6 ppb,0.4 ppb,
Ananda Village,Nitrate,0.703 ppm,0.14 ppm,10 ppm
Ananda Village,Nitrate and nitrite,0.885 ppm,0.14 ppm,10 ppm
Ananda Village,"Radium, combined (-226 &amp; -228)",1.56 pCi/L,0.05 pCi/L,5 pCi/L
Ananda Village,Uranium,0.97 pCi/L,0.43 pCi/L,20 pCi/L
Ananda Village,Aluminum,20.4 ppb,600 ppb,
Ananda Village,Barium,23.4 ppb,700 ppb,"2,000 ppb"
Ananda Village,Carbon tetrachloride,0.124 ppb,0.1 ppb,5 ppb
Ananda Village,Chromium (total),0.155 ppb,,100 ppb
Ananda Village,Manganese,6.12 ppb,100 ppb,
Ananda Village,Mercury (inorganic),0.102 ppb,1.2 ppb,2 ppb
Ananda Village,Selenium,0.255 ppb,30 ppb,50 ppb
Ananda Village,Silver,0.609 ppb,,
Ananda Village,None,,,
Grandview Water Company,Arsenic,2.60 ppb,0.004 ppb,10 ppb
Grandview Water Company,Nitrate,7.68 ppm,0.14 ppm,10 ppm
Grandview Water Company,Nitrate and nitrite,8.69 ppm,0.14 ppm,10 ppm
Grandview Water Company,Barium,140.0 ppb,700 ppb,"2,000 ppb"
Grandview Water Company,Chromium (total),1.40 ppb,,100 ppb
Grandview Water Company,Fluoride,2.06 ppm,,4 ppm
Grandview Water Company,None,,,
Country Home Mobile Home Park,Arsenic,0.780 ppb,0.004 ppb,10 ppb
Country Home Mobile Home Park,Nitrate,4.93 ppm,0.14 ppm,10 ppm
Country Home Mobile Home Park,None,,,
Triple G Dairy,Arsenic,0.0457 ppb,0.004 ppb,10 ppb
Triple G Dairy,Nitrate,2.25 ppm,0.14 ppm,10 ppm
Triple G Dairy,Fluoride,2.30 ppm,,4 ppm
Triple G Dairy,None,,,
Buckeye Acres Mobile Home Park,Arsenic,1.14 ppb,0.004 ppb,10 ppb
Buckeye Acres Mobile Home Park,Haloacetic acids (HAA5)†,2.20 ppb,0.1 ppb,60 ppb
Buckeye Acres Mobile Home Park,Nitrate,7.78 ppm,0.14 ppm,10 ppm
Buckeye Acres Mobile Home Park,Total trihalomethanes (TTHMs)†,5.30 ppb,0.15 ppb,80 ppb
Buckeye Acres Mobile Home Park,Barium,70.0 ppb,700 ppb,"2,000 ppb"
Buckeye Acres Mobile Home Park,Chromium (total),12.0 ppb,,100 ppb
Buckeye Acres Mobile Home Park,Fluoride,1.48 ppm,,4 ppm
Buckeye Acres Mobile Home Park,Selenium,7.60 ppb,30 ppb,50 ppb
Buckeye Acres Mobile Home Park,None,,,
Escapees At North Ranch,Haloacetic acids (HAA5)†,0.233 ppb,0.1 ppb,60 ppb
Escapees At North Ranch,Nitrate,1.37 ppm,0.14 ppm,10 ppm
Escapees At North Ranch,Nitrate and nitrite,1.72 ppm,0.14 ppm,10 ppm
Escapees At North Ranch,Total trihalomethanes (TTHMs)†,7.49 ppb,0.15 ppb,80 ppb
Escapees At North Ranch,Di(2-ethylhexyl) phthalate,0.267 ppb,3 ppb,6 ppb
Escapees At North Ranch,None,,,
Wickenburg Ranch Estates,Arsenic,2.50 ppb,0.004 ppb,10 ppb
Wickenburg Ranch Estates,Bromodichloromethane,0.650 ppb,0.06 ppb,
Wickenburg Ranch Estates,Bromoform,1.75 ppb,0.5 ppb,
Wickenburg Ranch Estates,Dibromochloromethane,1.65 ppb,0.1 ppb,
Wickenburg Ranch Estates,Nitrate,2.53 ppm,0.14 ppm,10 ppm
Wickenburg Ranch Estates,Nitrate and nitrite,2.55 ppm,0.14 ppm,10 ppm
Wickenburg Ranch Estates,Total trihalomethanes (TTHMs)†,4.70 ppb,0.15 ppb,80 ppb
Wickenburg Ranch Estates,Barium,8.60 ppb,700 ppb,"2,000 ppb"
