Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Walker Switch Water Association,Monochloroacetic acid,3.00 ppb,53 ppb,
Walker Switch Water Association,Nitrate*,0.156 ppm,0.14 ppm,10 ppm
Walker Switch Water Association,Nitrate and nitrite*,0.156 ppm,0.14 ppm,10 ppm
Walker Switch Water Association,None,,,
Blackland Water Association,Bromodichloromethane,0.560 ppb,0.06 ppb,
Blackland Water Association,Dibromochloromethane,0.665 ppb,0.1 ppb,
Blackland Water Association,Dichloroacetic acid,0.500 ppb,0.2 ppb,
Blackland Water Association,Haloacetic acids (HAA5)†,0.500 ppb,0.1 ppb,60 ppb
Blackland Water Association,Total trihalomethanes (TTHMs)†,1.23 ppb,0.15 ppb,80 ppb
Blackland Water Association,Barium,97.3 ppb,700 ppb,"2,000 ppb"
Blackland Water Association,Chromium (total),0.350 ppb,,100 ppb
Blackland Water Association,Fluoride,0.143 ppm,,4 ppm
Blackland Water Association,None,,,
Holcut-cairo Water Association,Bromodichloromethane,2.17 ppb,0.06 ppb,
Holcut-cairo Water Association,Chloroform,1.53 ppb,0.4 ppb,
Holcut-cairo Water Association,Dibromochloromethane,1.80 ppb,0.1 ppb,
Holcut-cairo Water Association,Dichloroacetic acid,1.000 ppb,0.2 ppb,
Holcut-cairo Water Association,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
Holcut-cairo Water Association,Total trihalomethanes (TTHMs)†,5.50 ppb,0.15 ppb,80 ppb
Holcut-cairo Water Association,Barium,137.7 ppb,700 ppb,"2,000 ppb"
Holcut-cairo Water Association,Fluoride,0.0530 ppm,,4 ppm
Holcut-cairo Water Association,None,,,
Ingram Water Association,Arsenic,0.150 ppb,0.004 ppb,10 ppb
Ingram Water Association,Barium,119.8 ppb,700 ppb,"2,000 ppb"
Ingram Water Association,Chromium (total),0.600 ppb,,100 ppb
Ingram Water Association,Fluoride,0.0568 ppm,,4 ppm
Ingram Water Association,Xylenes (total),0.438 ppb,"1,800 ppb","10,000 ppb"
Ingram Water Association,None,,,
New Candler Water Association,"Radium, combined (-226 &amp; -228)",2.65 pCi/L,0.05 pCi/L,5 pCi/L
New Candler Water Association,Barium,181.0 ppb,700 ppb,"2,000 ppb"
New Candler Water Association,Chromium (total),0.750 ppb,,100 ppb
New Candler Water Association,Fluoride,0.0106 ppm,,4 ppm
New Candler Water Association,Manganese,146.0 ppb,100 ppb,
New Candler Water Association,None,,,
New Site Water Association,Chloroform,1.05 ppb,0.4 ppb,
New Site Water Association,Dichloroacetic acid,1.000 ppb,0.2 ppb,
New Site Water Association,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
New Site Water Association,Manganese,350.6 ppb,100 ppb,
New Site Water Association,Total trihalomethanes (TTHMs)†,1.05 ppb,0.15 ppb,80 ppb
New Site Water Association,Barium,30.4 ppb,700 ppb,"2,000 ppb"
New Site Water Association,Chromium (total),0.450 ppb,,100 ppb
New Site Water Association,Fluoride,0.0928 ppm,,4 ppm
New Site Water Association,None,,,
Thrasher Water Association,Arsenic,0.300 ppb,0.004 ppb,10 ppb
Thrasher Water Association,Barium,202.5 ppb,700 ppb,"2,000 ppb"
Thrasher Water Association,Chromium (total),0.700 ppb,,100 ppb
Thrasher Water Association,None,,,
Town of Baldwyn,Bromodichloromethane,0.595 ppb,0.06 ppb,
Town of Baldwyn,Dibromochloromethane,0.685 ppb,0.1 ppb,
Town of Baldwyn,Total trihalomethanes (TTHMs)†,1.28 ppb,0.15 ppb,80 ppb
Town of Baldwyn,Barium,108.2 ppb,700 ppb,"2,000 ppb"
Town of Baldwyn,Chromium (total),0.483 ppb,,100 ppb
Town of Baldwyn,Fluoride,0.0338 ppm,,4 ppm
Town of Baldwyn,Nitrite,0.00158 ppm,,1 ppm
Town of Baldwyn,None,,,
Town of Jumpertown,Dibromochloromethane,0.830 ppb,0.1 ppb,
Town of Jumpertown,Haloacetic acids (HAA5)†,6.00 ppb,0.1 ppb,60 ppb
Town of Jumpertown,Total trihalomethanes (TTHMs)†,0.830 ppb,0.15 ppb,80 ppb
Town of Jumpertown,Barium,246.2 ppb,700 ppb,"2,000 ppb"
Town of Jumpertown,Chromium (total),0.400 ppb,,100 ppb
Town of Jumpertown,Cyanide,4.50 ppb,,200 ppb
Town of Jumpertown,Fluoride,0.0533 ppm,,4 ppm
Town of Jumpertown,Monochloroacetic acid,6.00 ppb,53 ppb,
Town of Jumpertown,None,,,
Town of Marietta,Barium,95.1 ppb,700 ppb,"2,000 ppb"
Town of Marietta,Chromium (total),0.975 ppb,,100 ppb
Town of Marietta,Fluoride,0.0265 ppm,,4 ppm
Town of Marietta,None,,,
Big Creek Water Association,Arsenic,5.33 ppb,0.004 ppb,10 ppb
Big Creek Water Association,Bromoform,31.3 ppb,0.5 ppb,
Big Creek Water Association,Dibromoacetic acid,4.67 ppb,0.04 ppb,
Big Creek Water Association,Dibromochloromethane,0.403 ppb,0.1 ppb,
Big Creek Water Association,Dichloroacetic acid,0.667 ppb,0.2 ppb,
Big Creek Water Association,Haloacetic acids (HAA5)†,9.33 ppb,0.1 ppb,60 ppb
Big Creek Water Association,"Radium, combined (-226 &amp; -228)",1.80 pCi/L,0.05 pCi/L,5 pCi/L
Big Creek Water Association,Total trihalomethanes (TTHMs)†,31.7 ppb,0.15 ppb,80 ppb
Big Creek Water Association,Barium,128.0 ppb,700 ppb,"2,000 ppb"
Big Creek Water Association,Chromium (total),3.98 ppb,,100 ppb
Big Creek Water Association,Fluoride,0.418 ppm,,4 ppm
Big Creek Water Association,Monobromoacetic acid,4.00 ppb,25 ppb,
Big Creek Water Association,Nitrate,0.0108 ppm,0.14 ppm,10 ppm
Big Creek Water Association,Nitrate and nitrite,0.0117 ppm,0.14 ppm,10 ppm
Big Creek Water Association,Selenium,4.70 ppb,30 ppb,50 ppb
Big Creek Water Association,None,,,
City of Bruce,Arsenic,2.17 ppb,0.004 ppb,10 ppb
City of Bruce,Bromoform,3.25 ppb,0.5 ppb,
City of Bruce,Haloacetic acids (HAA5)†,1.50 ppb,0.1 ppb,60 ppb
City of Bruce,Total trihalomethanes (TTHMs)†,3.25 ppb,0.15 ppb,80 ppb
City of Bruce,Barium,136.8 ppb,700 ppb,"2,000 ppb"
City of Bruce,Chromium (total),2.60 ppb,,100 ppb
City of Bruce,Cyanide,5.17 ppb,,200 ppb
City of Bruce,Fluoride,0.427 ppm,,4 ppm
City of Bruce,Monobromoacetic acid,1.50 ppb,25 ppb,
City of Bruce,Selenium,1.20 ppb,30 ppb,50 ppb
City of Bruce,None,,,
City of Calhoun City,Arsenic,3.55 ppb,0.004 ppb,10 ppb
City of Calhoun City,Haloacetic acids (HAA5)†,0.250 ppb,0.1 ppb,60 ppb
City of Calhoun City,Barium,163.8 ppb,700 ppb,"2,000 ppb"
City of Calhoun City,Chromium (total),3.88 ppb,,100 ppb
City of Calhoun City,Fluoride,0.376 ppm,,4 ppm
City of Calhoun City,Monobromoacetic acid,0.250 ppb,25 ppb,
City of Calhoun City,Nitrate,0.150 ppm,0.14 ppm,10 ppm
City of Calhoun City,Nitrate and nitrite,0.220 ppm,0.14 ppm,10 ppm
City of Calhoun City,Nitrite,0.0717 ppm,,1 ppm
City of Calhoun City,Selenium,4.10 ppb,30 ppb,50 ppb
City of Calhoun City,None,,,
Cross-roads Water Association,Arsenic,4.05 ppb,0.004 ppb,10 ppb
Cross-roads Water Association,Bromoform,1.86 ppb,0.5 ppb,
Cross-roads Water Association,Dibromoacetic acid,0.333 ppb,0.04 ppb,
Cross-roads Water Association,Dichloroacetic acid,0.667 ppb,0.2 ppb,
Cross-roads Water Association,Haloacetic acids (HAA5)†,3.33 ppb,0.1 ppb,60 ppb
Cross-roads Water Association,Total trihalomethanes (TTHMs)†,1.86 ppb,0.15 ppb,80 ppb
Cross-roads Water Association,Barium,156.0 ppb,700 ppb,"2,000 ppb"
Cross-roads Water Association,Chromium (total),2.45 ppb,,100 ppb
Cross-roads Water Association,Fluoride,0.229 ppm,,4 ppm
Cross-roads Water Association,Monobromoacetic acid,2.33 ppb,25 ppb,
Cross-roads Water Association,Nitrate,0.0208 ppm,0.14 ppm,10 ppm
Cross-roads Water Association,Nitrate and nitrite,0.0442 ppm,0.14 ppm,10 ppm
Cross-roads Water Association,Nitrite,0.0233 ppm,,1 ppm
Cross-roads Water Association,Selenium,5.30 ppb,30 ppb,50 ppb
Cross-roads Water Association,None,,,
Duncan Hill Water Supply,Arsenic,2.22 ppb,0.004 ppb,10 ppb
Duncan Hill Water Supply,Bromoform,7.83 ppb,0.5 ppb,
Duncan Hill Water Supply,Dibromoacetic acid,2.50 ppb,0.04 ppb,
Duncan Hill Water Supply,Dichloroacetic acid,1.50 ppb,0.2 ppb,
Duncan Hill Water Supply,Haloacetic acids (HAA5)†,5.00 ppb,0.1 ppb,60 ppb
Duncan Hill Water Supply,Total trihalomethanes (TTHMs)†,7.83 ppb,0.15 ppb,80 ppb
Duncan Hill Water Supply,Barium,147.8 ppb,700 ppb,"2,000 ppb"
Duncan Hill Water Supply,Chromium (total),2.18 ppb,,100 ppb
Duncan Hill Water Supply,Fluoride,0.212 ppm,,4 ppm
Duncan Hill Water Supply,Manganese,26.5 ppb,100 ppb,
Duncan Hill Water Supply,Monochloroacetic acid,1.000 ppb,53 ppb,
Duncan Hill Water Supply,Selenium,1.22 ppb,30 ppb,50 ppb
Duncan Hill Water Supply,Xylenes (total),1.15 ppb,"1,800 ppb","10,000 ppb"
Duncan Hill Water Supply,None,,,
Macedonia Water Association,Arsenic,1.45 ppb,0.004 ppb,10 ppb
Macedonia Water Association,Dibromoacetic acid,0.500 ppb,0.04 ppb,
Macedonia Water Association,Dichloroacetic acid,1.75 ppb,0.2 ppb,
Macedonia Water Association,Haloacetic acids (HAA5)†,3.25 ppb,0.1 ppb,60 ppb
Macedonia Water Association,Total trihalomethanes (TTHMs)†,0.635 ppb,0.15 ppb,80 ppb
Macedonia Water Association,Trichloroacetic acid,0.250 ppb,0.1 ppb,
Macedonia Water Association,Barium,68.1 ppb,700 ppb,"2,000 ppb"
Macedonia Water Association,Bromoform,0.635 ppb,0.5 ppb,
Macedonia Water Association,Chromium (total),2.33 ppb,,100 ppb
Macedonia Water Association,Fluoride,0.458 ppm,,4 ppm
Macedonia Water Association,Monochloroacetic acid,0.750 ppb,53 ppb,
Macedonia Water Association,Nitrate,0.0217 ppm,0.14 ppm,10 ppm
Macedonia Water Association,Nitrate and nitrite,0.0517 ppm,0.14 ppm,10 ppm
Macedonia Water Association,Nitrite,0.0250 ppm,,1 ppm
Macedonia Water Association,Selenium,1.40 ppb,30 ppb,50 ppb
Macedonia Water Association,None,,,
Mount Comfort W/a,Arsenic,1.90 ppb,0.004 ppb,10 ppb
Mount Comfort W/a,Bromoform,3.15 ppb,0.5 ppb,
Mount Comfort W/a,Dibromoacetic acid,0.333 ppb,0.04 ppb,
Mount Comfort W/a,Dichloroacetic acid,1.33 ppb,0.2 ppb,
Mount Comfort W/a,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
Mount Comfort W/a,"Radium, combined (-226 &amp; -228)",0.82 pCi/L,0.05 pCi/L,5 pCi/L
Mount Comfort W/a,Total trihalomethanes (TTHMs)†,3.15 ppb,0.15 ppb,80 ppb
Mount Comfort W/a,Barium,161.8 ppb,700 ppb,"2,000 ppb"
Mount Comfort W/a,Chromium (total),2.23 ppb,,100 ppb
Mount Comfort W/a,Fluoride,0.146 ppm,,4 ppm
Mount Comfort W/a,Monobromoacetic acid,0.333 ppb,25 ppb,
Mount Comfort W/a,Selenium,2.93 ppb,30 ppb,50 ppb
Mount Comfort W/a,None,,,
Mount Comfort W/a,Arsenic,1.90 ppb,0.004 ppb,10 ppb
Mount Comfort W/a,Bromoform,3.15 ppb,0.5 ppb,
Mount Comfort W/a,Dibromoacetic acid,0.333 ppb,0.04 ppb,
Mount Comfort W/a,Dichloroacetic acid,1.33 ppb,0.2 ppb,
Mount Comfort W/a,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
Mount Comfort W/a,"Radium, combined (-226 &amp; -228)",0.82 pCi/L,0.05 pCi/L,5 pCi/L
Mount Comfort W/a,Total trihalomethanes (TTHMs)†,3.15 ppb,0.15 ppb,80 ppb
Mount Comfort W/a,Barium,161.8 ppb,700 ppb,"2,000 ppb"
Mount Comfort W/a,Chromium (total),2.23 ppb,,100 ppb
Mount Comfort W/a,Fluoride,0.146 ppm,,4 ppm
Mount Comfort W/a,Monobromoacetic acid,0.333 ppb,25 ppb,
Mount Comfort W/a,Selenium,2.93 ppb,30 ppb,50 ppb
Mount Comfort W/a,None,,,
Mount Comfort W/a,Arsenic,1.90 ppb,0.004 ppb,10 ppb
Mount Comfort W/a,Bromoform,3.15 ppb,0.5 ppb,
Mount Comfort W/a,Dibromoacetic acid,0.333 ppb,0.04 ppb,
Mount Comfort W/a,Dichloroacetic acid,1.33 ppb,0.2 ppb,
Mount Comfort W/a,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
Mount Comfort W/a,"Radium, combined (-226 &amp; -228)",0.82 pCi/L,0.05 pCi/L,5 pCi/L
Mount Comfort W/a,Total trihalomethanes (TTHMs)†,3.15 ppb,0.15 ppb,80 ppb
Mount Comfort W/a,Barium,161.8 ppb,700 ppb,"2,000 ppb"
Mount Comfort W/a,Chromium (total),2.23 ppb,,100 ppb
Mount Comfort W/a,Fluoride,0.146 ppm,,4 ppm
Mount Comfort W/a,Monobromoacetic acid,0.333 ppb,25 ppb,
Mount Comfort W/a,Selenium,2.93 ppb,30 ppb,50 ppb
Mount Comfort W/a,None,,,
Mount Comfort W/a,Arsenic,1.90 ppb,0.004 ppb,10 ppb
Mount Comfort W/a,Bromoform,3.15 ppb,0.5 ppb,
Mount Comfort W/a,Dibromoacetic acid,0.333 ppb,0.04 ppb,
Mount Comfort W/a,Dichloroacetic acid,1.33 ppb,0.2 ppb,
Mount Comfort W/a,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
Mount Comfort W/a,"Radium, combined (-226 &amp; -228)",0.82 pCi/L,0.05 pCi/L,5 pCi/L
Mount Comfort W/a,Total trihalomethanes (TTHMs)†,3.15 ppb,0.15 ppb,80 ppb
Mount Comfort W/a,Barium,161.8 ppb,700 ppb,"2,000 ppb"
Mount Comfort W/a,Chromium (total),2.23 ppb,,100 ppb
Mount Comfort W/a,Fluoride,0.146 ppm,,4 ppm
Mount Comfort W/a,Monobromoacetic acid,0.333 ppb,25 ppb,
Mount Comfort W/a,Selenium,2.93 ppb,30 ppb,50 ppb
Mount Comfort W/a,None,,,
New Liberty Water Association,Arsenic,2.65 ppb,0.004 ppb,10 ppb
New Liberty Water Association,Dibromoacetic acid,1.000 ppb,0.04 ppb,
New Liberty Water Association,Dichloroacetic acid,1.000 ppb,0.2 ppb,
New Liberty Water Association,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
New Liberty Water Association,Barium,198.4 ppb,700 ppb,"2,000 ppb"
New Liberty Water Association,Chromium (total),3.70 ppb,,100 ppb
New Liberty Water Association,Fluoride,0.191 ppm,,4 ppm
New Liberty Water Association,Selenium,2.58 ppb,30 ppb,50 ppb
New Liberty Water Association,None,,,
Poplar Springs W/a #1,Arsenic,1.40 ppb,0.004 ppb,10 ppb
Poplar Springs W/a #1,Dichloroacetic acid,1.000 ppb,0.2 ppb,
Poplar Springs W/a #1,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
Poplar Springs W/a #1,Total trihalomethanes (TTHMs)†,0.418 ppb,0.15 ppb,80 ppb
Poplar Springs W/a #1,Barium,118.7 ppb,700 ppb,"2,000 ppb"
Poplar Springs W/a #1,Bromoform,0.418 ppb,0.5 ppb,
Poplar Springs W/a #1,Chromium (total),6.63 ppb,,100 ppb
Poplar Springs W/a #1,Cyanide,4.00 ppb,,200 ppb
Poplar Springs W/a #1,Fluoride,0.573 ppm,,4 ppm
Poplar Springs W/a #1,Nitrate,0.0150 ppm,0.14 ppm,10 ppm
Poplar Springs W/a #1,Nitrate and nitrite,0.0208 ppm,0.14 ppm,10 ppm
Poplar Springs W/a #1,Nitrite,0.00500 ppm,,1 ppm
Poplar Springs W/a #1,Selenium,3.08 ppb,30 ppb,50 ppb
Poplar Springs W/a #1,None,,,
Poplar Springs W/a #1,Arsenic,1.40 ppb,0.004 ppb,10 ppb
Poplar Springs W/a #1,Dichloroacetic acid,1.000 ppb,0.2 ppb,
Poplar Springs W/a #1,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
Poplar Springs W/a #1,Total trihalomethanes (TTHMs)†,0.418 ppb,0.15 ppb,80 ppb
Poplar Springs W/a #1,Barium,118.7 ppb,700 ppb,"2,000 ppb"
Poplar Springs W/a #1,Bromoform,0.418 ppb,0.5 ppb,
Poplar Springs W/a #1,Chromium (total),6.63 ppb,,100 ppb
Poplar Springs W/a #1,Cyanide,4.00 ppb,,200 ppb
Poplar Springs W/a #1,Fluoride,0.573 ppm,,4 ppm
Poplar Springs W/a #1,Nitrate,0.0150 ppm,0.14 ppm,10 ppm
Poplar Springs W/a #1,Nitrate and nitrite,0.0208 ppm,0.14 ppm,10 ppm
Poplar Springs W/a #1,Nitrite,0.00500 ppm,,1 ppm
Poplar Springs W/a #1,Selenium,3.08 ppb,30 ppb,50 ppb
Poplar Springs W/a #1,None,,,
Slate Springs Water Association,Arsenic,3.50 ppb,0.004 ppb,10 ppb
Slate Springs Water Association,Bromoform,5.17 ppb,0.5 ppb,
Slate Springs Water Association,Chloroform,1.04 ppb,0.4 ppb,
Slate Springs Water Association,Dibromoacetic acid,1.000 ppb,0.04 ppb,
Slate Springs Water Association,Dichloroacetic acid,1.000 ppb,0.2 ppb,
Slate Springs Water Association,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
Slate Springs Water Association,Total trihalomethanes (TTHMs)†,6.20 ppb,0.15 ppb,80 ppb
Slate Springs Water Association,Barium,42.7 ppb,700 ppb,"2,000 ppb"
Slate Springs Water Association,Chromium (total),3.45 ppb,,100 ppb
Slate Springs Water Association,Fluoride,0.819 ppm,,4 ppm
Slate Springs Water Association,Selenium,5.93 ppb,30 ppb,50 ppb
Slate Springs Water Association,None,,,
Town of Derma,Arsenic,3.03 ppb,0.004 ppb,10 ppb
Town of Derma,Bromoform,2.48 ppb,0.5 ppb,
Town of Derma,Dibromoacetic acid,2.00 ppb,0.04 ppb,
Town of Derma,Dibromochloromethane,0.530 ppb,0.1 ppb,
Town of Derma,Dichloroacetic acid,0.667 ppb,0.2 ppb,
Town of Derma,Haloacetic acids (HAA5)†,2.67 ppb,0.1 ppb,60 ppb
Town of Derma,Total trihalomethanes (TTHMs)†,3.01 ppb,0.15 ppb,80 ppb
Town of Derma,Barium,144.4 ppb,700 ppb,"2,000 ppb"
Town of Derma,Chromium (total),3.48 ppb,,100 ppb
Town of Derma,Fluoride,0.250 ppm,,4 ppm
Town of Derma,Nitrate,0.0185 ppm,0.14 ppm,10 ppm
Town of Derma,Nitrate and nitrite,0.0185 ppm,0.14 ppm,10 ppm
Town of Derma,Selenium,6.85 ppb,30 ppb,50 ppb
Town of Derma,None,,,
Town of Pittsboro,Arsenic,1.78 ppb,0.004 ppb,10 ppb
Town of Pittsboro,Dichloroacetic acid,1.000 ppb,0.2 ppb,
Town of Pittsboro,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
Town of Pittsboro,Barium,42.5 ppb,700 ppb,"2,000 ppb"
Town of Pittsboro,Chromium (total),7.10 ppb,,100 ppb
Town of Pittsboro,Fluoride,0.523 ppm,,4 ppm
Town of Pittsboro,Nitrate,0.00667 ppm,0.14 ppm,10 ppm
Town of Pittsboro,Nitrate and nitrite,0.01000 ppm,0.14 ppm,10 ppm
Town of Pittsboro,Nitrite,0.00250 ppm,,1 ppm
Town of Pittsboro,Selenium,3.75 ppb,30 ppb,50 ppb
Town of Pittsboro,None,,,
Town of Vardaman,Arsenic,2.80 ppb,0.004 ppb,10 ppb
Town of Vardaman,Bromoform,1.04 ppb,0.5 ppb,
Town of Vardaman,Dibromoacetic acid,0.500 ppb,0.04 ppb,
Town of Vardaman,Dichloroacetic acid,0.500 ppb,0.2 ppb,
Town of Vardaman,Haloacetic acids (HAA5)†,2.25 ppb,0.1 ppb,60 ppb
Town of Vardaman,Total trihalomethanes (TTHMs)†,1.04 ppb,0.15 ppb,80 ppb
Town of Vardaman,Barium,208.2 ppb,700 ppb,"2,000 ppb"
Town of Vardaman,Chromium (total),1.85 ppb,,100 ppb
Town of Vardaman,Fluoride,0.191 ppm,,4 ppm
Town of Vardaman,Monobromoacetic acid,1.25 ppb,25 ppb,
Town of Vardaman,Nitrite,0.00667 ppm,,1 ppm
Town of Vardaman,Selenium,0.700 ppb,30 ppb,50 ppb
Town of Vardaman,None,,,
Dorsey Water Association,Bromodichloromethane,6.30 ppb,0.06 ppb,
Dorsey Water Association,Chloroform,35.2 ppb,0.4 ppb,
Dorsey Water Association,Dichloroacetic acid,20.2 ppb,0.2 ppb,
Dorsey Water Association,Haloacetic acids (HAA5)†,37.0 ppb,0.1 ppb,60 ppb
Dorsey Water Association,Total trihalomethanes (TTHMs)†,41.6 ppb,0.15 ppb,80 ppb
Dorsey Water Association,Trichloroacetic acid,13.2 ppb,0.1 ppb,
Dorsey Water Association,Barium*,22.6 ppb,700 ppb,"2,000 ppb"
Dorsey Water Association,Chromium (total)*,1.000 ppb,,100 ppb
Dorsey Water Association,Cyanide*,35.6 ppb,,200 ppb
Dorsey Water Association,Dibromochloromethane,0.129 ppb,0.1 ppb,
Dorsey Water Association,Fluoride*,0.481 ppm,,4 ppm
Dorsey Water Association,Monobromoacetic acid,0.412 ppb,25 ppb,
Dorsey Water Association,Monochloroacetic acid,3.21 ppb,53 ppb,
Dorsey Water Association,Nitrate*,0.0350 ppm,0.14 ppm,10 ppm
Dorsey Water Association,Nitrate and nitrite*,0.0367 ppm,0.14 ppm,10 ppm
Dorsey Water Association,None,,,
Houston-palestine Water Association,Arsenic,0.500 ppb,0.004 ppb,10 ppb
Houston-palestine Water Association,Total trihalomethanes (TTHMs)†,0.570 ppb,0.15 ppb,80 ppb
Houston-palestine Water Association,Barium,122.6 ppb,700 ppb,"2,000 ppb"
Houston-palestine Water Association,Bromoform,0.570 ppb,0.5 ppb,
Houston-palestine Water Association,Chromium (total),2.33 ppb,,100 ppb
Houston-palestine Water Association,Fluoride,0.137 ppm,,4 ppm
Houston-palestine Water Association,None,,,
N. E. Ms. Regional WS,Bromodichloromethane,6.03 ppb,0.06 ppb,
N. E. Ms. Regional WS,Chloroform,34.2 ppb,0.4 ppb,
N. E. Ms. Regional WS,Dibromochloromethane,0.273 ppb,0.1 ppb,
N. E. Ms. Regional WS,Dichloroacetic acid,19.7 ppb,0.2 ppb,
N. E. Ms. Regional WS,Haloacetic acids (HAA5)†,35.5 ppb,0.1 ppb,60 ppb
N. E. Ms. Regional WS,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
N. E. Ms. Regional WS,Trichloroacetic acid,12.7 ppb,0.1 ppb,
N. E. Ms. Regional WS,Barium,22.6 ppb,700 ppb,"2,000 ppb"
N. E. Ms. Regional WS,Chromium (total),1.000 ppb,,100 ppb
N. E. Ms. Regional WS,Cyanide,35.6 ppb,,200 ppb
N. E. Ms. Regional WS,Fluoride,0.481 ppm,,4 ppm
N. E. Ms. Regional WS,Monobromoacetic acid,0.468 ppb,25 ppb,
N. E. Ms. Regional WS,Monochloroacetic acid,2.47 ppb,53 ppb,
N. E. Ms. Regional WS,Nitrate,0.0350 ppm,0.14 ppm,10 ppm
N. E. Ms. Regional WS,Nitrate and nitrite,0.0367 ppm,0.14 ppm,10 ppm
N. E. Ms. Regional WS,None,,,
Ne Itawamba W/a #1-ridge,Chloroform,5.05 ppb,0.4 ppb,
Ne Itawamba W/a #1-ridge,Haloacetic acids (HAA5)†,1.50 ppb,0.1 ppb,60 ppb
Ne Itawamba W/a #1-ridge,Total trihalomethanes (TTHMs)†,5.05 ppb,0.15 ppb,80 ppb
Ne Itawamba W/a #1-ridge,Barium,5.25 ppb,700 ppb,"2,000 ppb"
Ne Itawamba W/a #1-ridge,Chromium (total),0.300 ppb,,100 ppb
Ne Itawamba W/a #1-ridge,Monochloroacetic acid,1.50 ppb,53 ppb,
Ne Itawamba W/a #1-ridge,Nitrate,0.268 ppm,0.14 ppm,10 ppm
Ne Itawamba W/a #1-ridge,Nitrate and nitrite,0.272 ppm,0.14 ppm,10 ppm
Ne Itawamba W/a #1-ridge,None,,,
Ne Itawamba W/a #1-ridge,Chloroform,5.05 ppb,0.4 ppb,
Ne Itawamba W/a #1-ridge,Haloacetic acids (HAA5)†,1.50 ppb,0.1 ppb,60 ppb
Ne Itawamba W/a #1-ridge,Total trihalomethanes (TTHMs)†,5.05 ppb,0.15 ppb,80 ppb
Ne Itawamba W/a #1-ridge,Barium,5.25 ppb,700 ppb,"2,000 ppb"
Ne Itawamba W/a #1-ridge,Chromium (total),0.300 ppb,,100 ppb
Ne Itawamba W/a #1-ridge,Monochloroacetic acid,1.50 ppb,53 ppb,
Ne Itawamba W/a #1-ridge,Nitrate,0.268 ppm,0.14 ppm,10 ppm
Ne Itawamba W/a #1-ridge,Nitrate and nitrite,0.272 ppm,0.14 ppm,10 ppm
Ne Itawamba W/a #1-ridge,None,,,
Tombigbee W/a,Bromodichloromethane,5.93 ppb,0.06 ppb,
Tombigbee W/a,Chloroform,32.2 ppb,0.4 ppb,
Tombigbee W/a,Dichloroacetic acid,20.3 ppb,0.2 ppb,
Tombigbee W/a,Haloacetic acids (HAA5)†,38.3 ppb,0.1 ppb,60 ppb
Tombigbee W/a,Total trihalomethanes (TTHMs)†,38.2 ppb,0.15 ppb,80 ppb
Tombigbee W/a,Trichloroacetic acid,13.5 ppb,0.1 ppb,
Tombigbee W/a,Barium*,22.6 ppb,700 ppb,"2,000 ppb"
Tombigbee W/a,Chromium (total)*,1.000 ppb,,100 ppb
Tombigbee W/a,Cyanide*,35.6 ppb,,200 ppb
Tombigbee W/a,Dibromochloromethane,0.102 ppb,0.1 ppb,
Tombigbee W/a,Fluoride*,0.481 ppm,,4 ppm
Tombigbee W/a,Monobromoacetic acid,0.424 ppb,25 ppb,
Tombigbee W/a,Monochloroacetic acid,3.88 ppb,53 ppb,
Tombigbee W/a,Nitrate*,0.0350 ppm,0.14 ppm,10 ppm
Tombigbee W/a,Nitrate and nitrite*,0.0367 ppm,0.14 ppm,10 ppm
Tombigbee W/a,None,,,
Town of Mantachie,Bromodichloromethane,5.62 ppb,0.06 ppb,
Town of Mantachie,Chloroform,36.4 ppb,0.4 ppb,
Town of Mantachie,Dichloroacetic acid,12.8 ppb,0.2 ppb,
Town of Mantachie,Haloacetic acids (HAA5)†,23.7 ppb,0.1 ppb,60 ppb
Town of Mantachie,Total trihalomethanes (TTHMs)†,42.1 ppb,0.15 ppb,80 ppb
Town of Mantachie,Trichloroacetic acid,10.1 ppb,0.1 ppb,
Town of Mantachie,Barium*,22.6 ppb,700 ppb,"2,000 ppb"
Town of Mantachie,Chromium (total)*,1.000 ppb,,100 ppb
Town of Mantachie,Cyanide*,35.6 ppb,,200 ppb
Town of Mantachie,Dibromochloromethane,0.0804 ppb,0.1 ppb,
Town of Mantachie,Fluoride*,0.481 ppm,,4 ppm
Town of Mantachie,Monobromoacetic acid,0.0889 ppb,25 ppb,
Town of Mantachie,Monochloroacetic acid,0.644 ppb,53 ppb,
Town of Mantachie,Nitrate*,0.0350 ppm,0.14 ppm,10 ppm
