Utility name,City,People served,Zip
Cottageville Psd,Cottageville,"Population served: 3,072",25124
East Bank Water Department,East Bank,Population served: 912,25124
,,Population served: 0,25124
Hurricane City Of,West Hamlin,"Population served: 8,248",25124
Northern Jackson County Psd,Sandyville,"Population served: 2,543",25124
Ravenswood Municipal Water Works,Ravenswood,"Population served: 4,245",25124
Reamer Hill Water Assoc,Clendenin,Population served: 64,25124
Ripley City Of,Ripley,"Population served: 5,255",25124
South Putnam PSD,Scott Depot,"Population served: 21,719",25124
Southern Jackson County P S D,Kenna,"Population served: 5,701",25124
Southern Jackson County Psd Route 33,Kenna,Population served: 154,25124
St Albans Water,Saint Albans,"Population served: 13,619",25124
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25124
Wvawc 5 and 20 Mile Road District,Weston,Population served: 78,25124
Clay Co. P S D - Ivydale,Clay,Population served: 680,25125
Clay Co. P S D-triplett Ridge,Clay,Population served: 103,25125
Clay Co. Psd-hartland,Clay,Population served: 798,25125
Clay Water Department,Clay,"Population served: 1,084",25125
Clay-roane Psd (procious District),Procious,"Population served: 1,953",25125
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25126
East Bank Water Department,East Bank,Population served: 912,25126
,,Population served: 0,25126
Reamer Hill Water Assoc,Clendenin,Population served: 64,25126
St Albans Water,Saint Albans,"Population served: 13,619",25126
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25126
,,Population served: 0,25130
Prenter Water Company,Seth,Population served: 60,25130
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25132
East Bank Water Department,East Bank,Population served: 912,25132
,,Population served: 0,25132
Reamer Hill Water Assoc,Clendenin,Population served: 64,25132
St Albans Water,Saint Albans,"Population served: 13,619",25132
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25132
Clay Co. P S D - Ivydale,Clay,Population served: 680,25133
Clay Co. P S D-triplett Ridge,Clay,Population served: 103,25133
Clay Co. Psd-hartland,Clay,Population served: 798,25133
Clay Water Department,Clay,"Population served: 1,084",25133
Clay-roane Psd (procious District),Procious,"Population served: 1,953",25133
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25134
East Bank Water Department,East Bank,Population served: 912,25134
,,Population served: 0,25134
Reamer Hill Water Assoc,Clendenin,Population served: 64,25134
St Albans Water,Saint Albans,"Population served: 13,619",25134
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25134
Armstrong Psd,Kimberly,"Population served: 2,208",25136
Bellwood Community Facil Imp,Rainelle,Population served: 113,25136
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25136
Danese Psd,Danese,"Population served: 2,210",25136
East Bank Water Department,East Bank,Population served: 912,25136
Gauley River Psd,Cannelton,"Population served: 4,168",25136
,,Population served: 0,25136
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25136
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25136
Mount Hope Water,Mt. Hope,"Population served: 1,431",25136
Page Kincaid Psd,Kimberly,"Population served: 1,590",25136
Pax Water Company,Pax,Population served: 762,25136
Reamer Hill Water Assoc,Clendenin,Population served: 64,25136
St Albans Water,Saint Albans,"Population served: 13,619",25136
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25136
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25136
Wvawc Montgomery Heights District,Weston,Population served: 92,25136
Armstrong Psd,Kimberly,"Population served: 2,208",25139
Bellwood Community Facil Imp,Rainelle,Population served: 113,25139
Danese Psd,Danese,"Population served: 2,210",25139
Gauley River Psd,Cannelton,"Population served: 4,168",25139
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25139
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25139
Mount Hope Water,Mt. Hope,"Population served: 1,431",25139
Page Kincaid Psd,Kimberly,"Population served: 1,590",25139
Pax Water Company,Pax,Population served: 762,25139
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25139
Wvawc Montgomery Heights District,Weston,Population served: 92,25139
Beckley Water Company,Beckley,"Population served: 49,058",25140
Cool Ridge Flat Top Psd,Cool Ridge,"Population served: 4,151",25140
Lester Municipal Water Works,Lester,Population served: 750,25140
Raleigh County Mem Airport,Sophia,"Population served: 4,656",25140
Raleigh County Psd Arnett,Sophia,"Population served: 7,180",25140
Raleigh County Psd Clear Creek,Sophia,"Population served: 1,407",25140
Raleigh County Psd Coal City,Sophia,"Population served: 2,905",25140
Raleigh County Psd Fitzpatrick,Sophia,Population served: 201,25140
Raleigh County Psd Odd,Sophia,Population served: 675,25140
Raleigh County Psd Pluto Bragg,Sophia,Population served: 374,25140
Raleigh County Psd Slab Fork,Sophia,Population served: 789,25140
Rhodell Water Works,Sophia,Population served: 238,25140
Wvawc Glade Springs District,Weston,"Population served: 1,340",25140
Clay Co. P S D - Ivydale,Clay,Population served: 680,25141
Clay Co. P S D-triplett Ridge,Clay,Population served: 103,25141
Clay Co. Psd-hartland,Clay,Population served: 798,25141
Clay Water Department,Clay,"Population served: 1,084",25141
Clay-roane Psd (procious District),Procious,"Population served: 1,953",25141
Grantsville Municipal,Grantsville,Population served: 571,25141
Mount Zion P S D,Grantsville,"Population served: 1,392",25141
Pleasant Hill P S D Rt 16 District,Five Forks,"Population served: 1,573",25141
,,Population served: 0,25142
Prenter Water Company,Seth,Population served: 60,25142
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25143
East Bank Water Department,East Bank,Population served: 912,25143
,,Population served: 0,25143
Hurricane City Of,West Hamlin,"Population served: 8,248",25143
Reamer Hill Water Assoc,Clendenin,Population served: 64,25143
South Putnam PSD,Scott Depot,"Population served: 21,719",25143
St Albans Water,Saint Albans,"Population served: 13,619",25143
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25143
Wvawc 5 and 20 Mile Road District,Weston,Population served: 78,25143
,,Population served: 0,25148
Prenter Water Company,Seth,Population served: 60,25148
,,Population served: 0,25149
Prenter Water Company,Seth,Population served: 60,25149
Armstrong Psd,Kimberly,"Population served: 2,208",25152
Bellwood Community Facil Imp,Rainelle,Population served: 113,25152
Danese Psd,Danese,"Population served: 2,210",25152
Gauley River Psd,Cannelton,"Population served: 4,168",25152
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25152
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25152
Mount Hope Water,Mt. Hope,"Population served: 1,431",25152
Page Kincaid Psd,Kimberly,"Population served: 1,590",25152
Pax Water Company,Pax,Population served: 762,25152
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25152
Wvawc Montgomery Heights District,Weston,Population served: 92,25152
,,Population served: 0,25154
Prenter Water Company,Seth,Population served: 60,25154
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25156
East Bank Water Department,East Bank,Population served: 912,25156
,,Population served: 0,25156
Reamer Hill Water Assoc,Clendenin,Population served: 64,25156
St Albans Water,Saint Albans,"Population served: 13,619",25156
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25156
Hurricane City Of,West Hamlin,"Population served: 8,248",25159
South Putnam PSD,Scott Depot,"Population served: 21,719",25159
Wvawc 5 and 20 Mile Road District,Weston,Population served: 78,25159
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25160
East Bank Water Department,East Bank,Population served: 912,25160
,,Population served: 0,25160
Reamer Hill Water Assoc,Clendenin,Population served: 64,25160
St Albans Water,Saint Albans,"Population served: 13,619",25160
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25160
Armstrong Psd,Kimberly,"Population served: 2,208",25161
Bellwood Community Facil Imp,Rainelle,Population served: 113,25161
Danese Psd,Danese,"Population served: 2,210",25161
Gauley River Psd,Cannelton,"Population served: 4,168",25161
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25161
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25161
Mount Hope Water,Mt. Hope,"Population served: 1,431",25161
Page Kincaid Psd,Kimberly,"Population served: 1,590",25161
Pax Water Company,Pax,Population served: 762,25161
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25161
Wvawc Montgomery Heights District,Weston,Population served: 92,25161
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25162
East Bank Water Department,East Bank,Population served: 912,25162
,,Population served: 0,25162
Reamer Hill Water Assoc,Clendenin,Population served: 64,25162
St Albans Water,Saint Albans,"Population served: 13,619",25162
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25162
Clay Co. P S D - Ivydale,Clay,Population served: 680,25164
Clay Co. P S D-triplett Ridge,Clay,Population served: 103,25164
Clay Co. Psd-hartland,Clay,Population served: 798,25164
Clay Water Department,Clay,"Population served: 1,084",25164
Clay-roane Psd (procious District),Procious,"Population served: 1,953",25164
Clover Psd,Spencer,Population served: 926,25164
Reedy Water Service Town Of,Reedy,Population served: 356,25164
Spencer Water Department,Spencer,"Population served: 4,521",25164
Walton Psd,Walton,"Population served: 2,012",25164
,,Population served: 0,25165
Prenter Water Company,Seth,Population served: 60,25165
Hurricane City Of,West Hamlin,"Population served: 8,248",25168
South Putnam PSD,Scott Depot,"Population served: 21,719",25168
Wvawc 5 and 20 Mile Road District,Weston,Population served: 78,25168
,,Population served: 0,25169
Prenter Water Company,Seth,Population served: 60,25169
Armstrong Psd,Kimberly,"Population served: 2,208",25173
Bellwood Community Facil Imp,Rainelle,Population served: 113,25173
Danese Psd,Danese,"Population served: 2,210",25173
Gauley River Psd,Cannelton,"Population served: 4,168",25173
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25173
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25173
Mount Hope Water,Mt. Hope,"Population served: 1,431",25173
Page Kincaid Psd,Kimberly,"Population served: 1,590",25173
Pax Water Company,Pax,Population served: 762,25173
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25173
Wvawc Montgomery Heights District,Weston,Population served: 92,25173
Beckley Water Company,Beckley,"Population served: 49,058",25174
Cool Ridge Flat Top Psd,Cool Ridge,"Population served: 4,151",25174
Lester Municipal Water Works,Lester,Population served: 750,25174
Raleigh County Mem Airport,Sophia,"Population served: 4,656",25174
Raleigh County Psd Arnett,Sophia,"Population served: 7,180",25174
Raleigh County Psd Clear Creek,Sophia,"Population served: 1,407",25174
Raleigh County Psd Coal City,Sophia,"Population served: 2,905",25174
Raleigh County Psd Fitzpatrick,Sophia,Population served: 201,25174
Raleigh County Psd Odd,Sophia,Population served: 675,25174
Raleigh County Psd Pluto Bragg,Sophia,Population served: 374,25174
Raleigh County Psd Slab Fork,Sophia,Population served: 789,25174
Rhodell Water Works,Sophia,Population served: 238,25174
Wvawc Glade Springs District,Weston,"Population served: 1,340",25174
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25177
East Bank Water Department,East Bank,Population served: 912,25177
,,Population served: 0,25177
Hurricane City Of,West Hamlin,"Population served: 8,248",25177
Reamer Hill Water Assoc,Clendenin,Population served: 64,25177
South Putnam PSD,Scott Depot,"Population served: 21,719",25177
St Albans Water,Saint Albans,"Population served: 13,619",25177
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25177
Wvawc 5 and 20 Mile Road District,Weston,Population served: 78,25177
Beckley Water Company,Beckley,"Population served: 49,058",25180
Cool Ridge Flat Top Psd,Cool Ridge,"Population served: 4,151",25180
Lester Municipal Water Works,Lester,Population served: 750,25180
Raleigh County Mem Airport,Sophia,"Population served: 4,656",25180
Raleigh County Psd Arnett,Sophia,"Population served: 7,180",25180
Raleigh County Psd Clear Creek,Sophia,"Population served: 1,407",25180
Raleigh County Psd Coal City,Sophia,"Population served: 2,905",25180
Raleigh County Psd Fitzpatrick,Sophia,Population served: 201,25180
Raleigh County Psd Odd,Sophia,Population served: 675,25180
Raleigh County Psd Pluto Bragg,Sophia,Population served: 374,25180
Raleigh County Psd Slab Fork,Sophia,Population served: 789,25180
Rhodell Water Works,Sophia,Population served: 238,25180
Wvawc Glade Springs District,Weston,"Population served: 1,340",25180
,,Population served: 0,25181
Prenter Water Company,Seth,Population served: 60,25181
Buffalo Creek Psd,Oceana,"Population served: 2,770",25183
"Chapmanville, Town Of",Chapmanville,"Population served: 1,454",25183
Logan Co. P S D - Crawley Creek,Logan,"Population served: 1,444",25183
Logan Co. Psd - Stollings,Logan,"Population served: 2,008",25183
Logan Co. Psd-greenville System,Logan,"Population served: 4,652",25183
Logan Co. Psd-rum Creek,Logan,Population served: 923,25183
Logan County Psd - MUD Fork,Logan,Population served: 330,25183
Logan County PSD - Northern Regional,Logan,"Population served: 16,949",25183
Logan Water Board City Of,Logan,"Population served: 3,862",25183
Buffalo Creek Psd - Man,Oceana,Population served: 935,25183
