Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Garden City Water and Sewer System,Nitrate and nitrite,0.122 ppm,0.14 ppm,10 ppm
Garden City Water and Sewer System,Strontium,0.226 ppb,"1,500 ppb",
Garden City Water and Sewer System,Uranium,0.67 pCi/L,0.43 pCi/L,20 pCi/L
Garden City Water and Sewer System,Vanadium,0.550 ppb,21 ppb,
Garden City Water and Sewer System,Xylenes (total),0.0650 ppb,"1,800 ppb","10,000 ppb"
Garden City Water and Sewer System,None,,,
"Hanceville (the Wwsb of The, City of)",Bromodichloromethane,3.16 ppb,0.06 ppb,
"Hanceville (the Wwsb of The, City of)",Chloroform,3.58 ppb,0.4 ppb,
"Hanceville (the Wwsb of The, City of)",Dibromochloromethane,2.11 ppb,0.1 ppb,
"Hanceville (the Wwsb of The, City of)",Haloacetic acids (HAA5)†,11.9 ppb,0.1 ppb,60 ppb
"Hanceville (the Wwsb of The, City of)",Total trihalomethanes (TTHMs)†,21.3 ppb,0.15 ppb,80 ppb
"Hanceville (the Wwsb of The, City of)",Aluminum,41.0 ppb,600 ppb,
"Hanceville (the Wwsb of The, City of)",Barium,434.0 ppb,700 ppb,"2,000 ppb"
"Hanceville (the Wwsb of The, City of)",None,,,
Hartselle Utility Board,Bromodichloromethane*,3.27 ppb,0.06 ppb,
Hartselle Utility Board,Chloroform*,4.69 ppb,0.4 ppb,
Hartselle Utility Board,Chromium (hexavalent),0.123 ppb,0.02 ppb,
Hartselle Utility Board,Dibromochloromethane*,0.857 ppb,0.1 ppb,
Hartselle Utility Board,Haloacetic acids (HAA5)†,25.3 ppb,0.1 ppb,60 ppb
Hartselle Utility Board,Haloacetic acids (HAA9)†,36.4 ppb,0.06 ppb,
Hartselle Utility Board,Nitrate*,0.533 ppm,0.14 ppm,10 ppm
Hartselle Utility Board,Nitrate and nitrite*,0.533 ppm,0.14 ppm,10 ppm
Hartselle Utility Board,Total trihalomethanes (TTHMs)†,32.5 ppb,0.15 ppb,80 ppb
Hartselle Utility Board,"1,4-Dioxane",0.148 ppb,0.35 ppb,
Hartselle Utility Board,Chlorate,108.0 ppb,210 ppb,
Hartselle Utility Board,Chromium (total),0.136 ppb,,100 ppb
Hartselle Utility Board,Fluoride*,0.580 ppm,,4 ppm
Hartselle Utility Board,Manganese,1.68 ppb,100 ppb,
Hartselle Utility Board,Strontium,0.0777 ppb,"1,500 ppb",
Hartselle Utility Board,Vanadium,0.449 ppb,21 ppb,
Hartselle Utility Board,None,,,
Johnsons Crossing Water System,Chromium (hexavalent)*,0.140 ppb,0.02 ppb,
Johnsons Crossing Water System,Haloacetic acids (HAA5)†,29.4 ppb,0.1 ppb,60 ppb
Johnsons Crossing Water System,Haloacetic acids (HAA9)*†,36.7 ppb,0.06 ppb,
Johnsons Crossing Water System,Total trihalomethanes (TTHMs)†,33.5 ppb,0.15 ppb,80 ppb
Johnsons Crossing Water System,Chlorate*,315.0 ppb,210 ppb,
Johnsons Crossing Water System,Chromium (total)*,0.113 ppb,,100 ppb
Johnsons Crossing Water System,Manganese*,3.88 ppb,100 ppb,
Johnsons Crossing Water System,Strontium*,0.0296 ppb,"1,500 ppb",
Johnsons Crossing Water System,Vanadium*,0.163 ppb,21 ppb,
"Joppa, Hulaco & Ryan Water Authority",Bromodichloromethane*,2.89 ppb,0.06 ppb,
"Joppa, Hulaco & Ryan Water Authority",Chloroform*,5.06 ppb,0.4 ppb,
"Joppa, Hulaco & Ryan Water Authority",Chromium (hexavalent)*,0.193 ppb,0.02 ppb,
"Joppa, Hulaco & Ryan Water Authority",Dibromochloromethane*,1.20 ppb,0.1 ppb,
"Joppa, Hulaco & Ryan Water Authority",Haloacetic acids (HAA5)†,18.9 ppb,0.1 ppb,60 ppb
"Joppa, Hulaco & Ryan Water Authority",Haloacetic acids (HAA9)*†,19.6 ppb,0.06 ppb,
"Joppa, Hulaco & Ryan Water Authority",Nitrate*,0.335 ppm,0.14 ppm,10 ppm
"Joppa, Hulaco & Ryan Water Authority",Nitrate and nitrite*,0.335 ppm,0.14 ppm,10 ppm
"Joppa, Hulaco & Ryan Water Authority",Total trihalomethanes (TTHMs)†,37.7 ppb,0.15 ppb,80 ppb
"Joppa, Hulaco & Ryan Water Authority","1,4-Dioxane*",0.108 ppb,0.35 ppb,
"Joppa, Hulaco & Ryan Water Authority",Aluminum*,37.5 ppb,600 ppb,
"Joppa, Hulaco & Ryan Water Authority",Barium*,4.50 ppb,700 ppb,"2,000 ppb"
"Joppa, Hulaco & Ryan Water Authority",Chlorate*,46.9 ppb,210 ppb,
"Joppa, Hulaco & Ryan Water Authority",Chromium (total)*,0.107 ppb,,100 ppb
"Joppa, Hulaco & Ryan Water Authority",Fluoride*,0.250 ppm,,4 ppm
"Joppa, Hulaco & Ryan Water Authority",Manganese*,0.680 ppb,100 ppb,
"Joppa, Hulaco & Ryan Water Authority",Strontium*,0.0745 ppb,"1,500 ppb",
"Joppa, Hulaco & Ryan Water Authority",Vanadium*,0.538 ppb,21 ppb,
"Joppa, Hulaco & Ryan Water Authority",None,,,
NE Morgan County Water and Sewer Authority,Bromodichloromethane*,3.27 ppb,0.06 ppb,
NE Morgan County Water and Sewer Authority,Chloroform*,4.69 ppb,0.4 ppb,
NE Morgan County Water and Sewer Authority,Chromium (hexavalent),0.206 ppb,0.02 ppb,
NE Morgan County Water and Sewer Authority,Dibromochloromethane*,0.857 ppb,0.1 ppb,
NE Morgan County Water and Sewer Authority,Haloacetic acids (HAA5)†,29.4 ppb,0.1 ppb,60 ppb
NE Morgan County Water and Sewer Authority,Haloacetic acids (HAA9)†,48.4 ppb,0.06 ppb,
NE Morgan County Water and Sewer Authority,Nitrate*,0.533 ppm,0.14 ppm,10 ppm
NE Morgan County Water and Sewer Authority,Nitrate and nitrite*,0.533 ppm,0.14 ppm,10 ppm
NE Morgan County Water and Sewer Authority,Total trihalomethanes (TTHMs)†,39.6 ppb,0.15 ppb,80 ppb
NE Morgan County Water and Sewer Authority,"1,4-Dioxane",0.158 ppb,0.35 ppb,
NE Morgan County Water and Sewer Authority,Chlorate,65.2 ppb,210 ppb,
NE Morgan County Water and Sewer Authority,Chromium (total),0.316 ppb,,100 ppb
NE Morgan County Water and Sewer Authority,Fluoride*,0.580 ppm,,4 ppm
NE Morgan County Water and Sewer Authority,Manganese,21.9 ppb,100 ppb,
NE Morgan County Water and Sewer Authority,Strontium,0.0737 ppb,"1,500 ppb",
NE Morgan County Water and Sewer Authority,Vanadium,0.428 ppb,21 ppb,
NE Morgan County Water and Sewer Authority,None,,,
Trinity Water Works System,Haloacetic acids (HAA5)†,17.0 ppb,0.1 ppb,60 ppb
Trinity Water Works System,Total trihalomethanes (TTHMs)†,32.1 ppb,0.15 ppb,80 ppb
"V.A.W. Water System, Inc",Chlorate,528.8 ppb,210 ppb,
"V.A.W. Water System, Inc",Chromium (hexavalent),0.0738 ppb,0.02 ppb,
"V.A.W. Water System, Inc",Haloacetic acids (HAA5)†,24.9 ppb,0.1 ppb,60 ppb
"V.A.W. Water System, Inc",Haloacetic acids (HAA9)†,12.6 ppb,0.06 ppb,
"V.A.W. Water System, Inc",Perfluoroheptanoic acid (PFHPA),2.50 ppt,1 ppt,
"V.A.W. Water System, Inc",Perfluorooctane sulfonate (PFOS),40.0 ppt,1 ppt,
"V.A.W. Water System, Inc",Perfluorooctanoic acid (PFOA),16.3 ppt,0.007 ppt,
"V.A.W. Water System, Inc",Total trihalomethanes (TTHMs)†,34.7 ppb,0.15 ppb,80 ppb
"V.A.W. Water System, Inc","1,4-Dioxane",0.683 ppb,0.35 ppb,
"V.A.W. Water System, Inc",Manganese,9.34 ppb,100 ppb,
"V.A.W. Water System, Inc",Strontium,0.0516 ppb,"1,500 ppb",
"V.A.W. Water System, Inc",Vanadium,0.350 ppb,21 ppb,
"V.A.W. Water System, Inc",None,,,
Walter Water Authority,Chromium (hexavalent)*,0.140 ppb,0.02 ppb,
Walter Water Authority,Haloacetic acids (HAA5)†,29.1 ppb,0.1 ppb,60 ppb
Walter Water Authority,Haloacetic acids (HAA9)*†,36.7 ppb,0.06 ppb,
Walter Water Authority,Total trihalomethanes (TTHMs)†,47.5 ppb,0.15 ppb,80 ppb
Walter Water Authority,Chlorate*,315.0 ppb,210 ppb,
Walter Water Authority,Chromium (total)*,0.113 ppb,,100 ppb
Walter Water Authority,Manganese*,3.88 ppb,100 ppb,
Walter Water Authority,Strontium*,0.0296 ppb,"1,500 ppb",
Walter Water Authority,Vanadium*,0.163 ppb,21 ppb,
West Morgan-East Lawrence Water Authority,"1,4-Dioxane",1.27 ppb,0.35 ppb,
West Morgan-East Lawrence Water Authority,Bromodichloromethane,4.66 ppb,0.06 ppb,
West Morgan-East Lawrence Water Authority,Chlorate,438.8 ppb,210 ppb,
West Morgan-East Lawrence Water Authority,Chloroform,5.29 ppb,0.4 ppb,
West Morgan-East Lawrence Water Authority,Chromium (hexavalent),0.0750 ppb,0.02 ppb,
West Morgan-East Lawrence Water Authority,Dibromochloromethane,3.11 ppb,0.1 ppb,
West Morgan-East Lawrence Water Authority,Haloacetic acids (HAA5)†,12.0 ppb,0.1 ppb,60 ppb
West Morgan-East Lawrence Water Authority,Haloacetic acids (HAA9)†,10.4 ppb,0.06 ppb,
West Morgan-East Lawrence Water Authority,Nitrate,0.292 ppm,0.14 ppm,10 ppm
West Morgan-East Lawrence Water Authority,Nitrate and nitrite,0.292 ppm,0.14 ppm,10 ppm
West Morgan-East Lawrence Water Authority,Perfluoroheptanoic acid (PFHPA),7.50 ppt,1 ppt,
West Morgan-East Lawrence Water Authority,Perfluorooctane sulfonate (PFOS),45.0 ppt,1 ppt,
West Morgan-East Lawrence Water Authority,Perfluorooctanoic acid (PFOA),25.0 ppt,0.007 ppt,
West Morgan-East Lawrence Water Authority,Total trihalomethanes (TTHMs)†,29.8 ppb,0.15 ppb,80 ppb
West Morgan-East Lawrence Water Authority,"1,2-Dichloroethane",0.138 ppb,0.4 ppb,5 ppb
West Morgan-East Lawrence Water Authority,Aluminum,96.3 ppb,600 ppb,
West Morgan-East Lawrence Water Authority,Barium,3.50 ppb,700 ppb,"2,000 ppb"
West Morgan-East Lawrence Water Authority,Bromoform,0.279 ppb,0.5 ppb,
West Morgan-East Lawrence Water Authority,Manganese,2.34 ppb,100 ppb,
West Morgan-East Lawrence Water Authority,Strontium,0.0630 ppb,"1,500 ppb",
West Morgan-East Lawrence Water Authority,Vanadium,0.525 ppb,21 ppb,
West Morgan-East Lawrence Water Authority,None,,,
Asbury Water System,Haloacetic acids (HAA5)†,28.0 ppb,0.1 ppb,60 ppb
Asbury Water System,Total trihalomethanes (TTHMs)†,30.4 ppb,0.15 ppb,80 ppb
Boaz Water and Sewer Board,Bromodichloromethane*,3.66 ppb,0.06 ppb,
Boaz Water and Sewer Board,Chloroform*,11.6 ppb,0.4 ppb,
Boaz Water and Sewer Board,Dibromochloromethane*,0.422 ppb,0.1 ppb,
Boaz Water and Sewer Board,Haloacetic acids (HAA5)†,40.9 ppb,0.1 ppb,60 ppb
Boaz Water and Sewer Board,Haloacetic acids (HAA9)†,62.8 ppb,0.06 ppb,
Boaz Water and Sewer Board,Nitrate*,1.87 ppm,0.14 ppm,10 ppm
Boaz Water and Sewer Board,Nitrate and nitrite*,1.72 ppm,0.14 ppm,10 ppm
Boaz Water and Sewer Board,Perfluoroheptanoic acid (PFHPA),2.50 ppt,1 ppt,
Boaz Water and Sewer Board,Perfluorooctanoic acid (PFOA),5.00 ppt,0.007 ppt,
Boaz Water and Sewer Board,"Radium, combined (-226 &amp; -228)*",0.25 pCi/L,0.05 pCi/L,5 pCi/L
Boaz Water and Sewer Board,Total trihalomethanes (TTHMs)†,57.9 ppb,0.15 ppb,80 ppb
Boaz Water and Sewer Board,"1,4-Dioxane",0.1000 ppb,0.35 ppb,
Boaz Water and Sewer Board,Barium*,17.5 ppb,700 ppb,"2,000 ppb"
Boaz Water and Sewer Board,Chlorate,46.3 ppb,210 ppb,
Boaz Water and Sewer Board,Chromium (hexavalent),0.0375 ppb,0.02 ppb,
Boaz Water and Sewer Board,Chromium (total)*,0.0125 ppb,,100 ppb
Boaz Water and Sewer Board,Fluoride*,0.640 ppm,,4 ppm
Boaz Water and Sewer Board,Manganese,2.02 ppb,100 ppb,
Boaz Water and Sewer Board,Molybdenum*,0.0917 ppb,40 ppb,
Boaz Water and Sewer Board,Strontium,0.0455 ppb,"1,500 ppb",
Boaz Water and Sewer Board,Vanadium,0.188 ppb,21 ppb,
Boaz Water and Sewer Board,None,,,
Bethel Ash Water Supply Corporation Douglas Plant,Bromochloroacetic acid,2.18 ppb,0.02 ppb,
Bethel Ash Water Supply Corporation Douglas Plant,Bromodichloromethane,3.66 ppb,0.06 ppb,
Bethel Ash Water Supply Corporation Douglas Plant,Bromoform,2.15 ppb,0.5 ppb,
Bethel Ash Water Supply Corporation Douglas Plant,Chloroform,2.37 ppb,0.4 ppb,
Bethel Ash Water Supply Corporation Douglas Plant,Dibromoacetic acid,1.27 ppb,0.04 ppb,
Bethel Ash Water Supply Corporation Douglas Plant,Dibromochloromethane,4.88 ppb,0.1 ppb,
Bethel Ash Water Supply Corporation Douglas Plant,Dichloroacetic acid,1.48 ppb,0.2 ppb,
Bethel Ash Water Supply Corporation Douglas Plant,Haloacetic acids (HAA5)†,3.40 ppb,0.1 ppb,60 ppb
Bethel Ash Water Supply Corporation Douglas Plant,Total trihalomethanes (TTHMs)†,19.7 ppb,0.15 ppb,80 ppb
Bethel Ash Water Supply Corporation Douglas Plant,Trichloroacetic acid,0.650 ppb,0.1 ppb,
Bethel Ash Water Supply Corporation Douglas Plant,Aluminum,3.05 ppb,600 ppb,
Bethel Ash Water Supply Corporation Douglas Plant,Barium,57.5 ppb,700 ppb,"2,000 ppb"
Bethel Ash Water Supply Corporation Douglas Plant,Fluoride,0.0818 ppm,,4 ppm
Bethel Ash Water Supply Corporation Douglas Plant,Manganese,16.0 ppb,100 ppb,
Bethel Ash Water Supply Corporation Douglas Plant,Methyl isobutyl ketone,0.108 ppb,,
Bethel Ash Water Supply Corporation Douglas Plant,Nitrate,0.0420 ppm,0.14 ppm,10 ppm
Bethel Ash Water Supply Corporation Douglas Plant,Nitrate and nitrite,0.0419 ppm,0.14 ppm,10 ppm
Bethel Ash Water Supply Corporation Douglas Plant,None,,,
Guntersville Water Works and Sewer Board,Bromodichloromethane,2.24 ppb,0.06 ppb,
Guntersville Water Works and Sewer Board,Chlorite,286.8 ppb,50 ppb,"1,000 ppb"
Guntersville Water Works and Sewer Board,Chloroform,6.95 ppb,0.4 ppb,
Guntersville Water Works and Sewer Board,Chromium (hexavalent),0.0720 ppb,0.02 ppb,
Guntersville Water Works and Sewer Board,Dibromochloromethane,0.340 ppb,0.1 ppb,
Guntersville Water Works and Sewer Board,Haloacetic acids (HAA5)†,22.0 ppb,0.1 ppb,60 ppb
Guntersville Water Works and Sewer Board,Haloacetic acids (HAA9)†,37.0 ppb,0.06 ppb,
Guntersville Water Works and Sewer Board,Nitrate,0.653 ppm,0.14 ppm,10 ppm
Guntersville Water Works and Sewer Board,Nitrate and nitrite,0.296 ppm,0.14 ppm,10 ppm
Guntersville Water Works and Sewer Board,Total trihalomethanes (TTHMs)†,22.5 ppb,0.15 ppb,80 ppb
Guntersville Water Works and Sewer Board,"1,4-Dioxane",0.0133 ppb,0.35 ppb,
Guntersville Water Works and Sewer Board,1-Butanol ,1.39 ppb,,
Guntersville Water Works and Sewer Board,Aluminum,35.6 ppb,600 ppb,
Guntersville Water Works and Sewer Board,Barium,6.25 ppb,700 ppb,"2,000 ppb"
Guntersville Water Works and Sewer Board,Chlorate,232.6 ppb,210 ppb,
Guntersville Water Works and Sewer Board,Chromium (total),0.117 ppb,,100 ppb
Guntersville Water Works and Sewer Board,Dalapon,0.144 ppb,,200 ppb
Guntersville Water Works and Sewer Board,Fluoride,0.554 ppm,,4 ppm
Guntersville Water Works and Sewer Board,Manganese,1.10 ppb,100 ppb,
Guntersville Water Works and Sewer Board,MTBE,4.40 ppb,13 ppb,
Guntersville Water Works and Sewer Board,Strontium,0.0585 ppb,"1,500 ppb",
Guntersville Water Works and Sewer Board,Vanadium,0.160 ppb,21 ppb,
Guntersville Water Works and Sewer Board,None,,,
North Marshall Utilities,Bromodichloromethane,2.32 ppb,0.06 ppb,
North Marshall Utilities,Chlorite,539.5 ppb,50 ppb,"1,000 ppb"
North Marshall Utilities,Chloroform,6.70 ppb,0.4 ppb,
North Marshall Utilities,Dibromochloromethane,0.493 ppb,0.1 ppb,
North Marshall Utilities,Haloacetic acids (HAA5)†,26.9 ppb,0.1 ppb,60 ppb
North Marshall Utilities,Haloacetic acids (HAA9)†,36.5 ppb,0.06 ppb,
North Marshall Utilities,Nitrate,0.595 ppm,0.14 ppm,10 ppm
North Marshall Utilities,Nitrate and nitrite,0.595 ppm,0.14 ppm,10 ppm
North Marshall Utilities,Total trihalomethanes (TTHMs)†,38.5 ppb,0.15 ppb,80 ppb
North Marshall Utilities,Fluoride,0.165 ppm,,4 ppm
North Marshall Utilities,Manganese,12.7 ppb,100 ppb,
North Marshall Utilities,None,,,
Swearengin Water System,Haloacetic acids (HAA5)†,34.1 ppb,0.1 ppb,60 ppb
Swearengin Water System,Total trihalomethanes (TTHMs)†,49.1 ppb,0.15 ppb,80 ppb
Union Grove Utility Board,Bromodichloromethane*,2.89 ppb,0.06 ppb,
Union Grove Utility Board,Chloroform*,5.06 ppb,0.4 ppb,
Union Grove Utility Board,Chromium (hexavalent)*,0.193 ppb,0.02 ppb,
Union Grove Utility Board,Dibromochloromethane*,1.20 ppb,0.1 ppb,
Union Grove Utility Board,Haloacetic acids (HAA5)†,16.3 ppb,0.1 ppb,60 ppb
Union Grove Utility Board,Haloacetic acids (HAA9)†,15.2 ppb,0.06 ppb,
Union Grove Utility Board,Nitrate*,0.335 ppm,0.14 ppm,10 ppm
Union Grove Utility Board,Nitrate and nitrite*,0.335 ppm,0.14 ppm,10 ppm
Union Grove Utility Board,Total trihalomethanes (TTHMs)†,29.6 ppb,0.15 ppb,80 ppb
Union Grove Utility Board,"1,4-Dioxane*",0.108 ppb,0.35 ppb,
Union Grove Utility Board,Aluminum*,37.5 ppb,600 ppb,
Union Grove Utility Board,Barium*,4.50 ppb,700 ppb,"2,000 ppb"
Union Grove Utility Board,Chlorate*,46.9 ppb,210 ppb,
Union Grove Utility Board,Chromium (total)*,0.107 ppb,,100 ppb
Union Grove Utility Board,Fluoride*,0.250 ppm,,4 ppm
Union Grove Utility Board,Manganese,0.113 ppb,100 ppb,
Union Grove Utility Board,Strontium*,0.0745 ppb,"1,500 ppb",
Union Grove Utility Board,Vanadium*,0.538 ppb,21 ppb,
Union Grove Utility Board,None,,,
Boldo Water & Fire Prot. Authority,Bromodichloromethane*,2.98 ppb,0.06 ppb,
Boldo Water & Fire Prot. Authority,Chlorite*,791.6 ppb,50 ppb,"1,000 ppb"
Boldo Water & Fire Prot. Authority,Chloroform*,6.91 ppb,0.4 ppb,
Boldo Water & Fire Prot. Authority,Dibromochloromethane*,0.600 ppb,0.1 ppb,
Boldo Water & Fire Prot. Authority,Haloacetic acids (HAA5)†,12.6 ppb,0.1 ppb,60 ppb
Boldo Water & Fire Prot. Authority,Haloacetic acids (HAA9)*†,32.0 ppb,0.06 ppb,
Boldo Water & Fire Prot. Authority,Nitrate*,0.305 ppm,0.14 ppm,10 ppm
Boldo Water & Fire Prot. Authority,Nitrate and nitrite*,0.305 ppm,0.14 ppm,10 ppm
Boldo Water & Fire Prot. Authority,Total trihalomethanes (TTHMs)†,17.4 ppb,0.15 ppb,80 ppb
Boldo Water & Fire Prot. Authority,Aluminum*,2.83 ppb,600 ppb,
Boldo Water & Fire Prot. Authority,Barium*,3.00 ppb,700 ppb,"2,000 ppb"
Boldo Water & Fire Prot. Authority,Chlorate*,313.8 ppb,210 ppb,
Boldo Water & Fire Prot. Authority,Chromium (hexavalent)*,0.0400 ppb,0.02 ppb,
Boldo Water & Fire Prot. Authority,Fluoride*,0.128 ppm,,4 ppm
Boldo Water & Fire Prot. Authority,Manganese*,0.366 ppb,100 ppb,
Boldo Water & Fire Prot. Authority,Strontium*,0.0325 ppb,"1,500 ppb",
Boldo Water & Fire Prot. Authority,Vanadium*,0.0250 ppb,21 ppb,
Carbon Hill Utilities Board,Haloacetic acids (HAA5)†,18.5 ppb,0.1 ppb,60 ppb
Carbon Hill Utilities Board,Total trihalomethanes (TTHMs)†,30.3 ppb,0.15 ppb,80 ppb
Copeland Ferry/pumpkin Center Wa,Haloacetic acids (HAA5)†,18.1 ppb,0.1 ppb,60 ppb
Copeland Ferry/pumpkin Center Wa,Total trihalomethanes (TTHMs)†,36.7 ppb,0.15 ppb,80 ppb
Cordova Water Works & Gas Board,Bromodichloromethane*,2.98 ppb,0.06 ppb,
Cordova Water Works & Gas Board,Chlorite*,791.6 ppb,50 ppb,"1,000 ppb"
Cordova Water Works & Gas Board,Chloroform*,6.91 ppb,0.4 ppb,
Cordova Water Works & Gas Board,Dibromochloromethane*,0.600 ppb,0.1 ppb,
Cordova Water Works & Gas Board,Haloacetic acids (HAA5)†,21.7 ppb,0.1 ppb,60 ppb
Cordova Water Works & Gas Board,Haloacetic acids (HAA9)*†,32.0 ppb,0.06 ppb,
Cordova Water Works & Gas Board,Nitrate*,0.305 ppm,0.14 ppm,10 ppm
Cordova Water Works & Gas Board,Nitrate and nitrite*,0.305 ppm,0.14 ppm,10 ppm
Cordova Water Works & Gas Board,Total trihalomethanes (TTHMs)†,35.6 ppb,0.15 ppb,80 ppb
Cordova Water Works & Gas Board,Aluminum*,2.83 ppb,600 ppb,
Cordova Water Works & Gas Board,Barium*,3.00 ppb,700 ppb,"2,000 ppb"
Cordova Water Works & Gas Board,Chlorate*,313.8 ppb,210 ppb,
Cordova Water Works & Gas Board,Chromium (hexavalent)*,0.0400 ppb,0.02 ppb,
Cordova Water Works & Gas Board,Fluoride*,0.128 ppm,,4 ppm
Cordova Water Works & Gas Board,Manganese*,0.366 ppb,100 ppb,
Cordova Water Works & Gas Board,Strontium*,0.0325 ppb,"1,500 ppb",
Cordova Water Works & Gas Board,Vanadium*,0.0250 ppb,21 ppb,
Curry Water Authority,Bromodichloromethane*,2.98 ppb,0.06 ppb,
Curry Water Authority,Chlorate,708.8 ppb,210 ppb,
Curry Water Authority,Chlorite*,791.6 ppb,50 ppb,"1,000 ppb"
Curry Water Authority,Chloroform*,6.91 ppb,0.4 ppb,
Curry Water Authority,Chromium (hexavalent),0.0425 ppb,0.02 ppb,
Curry Water Authority,Dibromochloromethane*,0.600 ppb,0.1 ppb,
Curry Water Authority,Haloacetic acids (HAA5)†,23.9 ppb,0.1 ppb,60 ppb
Curry Water Authority,Haloacetic acids (HAA9)†,25.8 ppb,0.06 ppb,
Curry Water Authority,Nitrate*,0.305 ppm,0.14 ppm,10 ppm
Curry Water Authority,Nitrate and nitrite*,0.305 ppm,0.14 ppm,10 ppm
Curry Water Authority,Total trihalomethanes (TTHMs)†,35.1 ppb,0.15 ppb,80 ppb
Curry Water Authority,Aluminum*,2.83 ppb,600 ppb,
Curry Water Authority,Barium*,3.00 ppb,700 ppb,"2,000 ppb"
Curry Water Authority,Fluoride*,0.128 ppm,,4 ppm
Curry Water Authority,Manganese,1.35 ppb,100 ppb,
Curry Water Authority,Strontium,0.0325 ppb,"1,500 ppb",
Curry Water Authority,Vanadium*,0.0250 ppb,21 ppb,
Curry Water Authority,None,,,
Dora Utilities,Bromodichloromethane*,2.98 ppb,0.06 ppb,
Dora Utilities,Chlorite*,791.6 ppb,50 ppb,"1,000 ppb"
Dora Utilities,Chloroform*,6.91 ppb,0.4 ppb,
Dora Utilities,Dibromochloromethane*,0.600 ppb,0.1 ppb,
Dora Utilities,Haloacetic acids (HAA5)†,20.1 ppb,0.1 ppb,60 ppb
Dora Utilities,Haloacetic acids (HAA9)*†,32.0 ppb,0.06 ppb,
Dora Utilities,Nitrate*,0.305 ppm,0.14 ppm,10 ppm
Dora Utilities,Nitrate and nitrite*,0.305 ppm,0.14 ppm,10 ppm
Dora Utilities,Total trihalomethanes (TTHMs)†,29.4 ppb,0.15 ppb,80 ppb
Dora Utilities,Aluminum*,2.83 ppb,600 ppb,
Dora Utilities,Barium*,3.00 ppb,700 ppb,"2,000 ppb"
Dora Utilities,Chlorate*,313.8 ppb,210 ppb,
Dora Utilities,Chromium (hexavalent)*,0.0400 ppb,0.02 ppb,
Dora Utilities,Fluoride*,0.128 ppm,,4 ppm
Dora Utilities,Manganese*,0.366 ppb,100 ppb,
Dora Utilities,Strontium*,0.0325 ppb,"1,500 ppb",
Dora Utilities,Vanadium*,0.0250 ppb,21 ppb,
Eldridge Water Supply,Arsenic,5.50 ppb,0.004 ppb,10 ppb
Eldridge Water Supply,Chloroform,8.48 ppb,0.4 ppb,
Eldridge Water Supply,Dichloroacetic acid,6.00 ppb,0.2 ppb,
Eldridge Water Supply,Haloacetic acids (HAA5)†,7.67 ppb,0.1 ppb,60 ppb
Eldridge Water Supply,Total trihalomethanes (TTHMs)†,8.48 ppb,0.15 ppb,80 ppb
Eldridge Water Supply,Trichloroacetic acid,2.00 ppb,0.1 ppb,
Eldridge Water Supply,Monochloroacetic acid,0.333 ppb,53 ppb,
Eldridge Water Supply,None,,,
Nauvoo Water Works,Haloacetic acids (HAA5)†,29.1 ppb,0.1 ppb,60 ppb
Nauvoo Water Works,Total trihalomethanes (TTHMs)†,45.2 ppb,0.15 ppb,80 ppb
Oakman Water Works,Bromodichloromethane*,2.98 ppb,0.06 ppb,
Oakman Water Works,Chlorite*,791.6 ppb,50 ppb,"1,000 ppb"
Oakman Water Works,Chloroform*,6.91 ppb,0.4 ppb,
Oakman Water Works,Dibromochloromethane*,0.600 ppb,0.1 ppb,
Oakman Water Works,Haloacetic acids (HAA5)†,27.6 ppb,0.1 ppb,60 ppb
Oakman Water Works,Haloacetic acids (HAA9)*†,32.0 ppb,0.06 ppb,
Oakman Water Works,Nitrate*,0.305 ppm,0.14 ppm,10 ppm
Oakman Water Works,Nitrate and nitrite*,0.305 ppm,0.14 ppm,10 ppm
