Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
California Water Service Company - Dixon,Caffeine,0.00413 ppb,,
California Water Service Company - Dixon,Chromium (total),10.1 ppb,,100 ppb
California Water Service Company - Dixon,Dibromochloromethane,0.104 ppb,0.1 ppb,
California Water Service Company - Dixon,Fluoride,0.0655 ppm,,4 ppm
California Water Service Company - Dixon,Manganese,1.08 ppb,100 ppb,
California Water Service Company - Dixon,Mercury (inorganic),0.00264 ppb,1.2 ppb,2 ppb
California Water Service Company - Dixon,Molybdenum,0.525 ppb,40 ppb,
California Water Service Company - Dixon,Selenium,0.131 ppb,30 ppb,50 ppb
California Water Service Company - Dixon,Thallium,0.000125 ppb,0.1 ppb,2 ppb
California Water Service Company - Dixon,Uranium,0.47 pCi/L,0.43 pCi/L,20 pCi/L
California Water Service Company - Dixon,Vanadium,9.95 ppb,21 ppb,
California Water Service Company - Dixon,None,,,
Lred (woodhaven),Bromodichloromethane,9.54 ppb,0.06 ppb,
Lred (woodhaven),Chloroform,38.6 ppb,0.4 ppb,
Lred (woodhaven),Dibromoacetic acid,0.272 ppb,0.04 ppb,
Lred (woodhaven),Dibromochloromethane,1.71 ppb,0.1 ppb,
Lred (woodhaven),Dichloroacetic acid,19.1 ppb,0.2 ppb,
Lred (woodhaven),Haloacetic acids (HAA5)†,33.9 ppb,0.1 ppb,60 ppb
Lred (woodhaven),Nitrate and nitrite,0.415 ppm,0.14 ppm,10 ppm
Lred (woodhaven),"Radium, combined (-226 &amp; -228)",0.19 pCi/L,0.05 pCi/L,5 pCi/L
Lred (woodhaven),Total trihalomethanes (TTHMs)†,52.2 ppb,0.15 ppb,80 ppb
Lred (woodhaven),Trichloroacetic acid,13.9 ppb,0.1 ppb,
Lred (woodhaven),Monochloroacetic acid,0.692 ppb,53 ppb,
Lred (woodhaven),None,,,
Aqua Illinois-hawthorn Woods,Bromodichloromethane,4.22 ppb,0.06 ppb,
Aqua Illinois-hawthorn Woods,Chloroform,8.92 ppb,0.4 ppb,
Aqua Illinois-hawthorn Woods,Dibromochloromethane,1.68 ppb,0.1 ppb,
Aqua Illinois-hawthorn Woods,Dichloroacetic acid,1.01 ppb,0.2 ppb,
Aqua Illinois-hawthorn Woods,Haloacetic acids (HAA5)†,1.92 ppb,0.1 ppb,60 ppb
Aqua Illinois-hawthorn Woods,"Radium, combined (-226 &amp; -228)",2.83 pCi/L,0.05 pCi/L,5 pCi/L
Aqua Illinois-hawthorn Woods,Total trihalomethanes (TTHMs)†,14.8 ppb,0.15 ppb,80 ppb
Aqua Illinois-hawthorn Woods,Trichloroacetic acid,0.701 ppb,0.1 ppb,
Aqua Illinois-hawthorn Woods,Barium,165.0 ppb,700 ppb,"2,000 ppb"
Aqua Illinois-hawthorn Woods,Fluoride,1.04 ppm,,4 ppm
Aqua Illinois-hawthorn Woods,Manganese,5.65 ppb,100 ppb,
Aqua Illinois-hawthorn Woods,Monobromoacetic acid,0.201 ppb,25 ppb,
Aqua Illinois-hawthorn Woods,None,,,
Aqua Illinois-sheridan Grove,Bromodichloromethane,0.758 ppb,0.06 ppb,
Aqua Illinois-sheridan Grove,Chloroform,1.01 ppb,0.4 ppb,
Aqua Illinois-sheridan Grove,Dibromochloromethane,0.596 ppb,0.1 ppb,
Aqua Illinois-sheridan Grove,Nitrate,0.808 ppm,0.14 ppm,10 ppm
Aqua Illinois-sheridan Grove,Nitrate and nitrite,0.900 ppm,0.14 ppm,10 ppm
Aqua Illinois-sheridan Grove,"Radium, combined (-226 &amp; -228)",0.86 pCi/L,0.05 pCi/L,5 pCi/L
Aqua Illinois-sheridan Grove,Total trihalomethanes (TTHMs)†,2.37 ppb,0.15 ppb,80 ppb
Aqua Illinois-sheridan Grove,Barium,74.5 ppb,700 ppb,"2,000 ppb"
Aqua Illinois-sheridan Grove,Fluoride,1.02 ppm,,4 ppm
Aqua Illinois-sheridan Grove,Manganese,22.5 ppb,100 ppb,
Aqua Illinois-sheridan Grove,None,,,
Aqua Illinois-sheridan Grove,Bromodichloromethane,0.758 ppb,0.06 ppb,
Aqua Illinois-sheridan Grove,Chloroform,1.01 ppb,0.4 ppb,
Aqua Illinois-sheridan Grove,Dibromochloromethane,0.596 ppb,0.1 ppb,
Aqua Illinois-sheridan Grove,Nitrate,0.808 ppm,0.14 ppm,10 ppm
Aqua Illinois-sheridan Grove,Nitrate and nitrite,0.900 ppm,0.14 ppm,10 ppm
Aqua Illinois-sheridan Grove,"Radium, combined (-226 &amp; -228)",0.86 pCi/L,0.05 pCi/L,5 pCi/L
Aqua Illinois-sheridan Grove,Total trihalomethanes (TTHMs)†,2.37 ppb,0.15 ppb,80 ppb
Aqua Illinois-sheridan Grove,Barium,74.5 ppb,700 ppb,"2,000 ppb"
Aqua Illinois-sheridan Grove,Fluoride,1.02 ppm,,4 ppm
Aqua Illinois-sheridan Grove,Manganese,22.5 ppb,100 ppb,
Aqua Illinois-sheridan Grove,None,,,
Barberry Acres Mobile Home Park,"Radium, combined (-226 &amp; -228)",1.69 pCi/L,0.05 pCi/L,5 pCi/L
Barberry Acres Mobile Home Park,None,,,
Harvest Estates (formerly Bills Mhp),Arsenic,2.85 ppb,0.004 ppb,10 ppb
Harvest Estates (formerly Bills Mhp),Bromodichloromethane,1.60 ppb,0.06 ppb,
Harvest Estates (formerly Bills Mhp),Chloroform,5.20 ppb,0.4 ppb,
Harvest Estates (formerly Bills Mhp),Dibromochloromethane,0.585 ppb,0.1 ppb,
Harvest Estates (formerly Bills Mhp),Dichloroacetic acid,1.74 ppb,0.2 ppb,
Harvest Estates (formerly Bills Mhp),Haloacetic acids (HAA5)†,4.64 ppb,0.1 ppb,60 ppb
Harvest Estates (formerly Bills Mhp),Total trihalomethanes (TTHMs)†,10.8 ppb,0.15 ppb,80 ppb
Harvest Estates (formerly Bills Mhp),Trichloroacetic acid,2.90 ppb,0.1 ppb,
Harvest Estates (formerly Bills Mhp),Barium,11.6 ppb,700 ppb,"2,000 ppb"
Harvest Estates (formerly Bills Mhp),Fluoride,0.463 ppm,,4 ppm
Harvest Estates (formerly Bills Mhp),Nitrite,0.0121 ppm,,1 ppm
Harvest Estates (formerly Bills Mhp),Selenium,2.81 ppb,30 ppb,50 ppb
Harvest Estates (formerly Bills Mhp),None,,,
Buckingham,Arsenic,0.512 ppb,0.004 ppb,10 ppb
Buckingham,Bromodichloromethane,9.84 ppb,0.06 ppb,
Buckingham,Bromoform,14.2 ppb,0.5 ppb,
Buckingham,Chloroform,4.88 ppb,0.4 ppb,
Buckingham,Dibromoacetic acid,3.37 ppb,0.04 ppb,
Buckingham,Dibromochloromethane,17.9 ppb,0.1 ppb,
Buckingham,Dichloroacetic acid,1.18 ppb,0.2 ppb,
Buckingham,Haloacetic acids (HAA5)†,7.52 ppb,0.1 ppb,60 ppb
Buckingham,"Radium, combined (-226 &amp; -228)",2.10 pCi/L,0.05 pCi/L,5 pCi/L
Buckingham,Total trihalomethanes (TTHMs)†,46.9 ppb,0.15 ppb,80 ppb
Buckingham,Trichloroacetic acid,1.42 ppb,0.1 ppb,
Buckingham,Barium,25.7 ppb,700 ppb,"2,000 ppb"
Buckingham,Fluoride,0.760 ppm,,4 ppm
Buckingham,Manganese,10.3 ppb,100 ppb,
Buckingham,Molybdenum,28.2 ppb,40 ppb,
Buckingham,Monobromoacetic acid,1.47 ppb,25 ppb,
Buckingham,Nitrate,0.0281 ppm,0.14 ppm,10 ppm
Buckingham,Nitrate and nitrite,0.0262 ppm,0.14 ppm,10 ppm
Buckingham,Nitrite,0.00150 ppm,,1 ppm
Buckingham,Strontium,396.0 ppb,"1,500 ppb",
Buckingham,None,,,
Countryside Mobile Court,Nitrate,5.13 ppm,0.14 ppm,10 ppm
Countryside Mobile Court,"Radium, combined (-226 &amp; -228)",1.30 pCi/L,0.05 pCi/L,5 pCi/L
Countryside Mobile Court,Total PFOS and PFOA,20.0 ppt,0.007 ppt,
Countryside Mobile Court,Barium,50.0 ppb,700 ppb,"2,000 ppb"
Countryside Mobile Court,Total Per- and polyfluoroalkyl substances ,33.0 ppt,,
Countryside Mobile Court,None,,,
Herscher,Arsenic,0.337 ppb,0.004 ppb,10 ppb
Herscher,Bromodichloromethane,0.486 ppb,0.06 ppb,
Herscher,Chloroform,2.36 ppb,0.4 ppb,
Herscher,Dibromochloromethane,0.214 ppb,0.1 ppb,
Herscher,Dichloroacetic acid,1.97 ppb,0.2 ppb,
Herscher,Haloacetic acids (HAA5)†,2.39 ppb,0.1 ppb,60 ppb
Herscher,"Radium, combined (-226 &amp; -228)",1.08 pCi/L,0.05 pCi/L,5 pCi/L
Herscher,Total trihalomethanes (TTHMs)†,3.06 ppb,0.15 ppb,80 ppb
Herscher,Trichloroacetic acid,0.414 ppb,0.1 ppb,
Herscher,Barium,5.67 ppb,700 ppb,"2,000 ppb"
Herscher,Cyanide,4.30 ppb,,200 ppb
Herscher,Fluoride,0.338 ppm,,4 ppm
Herscher,Manganese,10.8 ppb,100 ppb,
Herscher,Molybdenum,23.5 ppb,40 ppb,
Herscher,Nitrate,0.0200 ppm,0.14 ppm,10 ppm
Herscher,Nitrate and nitrite,0.0178 ppm,0.14 ppm,10 ppm
Herscher,Strontium,852.0 ppb,"1,500 ppb",
Herscher,None,,,
Hopkins Park,Bromodichloromethane,3.45 ppb,0.06 ppb,
Hopkins Park,Chloroform,7.46 ppb,0.4 ppb,
Hopkins Park,Dibromochloromethane,1.24 ppb,0.1 ppb,
Hopkins Park,Dichloroacetic acid,2.66 ppb,0.2 ppb,
Hopkins Park,Haloacetic acids (HAA5)†,6.82 ppb,0.1 ppb,60 ppb
Hopkins Park,"Radium, combined (-226 &amp; -228)",0.85 pCi/L,0.05 pCi/L,5 pCi/L
Hopkins Park,Total trihalomethanes (TTHMs)†,12.2 ppb,0.15 ppb,80 ppb
Hopkins Park,Trichloroacetic acid,3.53 ppb,0.1 ppb,
Hopkins Park,Barium,32.0 ppb,700 ppb,"2,000 ppb"
Hopkins Park,Fluoride,0.712 ppm,,4 ppm
Hopkins Park,Manganese,16.0 ppb,100 ppb,
Hopkins Park,Monobromoacetic acid,0.624 ppb,25 ppb,
Hopkins Park,Nitrate,0.0200 ppm,0.14 ppm,10 ppm
Hopkins Park,Nitrate and nitrite,0.0200 ppm,0.14 ppm,10 ppm
Hopkins Park,None,,,
Lake Shannon,Arsenic,0.581 ppb,0.004 ppb,10 ppb
Lake Shannon,Bromodichloromethane,12.5 ppb,0.06 ppb,
Lake Shannon,Chloroform,46.3 ppb,0.4 ppb,
Lake Shannon,Dibromochloromethane,2.13 ppb,0.1 ppb,
Lake Shannon,Dichloroacetic acid,17.1 ppb,0.2 ppb,
Lake Shannon,Haloacetic acids (HAA5)†,33.5 ppb,0.1 ppb,60 ppb
Lake Shannon,Haloacetic acids (HAA9)†,45.4 ppb,0.06 ppb,
Lake Shannon,"Radium, combined (-226 &amp; -228)",0.68 pCi/L,0.05 pCi/L,5 pCi/L
Lake Shannon,Total trihalomethanes (TTHMs)†,60.9 ppb,0.15 ppb,80 ppb
Lake Shannon,Trichloroacetic acid,15.8 ppb,0.1 ppb,
Lake Shannon,Barium,21.1 ppb,700 ppb,"2,000 ppb"
Lake Shannon,Fluoride,1.04 ppm,,4 ppm
Lake Shannon,Manganese,0.351 ppb,100 ppb,
Lake Shannon,Monochloroacetic acid,0.538 ppb,53 ppb,
Lake Shannon,Nitrate,0.154 ppm,0.14 ppm,10 ppm
Lake Shannon,Nitrate and nitrite,0.154 ppm,0.14 ppm,10 ppm
Lake Shannon,None,,,
Manteno Mobile Home Park,Arsenic,3.25 ppb,0.004 ppb,10 ppb
Manteno Mobile Home Park,"Radium, combined (-226 &amp; -228)",0.97 pCi/L,0.05 pCi/L,5 pCi/L
Manteno Mobile Home Park,Barium,13.5 ppb,700 ppb,"2,000 ppb"
Manteno Mobile Home Park,Chloroform,0.260 ppb,0.4 ppb,
Manteno Mobile Home Park,Fluoride,0.597 ppm,,4 ppm
Manteno Mobile Home Park,Manganese,5.50 ppb,100 ppb,
Manteno Mobile Home Park,Total trihalomethanes (TTHMs)†,0.260 ppb,0.15 ppb,80 ppb
Manteno Mobile Home Park,None,,,
Pembroke Township,Bromodichloromethane,5.18 ppb,0.06 ppb,
Pembroke Township,Chloroform,10.8 ppb,0.4 ppb,
Pembroke Township,Dibromochloromethane,2.07 ppb,0.1 ppb,
Pembroke Township,Dichloroacetic acid*,2.66 ppb,0.2 ppb,
Pembroke Township,Haloacetic acids (HAA5)†,3.79 ppb,0.1 ppb,60 ppb
Pembroke Township,"Radium, combined (-226 &amp; -228)*",0.85 pCi/L,0.05 pCi/L,5 pCi/L
Pembroke Township,Total trihalomethanes (TTHMs)†,18.1 ppb,0.15 ppb,80 ppb
Pembroke Township,Trichloroacetic acid,3.79 ppb,0.1 ppb,
Pembroke Township,Barium*,32.0 ppb,700 ppb,"2,000 ppb"
Pembroke Township,Fluoride*,0.712 ppm,,4 ppm
Pembroke Township,Manganese*,16.0 ppb,100 ppb,
Pembroke Township,Monobromoacetic acid*,0.624 ppb,25 ppb,
Pembroke Township,Nitrate*,0.0200 ppm,0.14 ppm,10 ppm
Pembroke Township,Nitrate and nitrite*,0.0200 ppm,0.14 ppm,10 ppm
Pembroke Township,None,,,
Reddick,Arsenic,0.328 ppb,0.004 ppb,10 ppb
Reddick,Bromoform,2.40 ppb,0.5 ppb,
Reddick,Dibromochloromethane,0.600 ppb,0.1 ppb,
Reddick,"Radium, combined (-226 &amp; -228)",3.63 pCi/L,0.05 pCi/L,5 pCi/L
Reddick,Total trihalomethanes (TTHMs)†,3.00 ppb,0.15 ppb,80 ppb
Reddick,Barium,27.5 ppb,700 ppb,"2,000 ppb"
Reddick,Fluoride,1.81 ppm,,4 ppm
Reddick,Nitrite,0.00214 ppm,,1 ppm
Reddick,Xylenes (total),0.0813 ppb,"1,800 ppb","10,000 ppb"
Reddick,None,,,
Rivercrest Mobile Home Park,Bromodichloromethane,2.25 ppb,0.06 ppb,
Rivercrest Mobile Home Park,Chloroform,8.40 ppb,0.4 ppb,
Rivercrest Mobile Home Park,Dibromochloromethane,0.750 ppb,0.1 ppb,
Rivercrest Mobile Home Park,Dichloroacetic acid,2.90 ppb,0.2 ppb,
Rivercrest Mobile Home Park,Haloacetic acids (HAA5)†,6.65 ppb,0.1 ppb,60 ppb
Rivercrest Mobile Home Park,Total trihalomethanes (TTHMs)†,11.4 ppb,0.15 ppb,80 ppb
Rivercrest Mobile Home Park,Trichloroacetic acid,3.75 ppb,0.1 ppb,
Rivercrest Mobile Home Park,Barium,34.2 ppb,700 ppb,"2,000 ppb"
Rivercrest Mobile Home Park,Fluoride,0.387 ppm,,4 ppm
Rivercrest Mobile Home Park,None,,,
Skyview Sbdv,"Radium, combined (-226 &amp; -228)",0.89 pCi/L,0.05 pCi/L,5 pCi/L
Skyview Sbdv,Barium,24.0 ppb,700 ppb,"2,000 ppb"
Skyview Sbdv,Fluoride,0.439 ppm,,4 ppm
Skyview Sbdv,Nitrate,0.0391 ppm,0.14 ppm,10 ppm
Skyview Sbdv,Nitrate and nitrite,0.0391 ppm,0.14 ppm,10 ppm
Skyview Sbdv,None,,,
St. Anne,Arsenic,1.01 ppb,0.004 ppb,10 ppb
St. Anne,Dichloroacetic acid,1.44 ppb,0.2 ppb,
St. Anne,Haloacetic acids (HAA5)†,1.60 ppb,0.1 ppb,60 ppb
St. Anne,"Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
St. Anne,Barium,25.0 ppb,700 ppb,"2,000 ppb"
St. Anne,Chloroform,0.300 ppb,0.4 ppb,
St. Anne,Cyanide,1.24 ppb,,200 ppb
St. Anne,Fluoride,0.609 ppm,,4 ppm
St. Anne,Manganese,17.5 ppb,100 ppb,
St. Anne,Total trihalomethanes (TTHMs)†,0.300 ppb,0.15 ppb,80 ppb
St. Anne,Trichloroacetic acid,0.157 ppb,0.1 ppb,
St. Anne,None,,,
Sunny Acres Mobile Home Park,Arsenic,2.23 ppb,0.004 ppb,10 ppb
Sunny Acres Mobile Home Park,Bromodichloromethane,0.574 ppb,0.06 ppb,
Sunny Acres Mobile Home Park,Chloroform,0.916 ppb,0.4 ppb,
Sunny Acres Mobile Home Park,Dibromochloromethane,0.365 ppb,0.1 ppb,
Sunny Acres Mobile Home Park,"Radium, combined (-226 &amp; -228)",1.31 pCi/L,0.05 pCi/L,5 pCi/L
Sunny Acres Mobile Home Park,Total trihalomethanes (TTHMs)†,1.86 ppb,0.15 ppb,80 ppb
Sunny Acres Mobile Home Park,Barium,15.6 ppb,700 ppb,"2,000 ppb"
Sunny Acres Mobile Home Park,Fluoride,0.603 ppm,,4 ppm
Sunny Acres Mobile Home Park,Manganese,2.60 ppb,100 ppb,
Sunny Acres Mobile Home Park,Nitrate,0.00667 ppm,0.14 ppm,10 ppm
Sunny Acres Mobile Home Park,None,,,
Windmill Estates,Arsenic,0.930 ppb,0.004 ppb,10 ppb
Windmill Estates,"Radium, combined (-226 &amp; -228)",0.95 pCi/L,0.05 pCi/L,5 pCi/L
Windmill Estates,Barium,25.6 ppb,700 ppb,"2,000 ppb"
Windmill Estates,Fluoride,0.337 ppm,,4 ppm
Windmill Estates,Nitrate,0.0478 ppm,0.14 ppm,10 ppm
Windmill Estates,Nitrate and nitrite,0.0478 ppm,0.14 ppm,10 ppm
Windmill Estates,None,,,
Presence Merkle Kniprath,Arsenic,0.560 ppb,0.004 ppb,10 ppb
Presence Merkle Kniprath,Dichloroacetic acid,0.700 ppb,0.2 ppb,
Presence Merkle Kniprath,Haloacetic acids (HAA5)†,0.700 ppb,0.1 ppb,60 ppb
Presence Merkle Kniprath,"Radium, combined (-226 &amp; -228)",1.21 pCi/L,0.05 pCi/L,5 pCi/L
Presence Merkle Kniprath,Barium,77.4 ppb,700 ppb,"2,000 ppb"
Presence Merkle Kniprath,Fluoride,0.430 ppm,,4 ppm
Presence Merkle Kniprath,Manganese,6.93 ppb,100 ppb,
Presence Merkle Kniprath,None,,,
Ashkum,Arsenic,6.88 ppb,0.004 ppb,10 ppb
Ashkum,Dichloroacetic acid,2.46 ppb,0.2 ppb,
Ashkum,Haloacetic acids (HAA5)†,2.97 ppb,0.1 ppb,60 ppb
Ashkum,"Radium, combined (-226 &amp; -228)",0.32 pCi/L,0.05 pCi/L,5 pCi/L
Ashkum,Barium,74.8 ppb,700 ppb,"2,000 ppb"
Ashkum,Chloroform,0.280 ppb,0.4 ppb,
Ashkum,Dibromoacetic acid,0.0438 ppb,0.04 ppb,
Ashkum,Fluoride,0.810 ppm,,4 ppm
Ashkum,Manganese,17.1 ppb,100 ppb,
Ashkum,Molybdenum,25.5 ppb,40 ppb,
Ashkum,Monobromoacetic acid,0.275 ppb,25 ppb,
Ashkum,Nitrate,0.00807 ppm,0.14 ppm,10 ppm
Ashkum,Nitrate and nitrite,0.000222 ppm,0.14 ppm,10 ppm
Ashkum,Nitrite,0.00118 ppm,,1 ppm
Ashkum,Total trihalomethanes (TTHMs)†,0.280 ppb,0.15 ppb,80 ppb
Ashkum,Trichloroacetic acid,0.191 ppb,0.1 ppb,
Ashkum,None,,,
Bayles Lake Lot Owners Association,Arsenic,0.240 ppb,0.004 ppb,10 ppb
Bayles Lake Lot Owners Association,"Radium, combined (-226 &amp; -228)",0.75 pCi/L,0.05 pCi/L,5 pCi/L
Bayles Lake Lot Owners Association,Total trihalomethanes (TTHMs)†,0.334 ppb,0.15 ppb,80 ppb
Bayles Lake Lot Owners Association,Barium,111.8 ppb,700 ppb,"2,000 ppb"
Bayles Lake Lot Owners Association,Chloroform,0.334 ppb,0.4 ppb,
Bayles Lake Lot Owners Association,Fluoride,0.753 ppm,,4 ppm
Bayles Lake Lot Owners Association,Manganese,56.8 ppb,100 ppb,
Bayles Lake Lot Owners Association,Nitrate,0.0383 ppm,0.14 ppm,10 ppm
Bayles Lake Lot Owners Association,Strontium,669.0 ppb,"1,500 ppb",
Bayles Lake Lot Owners Association,None,,,
Beaverville,Arsenic,0.600 ppb,0.004 ppb,10 ppb
Beaverville,Bromodichloromethane,2.47 ppb,0.06 ppb,
Beaverville,Chloroform,9.69 ppb,0.4 ppb,
Beaverville,Dibromochloromethane,0.446 ppb,0.1 ppb,
Beaverville,Dichloroacetic acid,2.21 ppb,0.2 ppb,
Beaverville,Haloacetic acids (HAA5)†,5.42 ppb,0.1 ppb,60 ppb
Beaverville,Nitrate,0.563 ppm,0.14 ppm,10 ppm
Beaverville,"Radium, combined (-226 &amp; -228)",0.42 pCi/L,0.05 pCi/L,5 pCi/L
Beaverville,Total trihalomethanes (TTHMs)†,12.6 ppb,0.15 ppb,80 ppb
Beaverville,Trichloroacetic acid,3.22 ppb,0.1 ppb,
Beaverville,Barium,101.0 ppb,700 ppb,"2,000 ppb"
Beaverville,Di(2-ethylhexyl) adipate,0.518 ppb,200 ppb,400 ppb
Beaverville,Di(2-ethylhexyl) phthalate,0.427 ppb,3 ppb,6 ppb
Beaverville,Fluoride,0.754 ppm,,4 ppm
Beaverville,Manganese,18.0 ppb,100 ppb,
Beaverville,None,,,
Buckley,Bromodichloromethane,3.50 ppb,0.06 ppb,
Buckley,Chloroform,11.4 ppb,0.4 ppb,
Buckley,Dibromoacetic acid,0.643 ppb,0.04 ppb,
Buckley,Dibromochloromethane,1.16 ppb,0.1 ppb,
Buckley,Dichloroacetic acid,2.94 ppb,0.2 ppb,
Buckley,Haloacetic acids (HAA5)†,8.75 ppb,0.1 ppb,60 ppb
Buckley,Nitrate,1.48 ppm,0.14 ppm,10 ppm
Buckley,Total trihalomethanes (TTHMs)†,16.1 ppb,0.15 ppb,80 ppb
Buckley,Trichloroacetic acid,4.06 ppb,0.1 ppb,
Buckley,Barium,64.8 ppb,700 ppb,"2,000 ppb"
Buckley,Fluoride,0.447 ppm,,4 ppm
Buckley,Manganese,105.3 ppb,100 ppb,
Buckley,Monobromoacetic acid,1.11 ppb,25 ppb,
Buckley,None,,,
Chebanse,Bromodichloromethane,5.70 ppb,0.06 ppb,
Chebanse,Bromoform,1.13 ppb,0.5 ppb,
Chebanse,Chloroform,6.80 ppb,0.4 ppb,
Chebanse,Dibromoacetic acid,1.08 ppb,0.04 ppb,
Chebanse,Dibromochloromethane,4.14 ppb,0.1 ppb,
Chebanse,Dichloroacetic acid,1.63 ppb,0.2 ppb,
Chebanse,Haloacetic acids (HAA5)†,3.43 ppb,0.1 ppb,60 ppb
Chebanse,"Radium, combined (-226 &amp; -228)",1.07 pCi/L,0.05 pCi/L,5 pCi/L
Chebanse,Total trihalomethanes (TTHMs)†,17.8 ppb,0.15 ppb,80 ppb
Chebanse,Trichloroacetic acid,0.724 ppb,0.1 ppb,
Chebanse,Barium,29.3 ppb,700 ppb,"2,000 ppb"
Chebanse,Fluoride,0.683 ppm,,4 ppm
Chebanse,Manganese,5.00 ppb,100 ppb,
Chebanse,Nitrate,0.0400 ppm,0.14 ppm,10 ppm
Chebanse,Selenium,0.625 ppb,30 ppb,50 ppb
Chebanse,None,,,
Cissna Park,Chloroform,1.27 ppb,0.4 ppb,
Cissna Park,Dichloroacetic acid,1.70 ppb,0.2 ppb,
Cissna Park,Haloacetic acids (HAA5)†,1.70 ppb,0.1 ppb,60 ppb
Cissna Park,"Radium, combined (-226 &amp; -228)",1.18 pCi/L,0.05 pCi/L,5 pCi/L
Cissna Park,Total trihalomethanes (TTHMs)†,1.27 ppb,0.15 ppb,80 ppb
Cissna Park,Barium,97.5 ppb,700 ppb,"2,000 ppb"
Cissna Park,Fluoride,0.232 ppm,,4 ppm
Cissna Park,Manganese,64.8 ppb,100 ppb,
Cissna Park,Strontium,392.5 ppb,"1,500 ppb",
Cissna Park,None,,,
City of Clifton,Arsenic,0.0600 ppb,0.004 ppb,10 ppb
City of Clifton,Bromochloroacetic acid,5.13 ppb,0.02 ppb,
City of Clifton,Bromodichloromethane,15.6 ppb,0.06 ppb,
City of Clifton,Bromoform,2.58 ppb,0.5 ppb,
City of Clifton,Chloroform,16.8 ppb,0.4 ppb,
City of Clifton,Dibromoacetic acid,2.59 ppb,0.04 ppb,
City of Clifton,Dibromochloromethane,11.7 ppb,0.1 ppb,
City of Clifton,Dichloroacetic acid,7.75 ppb,0.2 ppb,
City of Clifton,Haloacetic acids (HAA5)†,17.0 ppb,0.1 ppb,60 ppb
City of Clifton,"Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
City of Clifton,Total trihalomethanes (TTHMs)†,49.5 ppb,0.15 ppb,80 ppb
City of Clifton,Trichloroacetic acid,5.67 ppb,0.1 ppb,
City of Clifton,Acetone,0.288 ppb,,
City of Clifton,Aluminum,40.8 ppb,600 ppb,
City of Clifton,Barium,41.0 ppb,700 ppb,"2,000 ppb"
City of Clifton,Chloromethane,0.127 ppb,2.69 ppb,
City of Clifton,Chromium (total),0.190 ppb,,100 ppb
City of Clifton,Dalapon,0.0313 ppb,,200 ppb
City of Clifton,Di(2-ethylhexyl) phthalate,0.0571 ppb,3 ppb,6 ppb
City of Clifton,Fluoride,0.360 ppm,,4 ppm
City of Clifton,Hexachlorocyclopentadiene,0.00893 ppb,2 ppb,50 ppb
City of Clifton,Hexadecanoic acid,2.65 ppb,,
City of Clifton,Manganese,0.155 ppb,100 ppb,
City of Clifton,Methyl ethyl ketone,0.228 ppb,,
City of Clifton,Methyl isobutyl ketone,0.0640 ppb,,
City of Clifton,Monobromoacetic acid,0.356 ppb,25 ppb,
City of Clifton,Monochloroacetic acid,0.667 ppb,53 ppb,
City of Clifton,Nitrate,0.0476 ppm,0.14 ppm,10 ppm
City of Clifton,Nitrate and nitrite,0.0261 ppm,0.14 ppm,10 ppm
City of Clifton,Xylenes (total),0.0577 ppb,"1,800 ppb","10,000 ppb"
City of Clifton,None,,,
City of Crescent City,Bromodichloromethane,2.70 ppb,0.06 ppb,
City of Crescent City,Chloroform,19.0 ppb,0.4 ppb,
City of Crescent City,Chromium (hexavalent),1.92 ppb,0.02 ppb,
City of Crescent City,Dichloroacetic acid,12.0 ppb,0.2 ppb,
City of Crescent City,Haloacetic acids (HAA5)†,5.60 ppb,0.1 ppb,60 ppb
City of Crescent City,Haloacetic acids (HAA9)†,16.7 ppb,0.06 ppb,
City of Crescent City,Total trihalomethanes (TTHMs)†,4.40 ppb,0.15 ppb,80 ppb
City of Crescent City,Trichloroacetic acid,16.0 ppb,0.1 ppb,
City of Crescent City,Chlorate,40.5 ppb,210 ppb,
City of Crescent City,Chromium (total),2.05 ppb,,100 ppb
City of Crescent City,Strontium,0.0403 ppb,"1,500 ppb",
City of Crescent City,Vanadium,0.368 ppb,21 ppb,
City of Crescent City,None,,,
Danforth,Arsenic,1.40 ppb,0.004 ppb,10 ppb
Danforth,Bromodichloromethane,18.6 ppb,0.06 ppb,
Danforth,Bromoform,3.15 ppb,0.5 ppb,
Danforth,Chloroform,18.6 ppb,0.4 ppb,
Danforth,Dibromoacetic acid,2.94 ppb,0.04 ppb,
Danforth,Dibromochloromethane,15.3 ppb,0.1 ppb,
Danforth,Dichloroacetic acid,6.52 ppb,0.2 ppb,
Danforth,Haloacetic acids (HAA5)†,15.6 ppb,0.1 ppb,60 ppb
Danforth,Nitrate,1.04 ppm,0.14 ppm,10 ppm
Danforth,Nitrate and nitrite,0.998 ppm,0.14 ppm,10 ppm
Danforth,"Radium, combined (-226 &amp; -228)",0.97 pCi/L,0.05 pCi/L,5 pCi/L
Danforth,Total trihalomethanes (TTHMs)†,55.7 ppb,0.15 ppb,80 ppb
Danforth,Trichloroacetic acid,5.70 ppb,0.1 ppb,
Danforth,Barium,30.1 ppb,700 ppb,"2,000 ppb"
Danforth,Fluoride,0.372 ppm,,4 ppm
