Utility name,City,People served,Zip
Hideaway Bay Lake Shores Water Supply Corporation,"Bridgeport, TX",Population served:159,76426
Possum Kingdom Water Supply Corporation,"Graford, TX","Population served:5,400",76429
Stephens Regional Special Utility District,"Breckenridge, TX","Population served:3,173",76430
City of Albany,"Albany, TX","Population served:2,034",76430
City of Blanket,"Blanket, TX",Population served:392,76432
City of Early,"Brownwood, TX","Population served:2,980",76432
Mountain Lakes Addition,"Austin, TX",Population served:543,76433
City of Carbon,"Carbon, TX",Population served:220,76435
Staff Water Supply Corporation Flatwood Area,"Ranger, TX",Population served:273,76435
Barton Water Supply Corporation,Gordon,Population served: 951,76436
City of Comanche,Comanche,"Population served: 4,335",76436
City of De Leon,De Leon,"Population served: 2,200",76436
City of Dublin,Dublin,"Population served: 3,600",76436
City of Gustine,Gustine,Population served: 457,76436
City of Hamilton,Hamilton,"Population served: 4,602",76436
City of Hico,Hico,"Population served: 1,410",76436
Comanche County Water Supply Corporation Beattie,De Leon,"Population served: 1,029",76436
Comanche County Water Supply Corporation Sipe Springs,De Leon,Population served: 306,76436
Green Creek Water Supply Corporation,Dublin,Population served: 552,76436
Thousand Oaks Subdivision,Carlton,Population served: 36,76436
Upper Leon River Municipal Water District,Comanche,"Population served: 2,712",76436
City of Cisco,"Cisco, TX","Population served:3,899",76437
Morton Valley Water Supply Corporation,"Eastland, TX",Population served:705,76437
Priddy Water Supply Corporation,"Priddy, TX",Population served:276,76442
Westbound Water Supply Corporation Cisco Source,"Cisco, TX","Population served:2,748",76443
City of Cross Plains,"Cross Plains, TX",Population served:981,76443
Callahan County Water Supply Corporation,"Clyde, TX","Population served:2,350",76443
City of Eastland,"Eastland, TX","Population served:3,900",76445
Olden Water Supply Corporation,"Olden, TX",Population served:768,76448
Staff Water Supply Corporation Olden Area,"Ranger, TX","Population served:1,722",76448
Sportsmans World Municipal Utility District,"Houston, TX",Population served:546,76449
"Cliffs, The","Dallas, TX",Population served:882,76449
City of Graford,"Graford, TX",Population served:584,76449
Graham East Water Supply Corporation,"Graham, TX",Population served:694,76450
City of Graham,"Graham, TX","Population served:8,792",76450
Lake Palo Pinto Area Water Supply Corporation,"Gordon, TX","Population served:1,932",76453
City of Gorman,"Gorman, TX","Population served:1,083",76454
Mustang Valley Water Supply Corporation,"Cranfills Gap, TX","Population served:2,295",76457
City of Cranfills Gap,"Cranfills Gap, TX",Population served:300,76457
Loving Water Supply Corporation,"Loving, TX",Population served:200,76460
City of Lipan,"Lipan, TX",Population served:835,76462
City of Gordon,"Gordon, TX",Population served:535,76463
City of Mingus,"Mingus, TX",Population served:220,76463
City of Strawn,"Strawn, TX",Population served:696,76463
City of Moran,"Moran, TX",Population served:270,76464
City of Ranger,"Ranger, TX","Population served:2,500",76470
Staff Water Supply Corporation Lacasa Area,"Ranger, TX",Population served:324,76470
Coleman County Special Utility District,"Coleman, TX","Population served:5,000",76471
City of Rising Star,"Rising Star, TX",Population served:835,76471
City of Tolar,"Tolar, TX",Population served:881,76476
City of Throckmorton,"Throckmorton, TX",Population served:882,76483
Perrin Water System,"Nocona, TX",Population served:354,76486
City of Temple,"Temple, TX","Population served:85,884",76501
Oenaville & Belfalls Water Supply Corporation,"Temple, TX",Population served:642,76501
Bell Milam Falls Water Supply Corporation,"Cameron, TX","Population served:6,105",76501
Pendleton Water Supply Corporation,"Pendleton, TX","Population served:2,820",76501
Little Elm Valley Water Supply Corporation,"Cameron, TX","Population served:1,818",76501
Bell County Water Control and Improvement District 5,"Cameron, TX",Population served:456,76501
City of Troy,"Troy, TX","Population served:2,526",76501
Bell County Water Control and Improvement District 2,"Little River Academy, TX","Population served:1,961",76501
Moffat Water Supply Corporation,"Temple, TX","Population served:4,383",76502
City of Belton,"Belton, TX","Population served:21,214",76502
Armstrong Water Supply Corporation,"Holland, TX","Population served:2,838",76502
City of Bartlett,"Bartlett, TX","Population served:3,052",76511
Jonah Water SUD,"Hutto, TX","Population served:26,865",76511
439 Water Supply Corporation,"Belton, TX","Population served:7,521",76513
Dog Ridge Water Supply Corporation,"Belton, TX","Population served:4,830",76513
City of Harker Heights,"Harker Heights, TX","Population served:30,365",76513
City of Morgans Point Resort,"Morgans Point Resort, TX","Population served:4,995",76513
Jarrell Schwertner Water Supply Corporation,"Jarrell, TX","Population served:4,536",76513
Salado Water Supply Corporation,"Salado, TX","Population served:5,250",76513
Bell County Water Control and Improvement District 3,"Nolanville, TX","Population served:4,259",76513
Arrowhead Hill Water Supply Corporation,"Belton, TX",Population served:55,76513
North Milam Water Supply Corporation,"Cameron, TX","Population served:1,713",76518
City of Buckholts,"Buckholts, TX",Population served:515,76518
Southwest Milam Water Supply Corporation,"Rockdale, TX","Population served:10,062",76518
Salem Elm Ridge Water Supply Corporation,"Cameron, TX","Population served:1,275",76518
East Bell Water Supply Corporation,"Temple, TX","Population served:3,852",76519
Marlow Water Supply Corporation,"Cameron, TX",Population served:576,76520
City of Cameron,"Cameron, TX","Population served:5,510",76520
Minerva Water Supply Corporation,"Rockdale, TX",Population served:276,76520
Milano Water Supply Corporation,"Milano, TX","Population served:3,789",76520
Kempner WSC,"Kempner, TX","Population served:19,313",76522
City of Copperas Cove,"Copperas Cove, TX","Population served:33,919",76522
Topsey Water Supply Corporation,"Copperas Cove, TX",Population served:960,76522
Cedar Grove Mobile Home Park,"San Jose, CA",Population served:561,76522
Cego Durango Water Supply Corporation,"Chilton, TX","Population served:1,780",76524
Mooreville Water Supply Corporation,"Chilton, TX",Population served:201,76524
Elm Creek Water Supply Corporation,"Moody, TX","Population served:4,455",76524
Spring Valley Water Supply Corporation,"Waco, TX","Population served:2,250",76524
City of Lorena,"Lorena, TX","Population served:1,753",76524
City of Evant,"Evant, TX",Population served:426,76525
Lometa Regional Water System,"Austin, TX","Population served:2,976",76525
Coryell City Water Supply District,"Gatesville, TX","Population served:5,628",76528
Mountain Water Supply Corporation,"Gatesville, TX","Population served:2,109",76528
Leon Junction Water Supply Corporation,"Gatesville, TX",Population served:150,76528
Flat Water Supply Corporation,"Gatesville, TX",Population served:861,76528
City of Gatesville,"Gatesville, TX","Population served:14,430",76528
The Grove Water Supply Corporation,"Gatesville, TX",Population served:900,76528
Fort Gates Water Supply Corporation,"Gatesville, TX","Population served:2,500",76528
City of Oglesby,"Oglesby, TX",Population served:484,76528
City of Granger,"Granger, TX","Population served:1,701",76530
City of Holland,"Holland, TX","Population served:1,120",76534
Sonterra Municipal Utility District,"Austin, TX","Population served:6,846",76537
City of Jarrell,"Jarrell, TX",Population served:588,76537
Multi-county Water Supply Corporation,"Gatesville, TX","Population served:3,969",76538
Bell County Water Control and Improvement District 1,"Killeen, TX",Population served:264,76541
US Army South Fort Hood,"Fort Hood, TX","Population served:35,669",76541
City of Killeen,"Killeen, TX","Population served:140,806",76542
Central Texas College Killeen,"Killeen, TX","Population served:2,330",76544
West Bell County Water Supply Corporation,"Killeen, TX","Population served:4,308",76548
City of Lampasas,"Lampasas, TX","Population served:7,947",76550
Woodland Acres Water Association,"Lampasas, TX",Population served:50,76550
City of Bruceville Eddy,"Eddy, TX","Population served:5,508",76557
City of Moody,"Moody, TX","Population served:1,866",76557
City of Mcgregor,"Mc Gregor, TX","Population served:5,600",76557
City of Rockdale,"Rockdale, TX","Population served:5,595",76567
City of Rogers,"Rogers, TX","Population served:1,455",76569
City of Rosebud,"Rosebud, TX","Population served:2,226",76570
Manville WSC,"Coupland, TX","Population served:26,253",76574
City of Taylor,"Taylor, TX","Population served:18,252",76574
Noack Water Supply Corporation,"Thrall, TX",Population served:680,76574
City of Thrall,"Thrall, TX",Population served:975,76574
City of Thorndale,"Thorndale, TX","Population served:1,440",76577
Aqua Water Supply Corporation,"Bastrop, TX","Population served:59,328",76578
Menlow Water Supply Corporation,"Abbott, TX",Population served:500,76621
Cottonwood Water Supply Corporation,"West, TX",Population served:591,76621
Birome Water Supply Corporation,"Mount Calm, TX","Population served:1,590",76621
Bold Springs Water Supply Corporation,"West, TX","Population served:2,136",76621
City of Abbott,"Abbott, TX",Population served:356,76621
Aquilla Water Supply Corporation,"Aquilla, TX",Population served:250,76621
Chatt Water Supply Corporation,"Abbott, TX",Population served:927,76622
Hill County Water Supply Corporation,"Whitney, TX","Population served:3,744",76622
M & H Water Supply,"Itasca, TX",Population served:132,76622
Cross Country Water Supply Corporation,"China Spring, TX","Population served:3,525",76622
Prairie Hill Water Supply Corporation,"Prairie Hill, TX","Population served:2,100",76624
Axtell Water Supply Corporation,"Axtell, TX","Population served:1,780",76624
Leroy Tours Gerald Water Supply Corporation,"Leroy, TX","Population served:1,626",76624
Moores Water System,"Waco, TX",Population served:234,76624
Pure Water Supply Corporation,"Waco, TX",Population served:810,76624
City of Blooming Grove,"Blooming Grove, TX",Population served:821,76626
City of Blum,"Blum, TX",Population served:444,76627
Woodrow Osceola Water Supply Corporation Pleasant Vw,"Blum, TX","Population served:1,242",76627
White Bluff Community Water System,"Dallas, TX","Population served:1,280",76627
Chisolm Trail Retreat,"Keene, TX",Population served:171,76627
Woodrow Osceola Water Supply Corporation Blanton Well Plant 1,"Blum, TX","Population served:2,220",76627
City of Bremond,"Bremond, TX",Population served:929,76629
City of Bynum Blackland System,"Bynum, TX",Population served:199,76631
West Brazos Water Supply Corporation,"Waco, TX","Population served:2,706",76632
Golinda Water Supply Corporation,"Lorena, TX",Population served:840,76632
Sudduth Water System,"Chilton, TX",Population served:234,76632
Levi Water Supply Corporation,"Lorena, TX","Population served:1,947",76632
China Spring Water Company,"Austin, TX","Population served:1,806",76633
City of Waco,"Waco, TX","Population served:130,194",76633
Highland Park Water Supply Corporation,"China Spring, TX",Population served:380,76633
C S Community Water Supply Corporation,"China Spring, TX",Population served:420,76633
North County Water Supply,"Austin, TX",Population served:602,76633
Bosque Basin Water Supply Corporation,"China Spring, TX",Population served:195,76633
Cedar Ridge Deep Well Water System,"China Spring, TX",Population served:97,76633
North Bosque Water Supply Corporation,"Crawford, TX","Population served:2,019",76633
Behringer Water System,"Austin, TX",Population served:72,76633
Gholson Water Supply Corporation,"Waco, TX","Population served:3,252",76633
China Spring Ranches,"Austin, TX",Population served:330,76633
Childress Creek Water Supply Corporation,"Clifton, TX","Population served:2,448",76634
City of Meridian,"Meridian, TX","Population served:1,493",76634
City of Clifton,"Clifton, TX","Population served:3,446",76634
Rocky Creek Water System,"Itasca, TX","Population served:2,730",76634
Smith Bend Water Supply Corporation,"Valley Mills, TX",Population served:666,76634
Crystal Clear Whispering Ridge,"Clifton, TX",Population served:82,76634
Crystal Clear Water Airport,"Clifton, TX",Population served:140,76634
Lakeline Acres Water,"Clifton, TX",Population served:309,76634
King Creek Water Supply Corporation,"Clifton, TX",Population served:160,76634
Cooney Cavern Lodge,"Clifton, TX",Population served:69,76634
Glenshores Water,"Clifton, TX",Population served:81,76634
Shuler Point,"Dallas, TX",Population served:33,76634
Post Oak Special Utility District,"Hubbard, TX","Population served:2,168",76635
White Rock Water Supply Corporation 1,"Mexia, TX",Population served:246,76635
City of Coolidge,"Coolidge, TX",Population served:955,76635
Corbet Water Supply Corporation,"Corsicana, TX","Population served:2,721",76635
Covington Water Works,"Covington, TX",Population served:565,76636
East Crawford Water Supply Corporation,"Crawford, TX",Population served:936,76638
City of Crawford,"Crawford, TX",Population served:751,76638
North Bosque Estates Water Supply,"Austin, TX",Population served:312,76638
Western Hills Water System,"Austin, TX","Population served:2,790",76638
