Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
"Oakland, City of",Nitrate and nitrite,0.506 ppm,0.14 ppm,10 ppm
"Oakland, City of","Radium, combined (-226 &amp; -228)",2.83 pCi/L,0.05 pCi/L,5 pCi/L
"Oakland, City of",Total trihalomethanes (TTHMs)†,4.06 ppb,0.15 ppb,80 ppb
"Oakland, City of",Fluoride,1.10 ppm,,4 ppm
"Oakland, City of",None,,,
Porter Creek Mobile Home Park,Fluoride,0.130 ppm,,4 ppm
Porter Creek Mobile Home Park,Nitrate,0.0757 ppm,0.14 ppm,10 ppm
Porter Creek Mobile Home Park,None,,,
Pp&l-toketee Village,Haloacetic acids (HAA5)†,4.95 ppb,0.1 ppb,60 ppb
Pp&l-toketee Village,Total trihalomethanes (TTHMs)†,5.00 ppb,0.15 ppb,80 ppb
Pp&l-toketee Village,None,,,
"Reedsport, City of",Bromate,1.69 ppb,0.1 ppb,10 ppb
"Reedsport, City of",Haloacetic acids (HAA5)†,9.79 ppb,0.1 ppb,60 ppb
"Reedsport, City of",Total trihalomethanes (TTHMs)†,36.7 ppb,0.15 ppb,80 ppb
"Reedsport, City of",Nitrate and nitrite,0.0200 ppm,0.14 ppm,10 ppm
"Reedsport, City of",Nitrite,0.0200 ppm,,1 ppm
"Reedsport, City of",None,,,
Rice Hill West Subdivision,None,,,
"Riddle, City of",Haloacetic acids (HAA5)†,24.1 ppb,0.1 ppb,60 ppb
"Riddle, City of",Total trihalomethanes (TTHMs)†,44.1 ppb,0.15 ppb,80 ppb
"Riddle, City of",Nitrate,0.0717 ppm,0.14 ppm,10 ppm
"Riddle, City of",None,,,
Roberts Creek Water District,Haloacetic acids (HAA5)†,38.8 ppb,0.1 ppb,60 ppb
Roberts Creek Water District,Total trihalomethanes (TTHMs)†,50.4 ppb,0.15 ppb,80 ppb
Roberts Creek Water District,Asbestos,0.20 MFL,,7 MFL
Roberts Creek Water District,Nitrate,0.0200 ppm,0.14 ppm,10 ppm
Roberts Creek Water District,p-Dichlorobenzene,0.407 ppb,6 ppb,75 ppb
Roberts Creek Water District,None,,,
South Umpqua Water Association,Haloacetic acids (HAA5)†,27.6 ppb,0.1 ppb,60 ppb
South Umpqua Water Association,Total trihalomethanes (TTHMs)†,43.2 ppb,0.15 ppb,80 ppb
South Umpqua Water Association,Nitrate*,0.0717 ppm,0.14 ppm,10 ppm
South Umpqua Water Association,None,,,
"Sutherlin, City of",Haloacetic acids (HAA5)†,22.8 ppb,0.1 ppb,60 ppb
"Sutherlin, City of",Total trihalomethanes (TTHMs)†,18.0 ppb,0.15 ppb,80 ppb
"Sutherlin, City of",Fluoride,0.135 ppm,,4 ppm
"Sutherlin, City of",Nitrate,0.0725 ppm,0.14 ppm,10 ppm
"Sutherlin, City of",Nitrate and nitrite,0.160 ppm,0.14 ppm,10 ppm
"Sutherlin, City of",Nitrite,0.0500 ppm,,1 ppm
"Sutherlin, City of",None,,,
Tri-city Jw&sa,Haloacetic acids (HAA5)†,20.2 ppb,0.1 ppb,60 ppb
Tri-city Jw&sa,Total trihalomethanes (TTHMs)†,34.7 ppb,0.15 ppb,80 ppb
Tri-city Jw&sa,Nitrate,0.127 ppm,0.14 ppm,10 ppm
Tri-city Jw&sa,None,,,
Umpqua Basin Water Association,Arsenic,1.10 ppb,0.004 ppb,10 ppb
Umpqua Basin Water Association,Haloacetic acids (HAA5)†,33.3 ppb,0.1 ppb,60 ppb
Umpqua Basin Water Association,Total trihalomethanes (TTHMs)†,33.9 ppb,0.15 ppb,80 ppb
Umpqua Basin Water Association,Fluoride,0.0595 ppm,,4 ppm
Umpqua Basin Water Association,Nitrate,0.0171 ppm,0.14 ppm,10 ppm
Umpqua Basin Water Association,Nitrate and nitrite,0.0200 ppm,0.14 ppm,10 ppm
Umpqua Basin Water Association,Nitrite,0.0200 ppm,,1 ppm
Umpqua Basin Water Association,None,,,
Umpqua Ranch Co-op,Haloacetic acids (HAA5)†,15.3 ppb,0.1 ppb,60 ppb
Umpqua Ranch Co-op,Total trihalomethanes (TTHMs)†,16.9 ppb,0.15 ppb,80 ppb
Umpqua Ranch Co-op,Fluoride,0.166 ppm,,4 ppm
Umpqua Ranch Co-op,Nitrate,0.0240 ppm,0.14 ppm,10 ppm
Umpqua Ranch Co-op,None,,,
Union Gap Water,Arsenic,3.94 ppb,0.004 ppb,10 ppb
Union Gap Water,Nitrate,0.403 ppm,0.14 ppm,10 ppm
Union Gap Water,Nitrate and nitrite,0.403 ppm,0.14 ppm,10 ppm
Union Gap Water,Barium,14.5 ppb,700 ppb,"2,000 ppb"
Union Gap Water,Chromium (total),0.700 ppb,,100 ppb
Union Gap Water,Fluoride,0.162 ppm,,4 ppm
Union Gap Water,Manganese,75.4 ppb,100 ppb,
Union Gap Water,"Radium, combined (-226 &amp; -228)",0.09 pCi/L,0.05 pCi/L,5 pCi/L
Union Gap Water,Selenium,0.180 ppb,30 ppb,50 ppb
Union Gap Water,Thallium,0.1000 ppb,0.1 ppb,2 ppb
Union Gap Water,None,,,
Winston-dillard Water District,Haloacetic acids (HAA5)†,38.2 ppb,0.1 ppb,60 ppb
Winston-dillard Water District,Total trihalomethanes (TTHMs)†,44.6 ppb,0.15 ppb,80 ppb
Winston-dillard Water District,Nitrate,0.0250 ppm,0.14 ppm,10 ppm
Winston-dillard Water District,Nitrate and nitrite,0.0433 ppm,0.14 ppm,10 ppm
Winston-dillard Water District,Nitrite,0.0433 ppm,,1 ppm
Winston-dillard Water District,None,,,
"Yoncalla, City of",Haloacetic acids (HAA5)†,14.6 ppb,0.1 ppb,60 ppb
"Yoncalla, City of",Total trihalomethanes (TTHMs)†,30.9 ppb,0.15 ppb,80 ppb
"Yoncalla, City of",Fluoride,0.1000 ppm,,4 ppm
"Yoncalla, City of",Nitrate and nitrite,0.0200 ppm,0.14 ppm,10 ppm
"Yoncalla, City of",Nitrite,0.0200 ppm,,1 ppm
"Yoncalla, City of",None,,,
Baker City,Chromium (hexavalent),0.610 ppb,0.02 ppb,
Baker City,Haloacetic acids (HAA5)†,32.0 ppb,0.1 ppb,60 ppb
Baker City,Total trihalomethanes (TTHMs)†,24.8 ppb,0.15 ppb,80 ppb
Baker City,Barium,117.0 ppb,700 ppb,"2,000 ppb"
Baker City,Chromium (total),0.622 ppb,,100 ppb
Baker City,Molybdenum,0.440 ppb,40 ppb,
Baker City,Nitrate,0.1000 ppm,0.14 ppm,10 ppm
Baker City,Nitrate and nitrite,0.200 ppm,0.14 ppm,10 ppm
Baker City,Nitrite,0.200 ppm,,1 ppm
Baker City,Strontium,0.0536 ppb,"1,500 ppb",
Baker City,Vanadium,1.19 ppb,21 ppb,
Baker City,None,,,
City of La Grande,Arsenic,1.60 ppb,0.004 ppb,10 ppb
City of La Grande,Chromium (hexavalent),0.0524 ppb,0.02 ppb,
City of La Grande,Haloacetic acids (HAA5)†,1.13 ppb,0.1 ppb,60 ppb
City of La Grande,Haloacetic acids (HAA9)†,0.283 ppb,0.06 ppb,
City of La Grande,Total trihalomethanes (TTHMs)†,1.44 ppb,0.15 ppb,80 ppb
City of La Grande,Chlorate,21.2 ppb,210 ppb,
City of La Grande,Chromium (total),0.0399 ppb,,100 ppb
City of La Grande,Germanium,0.371 ppb,,
City of La Grande,Manganese,46.1 ppb,100 ppb,
City of La Grande,Molybdenum,1.14 ppb,40 ppb,
City of La Grande,Nitrate,0.253 ppm,0.14 ppm,10 ppm
City of La Grande,Quinoline,0.00655 ppb,,
City of La Grande,Strontium,0.0486 ppb,"1,500 ppb",
City of La Grande,Tetrachloroethylene (perchloroethylene),0.0857 ppb,0.06 ppb,5 ppb
City of La Grande,Vanadium,2.10 ppb,21 ppb,
City of La Grande,None,,,
"Cove, City of",Arsenic,1.17 ppb,0.004 ppb,10 ppb
"Cove, City of",None,,,
Elgin Water Department,Arsenic,0.767 ppb,0.004 ppb,10 ppb
Elgin Water Department,Barium,27.9 ppb,700 ppb,"2,000 ppb"
Elgin Water Department,Fluoride,0.0950 ppm,,4 ppm
Elgin Water Department,Nitrate,0.00880 ppm,0.14 ppm,10 ppm
Elgin Water Department,None,,,
Flying K Trailer Ranch,Arsenic,1.48 ppb,0.004 ppb,10 ppb
Flying K Trailer Ranch,Haloacetic acids (HAA5)†,5.70 ppb,0.1 ppb,60 ppb
Flying K Trailer Ranch,Nitrate,2.78 ppm,0.14 ppm,10 ppm
Flying K Trailer Ranch,Nitrate and nitrite,1.20 ppm,0.14 ppm,10 ppm
Flying K Trailer Ranch,Total trihalomethanes (TTHMs)†,3.79 ppb,0.15 ppb,80 ppb
Flying K Trailer Ranch,Barium,39.1 ppb,700 ppb,"2,000 ppb"
Flying K Trailer Ranch,Cadmium,0.0625 ppb,0.04 ppb,5 ppb
Flying K Trailer Ranch,Selenium,0.357 ppb,30 ppb,50 ppb
Flying K Trailer Ranch,None,,,
"Haines, City of",Nitrate,0.551 ppm,0.14 ppm,10 ppm
"Haines, City of",Nitrate and nitrite,0.490 ppm,0.14 ppm,10 ppm
"Haines, City of",Barium,306.0 ppb,700 ppb,"2,000 ppb"
"Haines, City of",Chromium (total),1.40 ppb,,100 ppb
"Haines, City of",Ethylbenzene,1.30 ppb,300 ppb,700 ppb
"Haines, City of",Xylenes (total),11.2 ppb,"1,800 ppb","10,000 ppb"
"Haines, City of",None,,,
"Halfway, City of",Nitrate,0.138 ppm,0.14 ppm,10 ppm
"Halfway, City of",None,,,
"Huntington, City of",Haloacetic acids (HAA5)†,5.55 ppb,0.1 ppb,60 ppb
"Huntington, City of",Nitrate,0.258 ppm,0.14 ppm,10 ppm
"Huntington, City of",None,,,
Idaho Power-oxbow Village,Arsenic,1.12 ppb,0.004 ppb,10 ppb
Idaho Power-oxbow Village,Haloacetic acids (HAA5)†,3.95 ppb,0.1 ppb,60 ppb
Idaho Power-oxbow Village,Total trihalomethanes (TTHMs)†,5.01 ppb,0.15 ppb,80 ppb
Idaho Power-oxbow Village,Barium,135.0 ppb,700 ppb,"2,000 ppb"
Idaho Power-oxbow Village,Chromium (total),1.43 ppb,,100 ppb
Idaho Power-oxbow Village,Nitrate,0.181 ppm,0.14 ppm,10 ppm
Idaho Power-oxbow Village,Xylenes (total),1.38 ppb,"1,800 ppb","10,000 ppb"
Idaho Power-oxbow Village,None,,,
"Imbler, City of",Barium,2.95 ppb,700 ppb,"2,000 ppb"
"Imbler, City of",Fluoride,1.49 ppm,,4 ppm
"Imbler, City of",None,,,
Bainbridge Island City Of,Arsenic,3.95 ppb,0.004 ppb,10 ppb
Bainbridge Island City Of,Bromochloroacetic acid,0.490 ppb,0.02 ppb,
Bainbridge Island City Of,Bromodichloromethane,4.27 ppb,0.06 ppb,
Bainbridge Island City Of,Chloroform,15.9 ppb,0.4 ppb,
Bainbridge Island City Of,Dibromochloromethane,1.13 ppb,0.1 ppb,
Bainbridge Island City Of,Dichloroacetic acid,2.51 ppb,0.2 ppb,
Bainbridge Island City Of,Haloacetic acids (HAA5)†,7.10 ppb,0.1 ppb,60 ppb
Bainbridge Island City Of,Haloacetic acids (HAA9)†,9.58 ppb,0.06 ppb,
Bainbridge Island City Of,"Radium, combined (-226 &amp; -228)",0.52 pCi/L,0.05 pCi/L,5 pCi/L
Bainbridge Island City Of,Total trihalomethanes (TTHMs)†,21.8 ppb,0.15 ppb,80 ppb
Bainbridge Island City Of,Trichloroacetic acid,4.58 ppb,0.1 ppb,
Bainbridge Island City Of,Chlorate,140.0 ppb,210 ppb,
Bainbridge Island City Of,Chromium (hexavalent),0.0144 ppb,0.02 ppb,
Bainbridge Island City Of,Fluoride,0.0500 ppm,,4 ppm
Bainbridge Island City Of,Manganese,74.1 ppb,100 ppb,
Bainbridge Island City Of,Molybdenum,1.12 ppb,40 ppb,
Bainbridge Island City Of,Nitrate,0.00343 ppm,0.14 ppm,10 ppm
Bainbridge Island City Of,Nitrate and nitrite,0.0209 ppm,0.14 ppm,10 ppm
Bainbridge Island City Of,Strontium,0.0753 ppb,"1,500 ppb",
Bainbridge Island City Of,Vanadium,0.169 ppb,21 ppb,
Bainbridge Island City Of,None,,,
"North Powder, City Of",Arsenic,2.95 ppb,0.004 ppb,10 ppb
"North Powder, City Of",Total trihalomethanes (TTHMs)†,6.23 ppb,0.15 ppb,80 ppb
"North Powder, City Of",Barium,116.6 ppb,700 ppb,"2,000 ppb"
"North Powder, City Of",Fluoride,0.0750 ppm,,4 ppm
"North Powder, City Of",Nitrate and nitrite,0.00755 ppm,0.14 ppm,10 ppm
"North Powder, City Of",Nitrite,0.00755 ppm,,1 ppm
"North Powder, City Of",None,,,
"Richland, City of",Haloacetic acids (HAA5)†,20.2 ppb,0.1 ppb,60 ppb
"Richland, City of","Radium, combined (-226 &amp; -228)",1.42 pCi/L,0.05 pCi/L,5 pCi/L
"Richland, City of",Total trihalomethanes (TTHMs)†,23.0 ppb,0.15 ppb,80 ppb
"Richland, City of",None,,,
"Sumpter, City of",Haloacetic acids (HAA5)†,32.0 ppb,0.1 ppb,60 ppb
"Sumpter, City of",Total trihalomethanes (TTHMs)†,47.9 ppb,0.15 ppb,80 ppb
"Sumpter, City of",Barium,16.0 ppb,700 ppb,"2,000 ppb"
"Sumpter, City of",Nitrate,0.120 ppm,0.14 ppm,10 ppm
"Sumpter, City of",None,,,
Sundowner Mobile Home Park,Arsenic,1.02 ppb,0.004 ppb,10 ppb
Sundowner Mobile Home Park,Nitrate,1.42 ppm,0.14 ppm,10 ppm
Sundowner Mobile Home Park,Nitrate and nitrite,1.27 ppm,0.14 ppm,10 ppm
Sundowner Mobile Home Park,"Radium, combined (-226 &amp; -228)",2.30 pCi/L,0.05 pCi/L,5 pCi/L
Sundowner Mobile Home Park,Barium,22.9 ppb,700 ppb,"2,000 ppb"
Sundowner Mobile Home Park,None,,,
"Union, City of",Arsenic,3.54 ppb,0.004 ppb,10 ppb
"Union, City of",Haloacetic acids (HAA5)†,1.49 ppb,0.1 ppb,60 ppb
"Union, City of",Total trihalomethanes (TTHMs)†,0.306 ppb,0.15 ppb,80 ppb
"Union, City of",Barium,20.7 ppb,700 ppb,"2,000 ppb"
"Union, City of",Fluoride,0.612 ppm,,4 ppm
"Union, City of",None,,,
"Unity, City of",Arsenic,2.40 ppb,0.004 ppb,10 ppb
"Unity, City of",Nitrate,0.926 ppm,0.14 ppm,10 ppm
"Unity, City of",Nitrate and nitrite,1.12 ppm,0.14 ppm,10 ppm
"Unity, City of",Total trihalomethanes (TTHMs)†,1.25 ppb,0.15 ppb,80 ppb
"Unity, City of",Barium,171.0 ppb,700 ppb,"2,000 ppb"
"Unity, City of",Chromium (total),1.87 ppb,,100 ppb
"Unity, City of",None,,,
Western Heights,Bromodichloromethane,3.53 ppb,0.06 ppb,
Western Heights,Chloroform,6.50 ppb,0.4 ppb,
Western Heights,Dibromochloromethane,2.00 ppb,0.1 ppb,
Western Heights,Dichloroacetic acid,4.00 ppb,0.2 ppb,
Western Heights,Haloacetic acids (HAA5)†,4.50 ppb,0.1 ppb,60 ppb
Western Heights,Nitrate,0.768 ppm,0.14 ppm,10 ppm
Western Heights,"Radium, combined (-226 &amp; -228)",3.20 pCi/L,0.05 pCi/L,5 pCi/L
Western Heights,Total trihalomethanes (TTHMs)†,17.0 ppb,0.15 ppb,80 ppb
Western Heights,Trichloroacetic acid,1.000 ppb,0.1 ppb,
Western Heights,Fluoride,0.705 ppm,,4 ppm
Western Heights,None,,,
Banks Water Department,Haloacetic acids (HAA5)†,6.12 ppb,0.1 ppb,60 ppb
Banks Water Department,Total trihalomethanes (TTHMs)†,8.86 ppb,0.15 ppb,80 ppb
Banks Water Department,Barium,3.50 ppb,700 ppb,"2,000 ppb"
Banks Water Department,Fluoride,0.0390 ppm,,4 ppm
Banks Water Department,Nitrate,0.0855 ppm,0.14 ppm,10 ppm
Banks Water Department,Nitrate and nitrite,0.104 ppm,0.14 ppm,10 ppm
Banks Water Department,None,,,
City of Beaverton,Chromium (hexavalent),0.237 ppb,0.02 ppb,
City of Beaverton,Haloacetic acids (HAA5)†,24.7 ppb,0.1 ppb,60 ppb
City of Beaverton,Haloacetic acids (HAA9)†,30.8 ppb,0.06 ppb,
City of Beaverton,Nitrate,0.515 ppm,0.14 ppm,10 ppm
City of Beaverton,Nitrate and nitrite,0.800 ppm,0.14 ppm,10 ppm
City of Beaverton,Total trihalomethanes (TTHMs)†,33.0 ppb,0.15 ppb,80 ppb
City of Beaverton,Barium,3.65 ppb,700 ppb,"2,000 ppb"
City of Beaverton,Chromium (total),0.310 ppb,,100 ppb
City of Beaverton,Fluoride,0.540 ppm,,4 ppm
City of Beaverton,Manganese,0.968 ppb,100 ppb,
City of Beaverton,Strontium,0.0374 ppb,"1,500 ppb",
City of Beaverton,Vanadium,2.60 ppb,21 ppb,
City of Beaverton,None,,,
City of Cornelius,Chromium (hexavalent),0.154 ppb,0.02 ppb,
City of Cornelius,Haloacetic acids (HAA5)†,24.8 ppb,0.1 ppb,60 ppb
City of Cornelius,Haloacetic acids (HAA9)†,29.5 ppb,0.06 ppb,
City of Cornelius,Total trihalomethanes (TTHMs)†,36.2 ppb,0.15 ppb,80 ppb
City of Cornelius,Chromium (total),0.0644 ppb,,100 ppb
City of Cornelius,Manganese,0.173 ppb,100 ppb,
City of Cornelius,Strontium,0.0350 ppb,"1,500 ppb",
City of Cornelius,Vanadium,0.582 ppb,21 ppb,
City of Cornelius,None,,,
City of Forest Grove,Chromium (hexavalent),0.486 ppb,0.02 ppb,
City of Forest Grove,Haloacetic acids (HAA5)†,22.6 ppb,0.1 ppb,60 ppb
City of Forest Grove,Haloacetic acids (HAA9)†,27.3 ppb,0.06 ppb,
City of Forest Grove,Total trihalomethanes (TTHMs)†,21.5 ppb,0.15 ppb,80 ppb
City of Forest Grove,Chlorate,24.0 ppb,210 ppb,
City of Forest Grove,Chromium (total),0.335 ppb,,100 ppb
City of Forest Grove,Manganese,0.463 ppb,100 ppb,
City of Forest Grove,Nitrate,0.140 ppm,0.14 ppm,10 ppm
City of Forest Grove,Strontium,0.0293 ppb,"1,500 ppb",
City of Forest Grove,Vanadium,0.805 ppb,21 ppb,
City of Forest Grove,None,,,
City of Hillsboro,Chromium (hexavalent),0.145 ppb,0.02 ppb,
City of Hillsboro,Haloacetic acids (HAA5)†,24.0 ppb,0.1 ppb,60 ppb
City of Hillsboro,Haloacetic acids (HAA9)†,26.0 ppb,0.06 ppb,
City of Hillsboro,Nitrate*,0.308 ppm,0.14 ppm,10 ppm
City of Hillsboro,Nitrate and nitrite*,0.323 ppm,0.14 ppm,10 ppm
City of Hillsboro,Total trihalomethanes (TTHMs)†,29.8 ppb,0.15 ppb,80 ppb
City of Hillsboro,Barium*,3.66 ppb,700 ppb,"2,000 ppb"
City of Hillsboro,Chromium (total),0.153 ppb,,100 ppb
City of Hillsboro,Hexachlorocyclopentadiene*,0.00944 ppb,2 ppb,50 ppb
City of Hillsboro,Manganese,0.343 ppb,100 ppb,
City of Hillsboro,Nitrite*,0.000877 ppm,,1 ppm
City of Hillsboro,Strontium,0.0400 ppb,"1,500 ppb",
City of Hillsboro,Vanadium,0.516 ppb,21 ppb,
City of Hillsboro,None,,,
City of Sherwood,Bromate*,1.29 ppb,0.1 ppb,10 ppb
City of Sherwood,Chromium (hexavalent),0.0749 ppb,0.02 ppb,
City of Sherwood,Haloacetic acids (HAA5)†,10.4 ppb,0.1 ppb,60 ppb
City of Sherwood,Haloacetic acids (HAA9)†,7.40 ppb,0.06 ppb,
City of Sherwood,Nitrate and nitrite*,0.499 ppm,0.14 ppm,10 ppm
City of Sherwood,Total trihalomethanes (TTHMs)†,22.4 ppb,0.15 ppb,80 ppb
City of Sherwood,Barium*,5.50 ppb,700 ppb,"2,000 ppb"
City of Sherwood,Chlorate,64.7 ppb,210 ppb,
City of Sherwood,Chromium (total),0.123 ppb,,100 ppb
City of Sherwood,Manganese,6.72 ppb,100 ppb,
City of Sherwood,Nitrate,0.246 ppm,0.14 ppm,10 ppm
City of Sherwood,Strontium,0.0335 ppb,"1,500 ppb",
City of Sherwood,Vanadium,1.30 ppb,21 ppb,
City of Sherwood,None,,,
City of Tigard,Chromium (hexavalent),0.0450 ppb,0.02 ppb,
City of Tigard,Haloacetic acids (HAA5)†,13.8 ppb,0.1 ppb,60 ppb
City of Tigard,Haloacetic acids (HAA9)†,8.92 ppb,0.06 ppb,
City of Tigard,Nitrate,0.812 ppm,0.14 ppm,10 ppm
City of Tigard,Nitrate and nitrite,0.821 ppm,0.14 ppm,10 ppm
City of Tigard,Total trihalomethanes (TTHMs)†,18.6 ppb,0.15 ppb,80 ppb
City of Tigard,Barium,3.23 ppb,700 ppb,"2,000 ppb"
City of Tigard,Chlorate,4.00 ppb,210 ppb,
City of Tigard,Chromium (total),0.116 ppb,,100 ppb
City of Tigard,Manganese,19.8 ppb,100 ppb,
City of Tigard,Nitrite,0.0339 ppm,,1 ppm
City of Tigard,Strontium,0.0314 ppb,"1,500 ppb",
City of Tigard,Vanadium,5.13 ppb,21 ppb,
City of Tigard,None,,,
City of Tualatin,Chromium (hexavalent),0.0540 ppb,0.02 ppb,
City of Tualatin,Haloacetic acids (HAA5)†,23.2 ppb,0.1 ppb,60 ppb
City of Tualatin,Haloacetic acids (HAA9)†,27.0 ppb,0.06 ppb,
City of Tualatin,Radon,601.00 pCi/L,1.5 pCi/L,
City of Tualatin,Total trihalomethanes (TTHMs)†,24.9 ppb,0.15 ppb,80 ppb
City of Tualatin,Barium,4.35 ppb,700 ppb,"2,000 ppb"
City of Tualatin,Bromate,0.0700 ppb,0.1 ppb,10 ppb
City of Tualatin,Chlorate,35.0 ppb,210 ppb,
City of Tualatin,Chromium (total),0.0192 ppb,,100 ppb
City of Tualatin,Fluoride,0.0880 ppm,,4 ppm
City of Tualatin,Manganese,3.18 ppb,100 ppb,
City of Tualatin,Nitrate,0.00779 ppm,0.14 ppm,10 ppm
City of Tualatin,Strontium,0.0166 ppb,"1,500 ppb",
City of Tualatin,Uranium,0.06 pCi/L,0.43 pCi/L,20 pCi/L
City of Tualatin,Vanadium,0.391 ppb,21 ppb,
City of Tualatin,None,,,
Crown Mobile Home Park,Bromochloroacetic acid,1.03 ppb,0.02 ppb,
Crown Mobile Home Park,Bromodichloromethane,1.26 ppb,0.06 ppb,
Crown Mobile Home Park,Chlorodibromoacetic acid*,0.564 ppb,0.02 ppb,
Crown Mobile Home Park,Chloroform,11.1 ppb,0.4 ppb,
Crown Mobile Home Park,Chromium (hexavalent)*,3.16 ppb,0.02 ppb,
Crown Mobile Home Park,Dichloroacetic acid,15.4 ppb,0.2 ppb,
Crown Mobile Home Park,Haloacetic acids (HAA5)†,14.9 ppb,0.1 ppb,60 ppb
Crown Mobile Home Park,Haloacetic acids (HAA9)*†,24.3 ppb,0.06 ppb,
Crown Mobile Home Park,Total trihalomethanes (TTHMs)†,12.3 ppb,0.15 ppb,80 ppb
Crown Mobile Home Park,Trichloroacetic acid,1.27 ppb,0.1 ppb,
Crown Mobile Home Park,Bromodichloroacetic acid*,0.0226 ppb,0.04 ppb,
Crown Mobile Home Park,Chromium (total)*,2.74 ppb,,100 ppb
Crown Mobile Home Park,Manganese*,0.125 ppb,100 ppb,
Crown Mobile Home Park,Molybdenum*,2.96 ppb,40 ppb,
Crown Mobile Home Park,Strontium*,93.0 ppb,"1,500 ppb",
Crown Mobile Home Park,Vanadium*,1.92 ppb,21 ppb,
Crown Mobile Home Park,None,,,
Fir Grove Homeowners Association,Haloacetic acids (HAA5)†,25.8 ppb,0.1 ppb,60 ppb
Fir Grove Homeowners Association,Nitrate*,0.308 ppm,0.14 ppm,10 ppm
Fir Grove Homeowners Association,Nitrate and nitrite*,0.323 ppm,0.14 ppm,10 ppm
Fir Grove Homeowners Association,Total trihalomethanes (TTHMs)†,33.7 ppb,0.15 ppb,80 ppb
Fir Grove Homeowners Association,Barium*,3.66 ppb,700 ppb,"2,000 ppb"
Fir Grove Homeowners Association,Chromium (total)*,0.0769 ppb,,100 ppb
Fir Grove Homeowners Association,Hexachlorocyclopentadiene*,0.00944 ppb,2 ppb,50 ppb
Fir Grove Homeowners Association,Nitrite*,0.000877 ppm,,1 ppm
"Gaston, City of",Haloacetic acids (HAA5)†,28.3 ppb,0.1 ppb,60 ppb
"Gaston, City of",Total trihalomethanes (TTHMs)†,27.0 ppb,0.15 ppb,80 ppb
"Gaston, City of",None,,,
Hillsboro-cherry Grove,Haloacetic acids (HAA5)†,18.2 ppb,0.1 ppb,60 ppb
Hillsboro-cherry Grove,Total trihalomethanes (TTHMs)†,16.1 ppb,0.15 ppb,80 ppb
Hillsboro-cherry Grove,Barium,0.385 ppb,700 ppb,"2,000 ppb"
Hillsboro-cherry Grove,Chromium (total),0.0769 ppb,,100 ppb
Hillsboro-cherry Grove,Nitrate,0.0754 ppm,0.14 ppm,10 ppm
Hillsboro-cherry Grove,Nitrate and nitrite,0.0762 ppm,0.14 ppm,10 ppm
Hillsboro-cherry Grove,Nitrite,0.000769 ppm,,1 ppm
Hillsboro-cherry Grove,None,,,
Joint Water Commission,Haloacetic acids (HAA5)†,15.4 ppb,0.1 ppb,60 ppb
Joint Water Commission,Nitrate,0.308 ppm,0.14 ppm,10 ppm
Joint Water Commission,Nitrate and nitrite,0.323 ppm,0.14 ppm,10 ppm
Joint Water Commission,Total trihalomethanes (TTHMs)†,14.6 ppb,0.15 ppb,80 ppb
Joint Water Commission,Barium,3.66 ppb,700 ppb,"2,000 ppb"
Joint Water Commission,Chromium (total),0.0769 ppb,,100 ppb
Joint Water Commission,Hexachlorocyclopentadiene,0.00944 ppb,2 ppb,50 ppb
Joint Water Commission,Nitrite,0.000877 ppm,,1 ppm
Joint Water Commission,None,,,
La Water Co-op,Haloacetic acids (HAA5)†,20.9 ppb,0.1 ppb,60 ppb
La Water Co-op,Nitrate*,0.308 ppm,0.14 ppm,10 ppm
La Water Co-op,Nitrate and nitrite*,0.323 ppm,0.14 ppm,10 ppm
La Water Co-op,Total trihalomethanes (TTHMs)†,39.9 ppb,0.15 ppb,80 ppb
La Water Co-op,Barium*,3.66 ppb,700 ppb,"2,000 ppb"
La Water Co-op,Chromium (total)*,0.0769 ppb,,100 ppb
La Water Co-op,Hexachlorocyclopentadiene*,0.00944 ppb,2 ppb,50 ppb
La Water Co-op,Nitrite*,0.000877 ppm,,1 ppm
La Water Co-op,None,,,
Laurel Acres Water Company Inc.,Haloacetic acids (HAA5)†,2.05 ppb,0.1 ppb,60 ppb
Laurel Acres Water Company Inc.,Nitrate,1.01 ppm,0.14 ppm,10 ppm
Laurel Acres Water Company Inc.,Thallium,0.500 ppb,0.1 ppb,2 ppb
Laurel Acres Water Company Inc.,Total trihalomethanes (TTHMs)†,0.750 ppb,0.15 ppb,80 ppb
Laurel Acres Water Company Inc.,Barium,18.5 ppb,700 ppb,"2,000 ppb"
Laurel Acres Water Company Inc.,Beryllium,0.900 ppb,1 ppb,4 ppb
Laurel Acres Water Company Inc.,Fluoride,0.120 ppm,,4 ppm
Laurel Acres Water Company Inc.,Toluene,0.867 ppb,150 ppb,"1,000 ppb"
Laurel Acres Water Company Inc.,None,,,
Laurelwood Water Users,Nitrate,1.00 ppm,0.14 ppm,10 ppm
Laurelwood Water Users,Nitrate and nitrite,1.08 ppm,0.14 ppm,10 ppm
Laurelwood Water Users,"Radium, combined (-226 &amp; -228)",1.27 pCi/L,0.05 pCi/L,5 pCi/L
Laurelwood Water Users,None,,,
North Plains Water Department,Arsenic,17.0 ppb,0.004 ppb,10 ppb
North Plains Water Department,Haloacetic acids (HAA5)†,29.9 ppb,0.1 ppb,60 ppb
North Plains Water Department,Nitrate*,0.308 ppm,0.14 ppm,10 ppm
