Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
"Culbertson, Town of",Bromochloroacetic acid,4.98 ppb,0.02 ppb,
"Culbertson, Town of",Bromodichloromethane,13.9 ppb,0.06 ppb,
"Culbertson, Town of",Cadmium,0.500 ppb,0.04 ppb,5 ppb
"Culbertson, Town of",Chloroform,27.1 ppb,0.4 ppb,
"Culbertson, Town of",Dibromoacetic acid,0.948 ppb,0.04 ppb,
"Culbertson, Town of",Dibromochloromethane,4.33 ppb,0.1 ppb,
"Culbertson, Town of",Dichloroacetic acid,14.5 ppb,0.2 ppb,
"Culbertson, Town of",Haloacetic acids (HAA5)†,29.2 ppb,0.1 ppb,60 ppb
"Culbertson, Town of",Total trihalomethanes (TTHMs)†,45.5 ppb,0.15 ppb,80 ppb
"Culbertson, Town of",Trichloroacetic acid,12.5 ppb,0.1 ppb,
"Culbertson, Town of",Fluoride,0.725 ppm,,4 ppm
"Culbertson, Town of",Manganese*,22.0 ppb,100 ppb,
"Culbertson, Town of",Monobromoacetic acid,0.415 ppb,25 ppb,
"Culbertson, Town of",Monochloroacetic acid,0.968 ppb,53 ppb,
"Culbertson, Town of",Nitrate and nitrite,0.0175 ppm,0.14 ppm,10 ppm
"Culbertson, Town of",Selenium,1.50 ppb,30 ppb,50 ppb
"Culbertson, Town of",None,,,
Dry Prairie Rural Water Authority,Bromochloroacetic acid,5.35 ppb,0.02 ppb,
Dry Prairie Rural Water Authority,Bromodichloromethane,14.4 ppb,0.06 ppb,
Dry Prairie Rural Water Authority,Chloroform,36.0 ppb,0.4 ppb,
Dry Prairie Rural Water Authority,Dibromoacetic acid,0.839 ppb,0.04 ppb,
Dry Prairie Rural Water Authority,Dibromochloromethane,4.19 ppb,0.1 ppb,
Dry Prairie Rural Water Authority,Dichloroacetic acid,16.4 ppb,0.2 ppb,
Dry Prairie Rural Water Authority,Haloacetic acids (HAA5)†,33.9 ppb,0.1 ppb,60 ppb
Dry Prairie Rural Water Authority,Total trihalomethanes (TTHMs)†,54.7 ppb,0.15 ppb,80 ppb
Dry Prairie Rural Water Authority,Trichloroacetic acid,15.7 ppb,0.1 ppb,
Dry Prairie Rural Water Authority,Manganese,22.0 ppb,100 ppb,
Dry Prairie Rural Water Authority,Monobromoacetic acid,0.396 ppb,25 ppb,
Dry Prairie Rural Water Authority,Monochloroacetic acid,0.644 ppb,53 ppb,
Dry Prairie Rural Water Authority,None,,,
Dry Prairie Valley County,Bromochloroacetic acid,5.28 ppb,0.02 ppb,
Dry Prairie Valley County,Bromodichloromethane,15.0 ppb,0.06 ppb,
Dry Prairie Valley County,Chloroform,35.2 ppb,0.4 ppb,
Dry Prairie Valley County,Dibromoacetic acid,0.893 ppb,0.04 ppb,
Dry Prairie Valley County,Dibromochloromethane,4.20 ppb,0.1 ppb,
Dry Prairie Valley County,Dichloroacetic acid,16.8 ppb,0.2 ppb,
Dry Prairie Valley County,Haloacetic acids (HAA5)†,35.5 ppb,0.1 ppb,60 ppb
Dry Prairie Valley County,Total trihalomethanes (TTHMs)†,54.2 ppb,0.15 ppb,80 ppb
Dry Prairie Valley County,Trichloroacetic acid,15.8 ppb,0.1 ppb,
Dry Prairie Valley County,Monobromoacetic acid,0.227 ppb,25 ppb,
Dry Prairie Valley County,Monochloroacetic acid,1.42 ppb,53 ppb,
Dry Prairie Valley County,None,,,
Fort Peck Rural County Water District,Arsenic*,3.83 ppb,0.004 ppb,10 ppb
Fort Peck Rural County Water District,Bromochloroacetic acid,5.37 ppb,0.02 ppb,
Fort Peck Rural County Water District,Bromodichloromethane,18.5 ppb,0.06 ppb,
Fort Peck Rural County Water District,Chloroform,53.9 ppb,0.4 ppb,
Fort Peck Rural County Water District,Dibromoacetic acid,0.837 ppb,0.04 ppb,
Fort Peck Rural County Water District,Dibromochloromethane,4.88 ppb,0.1 ppb,
Fort Peck Rural County Water District,Dichloroacetic acid,18.5 ppb,0.2 ppb,
Fort Peck Rural County Water District,Haloacetic acids (HAA5)†,37.6 ppb,0.1 ppb,60 ppb
Fort Peck Rural County Water District,"Radium, combined (-226 &amp; -228)*",0.80 pCi/L,0.05 pCi/L,5 pCi/L
Fort Peck Rural County Water District,Total trihalomethanes (TTHMs)†,77.5 ppb,0.15 ppb,80 ppb
Fort Peck Rural County Water District,Trichloroacetic acid,16.9 ppb,0.1 ppb,
Fort Peck Rural County Water District,Uranium*,2.01 pCi/L,0.43 pCi/L,20 pCi/L
Fort Peck Rural County Water District,Monobromoacetic acid,0.270 ppb,25 ppb,
Fort Peck Rural County Water District,Monochloroacetic acid,1.16 ppb,53 ppb,
Fort Peck Rural County Water District,Nitrate and nitrite*,0.0183 ppm,0.14 ppm,10 ppm
Fort Peck Rural County Water District,None,,,
"Fort Peck, Town of",Arsenic,3.83 ppb,0.004 ppb,10 ppb
"Fort Peck, Town of",Bromochloroacetic acid,5.40 ppb,0.02 ppb,
"Fort Peck, Town of",Bromodichloromethane,15.0 ppb,0.06 ppb,
"Fort Peck, Town of",Chloroform,35.8 ppb,0.4 ppb,
"Fort Peck, Town of",Dibromoacetic acid,0.871 ppb,0.04 ppb,
"Fort Peck, Town of",Dibromochloromethane,4.23 ppb,0.1 ppb,
"Fort Peck, Town of",Dichloroacetic acid,17.7 ppb,0.2 ppb,
"Fort Peck, Town of",Haloacetic acids (HAA5)†,37.0 ppb,0.1 ppb,60 ppb
"Fort Peck, Town of","Radium, combined (-226 &amp; -228)",0.80 pCi/L,0.05 pCi/L,5 pCi/L
"Fort Peck, Town of",Total trihalomethanes (TTHMs)†,55.2 ppb,0.15 ppb,80 ppb
"Fort Peck, Town of",Trichloroacetic acid,17.2 ppb,0.1 ppb,
"Fort Peck, Town of",Uranium,2.01 pCi/L,0.43 pCi/L,20 pCi/L
"Fort Peck, Town of",Monobromoacetic acid,0.250 ppb,25 ppb,
"Fort Peck, Town of",Monochloroacetic acid,1.16 ppb,53 ppb,
"Fort Peck, Town of",Nitrate and nitrite,0.0183 ppm,0.14 ppm,10 ppm
"Fort Peck, Town of",None,,,
"Froid, Town of",Bromochloroacetic acid,5.49 ppb,0.02 ppb,
"Froid, Town of",Bromodichloromethane,14.7 ppb,0.06 ppb,
"Froid, Town of",Chloroform,36.2 ppb,0.4 ppb,
"Froid, Town of",Dibromoacetic acid,0.983 ppb,0.04 ppb,
"Froid, Town of",Dibromochloromethane,4.03 ppb,0.1 ppb,
"Froid, Town of",Dichloroacetic acid,15.5 ppb,0.2 ppb,
"Froid, Town of",Haloacetic acids (HAA5)†,34.5 ppb,0.1 ppb,60 ppb
"Froid, Town of",Total trihalomethanes (TTHMs)†,55.1 ppb,0.15 ppb,80 ppb
"Froid, Town of",Trichloroacetic acid,15.8 ppb,0.1 ppb,
"Froid, Town of",Manganese*,22.0 ppb,100 ppb,
"Froid, Town of",Monobromoacetic acid,0.477 ppb,25 ppb,
"Froid, Town of",Monochloroacetic acid,1.55 ppb,53 ppb,
"Froid, Town of",None,,,
"Glasgow, City of",Arsenic,3.17 ppb,0.004 ppb,10 ppb
"Glasgow, City of",Bromochloroacetic acid,3.66 ppb,0.02 ppb,
"Glasgow, City of",Bromodichloromethane,14.5 ppb,0.06 ppb,
"Glasgow, City of",Chloroform,32.5 ppb,0.4 ppb,
"Glasgow, City of",Dibromoacetic acid,0.630 ppb,0.04 ppb,
"Glasgow, City of",Dibromochloromethane,4.38 ppb,0.1 ppb,
"Glasgow, City of",Dichloroacetic acid,11.9 ppb,0.2 ppb,
"Glasgow, City of",Haloacetic acids (HAA5)†,26.7 ppb,0.1 ppb,60 ppb
"Glasgow, City of",Total trihalomethanes (TTHMs)†,51.7 ppb,0.15 ppb,80 ppb
"Glasgow, City of",Trichloroacetic acid,13.3 ppb,0.1 ppb,
"Glasgow, City of",Uranium,1.34 pCi/L,0.43 pCi/L,20 pCi/L
"Glasgow, City of",Bromoform,0.0183 ppb,0.5 ppb,
"Glasgow, City of",Fluoride,0.600 ppm,,4 ppm
"Glasgow, City of",Monobromoacetic acid,0.0863 ppb,25 ppb,
"Glasgow, City of",Monochloroacetic acid,0.604 ppb,53 ppb,
"Glasgow, City of",Nitrate and nitrite,0.0317 ppm,0.14 ppm,10 ppm
"Glasgow, City of","Radium, combined (-226 &amp; -228)",0.10 pCi/L,0.05 pCi/L,5 pCi/L
"Glasgow, City of",None,,,
Hinsdale Water Department,Bromodichloromethane,1.63 ppb,0.06 ppb,
Hinsdale Water Department,Chloroform,30.3 ppb,0.4 ppb,
Hinsdale Water Department,Dichloroacetic acid,10.4 ppb,0.2 ppb,
Hinsdale Water Department,Haloacetic acids (HAA5)†,27.7 ppb,0.1 ppb,60 ppb
Hinsdale Water Department,"Radium, combined (-226 &amp; -228)",0.57 pCi/L,0.05 pCi/L,5 pCi/L
Hinsdale Water Department,Total trihalomethanes (TTHMs)†,32.1 ppb,0.15 ppb,80 ppb
Hinsdale Water Department,Trichloroacetic acid,16.3 ppb,0.1 ppb,
Hinsdale Water Department,Manganese,125.3 ppb,100 ppb,
Hinsdale Water Department,Monobromoacetic acid,0.0347 ppb,25 ppb,
Hinsdale Water Department,Monochloroacetic acid,0.517 ppb,53 ppb,
Hinsdale Water Department,Nitrate,0.0581 ppm,0.14 ppm,10 ppm
Hinsdale Water Department,None,,,
Montana Aviation Research Company,Arsenic,2.00 ppb,0.004 ppb,10 ppb
Montana Aviation Research Company,Bromochloroacetic acid,5.43 ppb,0.02 ppb,
Montana Aviation Research Company,Bromodichloromethane,11.7 ppb,0.06 ppb,
Montana Aviation Research Company,Chloroform,26.2 ppb,0.4 ppb,
Montana Aviation Research Company,Dibromoacetic acid,0.938 ppb,0.04 ppb,
Montana Aviation Research Company,Dibromochloromethane,3.36 ppb,0.1 ppb,
Montana Aviation Research Company,Dichloroacetic acid,16.8 ppb,0.2 ppb,
Montana Aviation Research Company,Haloacetic acids (HAA5)†,34.3 ppb,0.1 ppb,60 ppb
Montana Aviation Research Company,Total trihalomethanes (TTHMs)†,41.1 ppb,0.15 ppb,80 ppb
Montana Aviation Research Company,Trichloroacetic acid,15.1 ppb,0.1 ppb,
Montana Aviation Research Company,Uranium,1.34 pCi/L,0.43 pCi/L,20 pCi/L
Montana Aviation Research Company,Fluoride,0.800 ppm,,4 ppm
Montana Aviation Research Company,Monobromoacetic acid,0.107 ppb,25 ppb,
Montana Aviation Research Company,Monochloroacetic acid,0.767 ppb,53 ppb,
Montana Aviation Research Company,Nitrate and nitrite,0.0767 ppm,0.14 ppm,10 ppm
Montana Aviation Research Company,"Radium, combined (-226 &amp; -228)",0.10 pCi/L,0.05 pCi/L,5 pCi/L
Montana Aviation Research Company,None,,,
"Nashua, Town of",Bromochloroacetic acid,4.12 ppb,0.02 ppb,
"Nashua, Town of",Bromodichloromethane,16.1 ppb,0.06 ppb,
"Nashua, Town of",Chloroform,42.2 ppb,0.4 ppb,
"Nashua, Town of",Dibromoacetic acid,0.735 ppb,0.04 ppb,
"Nashua, Town of",Dibromochloromethane,4.78 ppb,0.1 ppb,
"Nashua, Town of",Dichloroacetic acid,12.7 ppb,0.2 ppb,
"Nashua, Town of",Haloacetic acids (HAA5)†,29.7 ppb,0.1 ppb,60 ppb
"Nashua, Town of",Total trihalomethanes (TTHMs)†,63.2 ppb,0.15 ppb,80 ppb
"Nashua, Town of",Trichloroacetic acid,14.9 ppb,0.1 ppb,
"Nashua, Town of",Bromoform,0.0341 ppb,0.5 ppb,
"Nashua, Town of",Monobromoacetic acid,0.296 ppb,25 ppb,
"Nashua, Town of",Monochloroacetic acid,1.12 ppb,53 ppb,
North Valley County Water and Sewer District,Bromochloroacetic acid,4.88 ppb,0.02 ppb,
North Valley County Water and Sewer District,Bromodichloromethane,14.8 ppb,0.06 ppb,
North Valley County Water and Sewer District,Chloroform,39.3 ppb,0.4 ppb,
North Valley County Water and Sewer District,Dibromoacetic acid,0.680 ppb,0.04 ppb,
North Valley County Water and Sewer District,Dibromochloromethane,4.34 ppb,0.1 ppb,
North Valley County Water and Sewer District,Dichloroacetic acid,17.5 ppb,0.2 ppb,
North Valley County Water and Sewer District,Haloacetic acids (HAA5)†,34.8 ppb,0.1 ppb,60 ppb
North Valley County Water and Sewer District,Total trihalomethanes (TTHMs)†,58.4 ppb,0.15 ppb,80 ppb
North Valley County Water and Sewer District,Trichloroacetic acid,15.6 ppb,0.1 ppb,
North Valley County Water and Sewer District,Monobromoacetic acid,0.380 ppb,25 ppb,
North Valley County Water and Sewer District,Monochloroacetic acid,0.622 ppb,53 ppb,
North Valley County Water and Sewer District,None,,,
"Opheim, Town of",Arsenic,1.20 ppb,0.004 ppb,10 ppb
"Opheim, Town of",Nitrate and nitrite,1.67 ppm,0.14 ppm,10 ppm
"Opheim, Town of","Radium, combined (-226 &amp; -228)",1.42 pCi/L,0.05 pCi/L,5 pCi/L
"Opheim, Town of",Uranium,7.71 pCi/L,0.43 pCi/L,20 pCi/L
"Opheim, Town of",Barium,46.7 ppb,700 ppb,"2,000 ppb"
"Opheim, Town of",Chloroform,0.300 ppb,0.4 ppb,
"Opheim, Town of",Fluoride,1.96 ppm,,4 ppm
"Opheim, Town of",Manganese,18.0 ppb,100 ppb,
"Opheim, Town of",Nitrite,0.160 ppm,,1 ppm
"Opheim, Town of",Selenium,1.67 ppb,30 ppb,50 ppb
"Opheim, Town of",Toluene,0.533 ppb,150 ppb,"1,000 ppb"
"Opheim, Town of",Total trihalomethanes (TTHMs)†,0.300 ppb,0.15 ppb,80 ppb
"Opheim, Town of",Xylenes (total),0.0888 ppb,"1,800 ppb","10,000 ppb"
"Opheim, Town of",None,,,
Antelope County Water and Sewer,Bromochloroacetic acid,5.51 ppb,0.02 ppb,
Antelope County Water and Sewer,Bromodichloromethane,16.7 ppb,0.06 ppb,
Antelope County Water and Sewer,Chloroform,49.9 ppb,0.4 ppb,
Antelope County Water and Sewer,Dibromoacetic acid,0.911 ppb,0.04 ppb,
Antelope County Water and Sewer,Dibromochloromethane,4.41 ppb,0.1 ppb,
Antelope County Water and Sewer,Dichloroacetic acid,18.6 ppb,0.2 ppb,
Antelope County Water and Sewer,Haloacetic acids (HAA5)†,44.7 ppb,0.1 ppb,60 ppb
Antelope County Water and Sewer,Total trihalomethanes (TTHMs)†,71.1 ppb,0.15 ppb,80 ppb
Antelope County Water and Sewer,Trichloroacetic acid,21.7 ppb,0.1 ppb,
Antelope County Water and Sewer,Bromoform,0.0347 ppb,0.5 ppb,
Antelope County Water and Sewer,Manganese*,22.0 ppb,100 ppb,
Antelope County Water and Sewer,Monobromoacetic acid,1.48 ppb,25 ppb,
Antelope County Water and Sewer,Monochloroacetic acid,1.90 ppb,53 ppb,
"Medicine Lake, Town of",Bromochloroacetic acid,5.86 ppb,0.02 ppb,
"Medicine Lake, Town of",Bromodichloromethane,14.9 ppb,0.06 ppb,
"Medicine Lake, Town of",Chloroform,39.9 ppb,0.4 ppb,
"Medicine Lake, Town of",Dibromoacetic acid,0.924 ppb,0.04 ppb,
"Medicine Lake, Town of",Dibromochloromethane,4.18 ppb,0.1 ppb,
"Medicine Lake, Town of",Dichloroacetic acid,17.6 ppb,0.2 ppb,
"Medicine Lake, Town of",Haloacetic acids (HAA5)†,39.4 ppb,0.1 ppb,60 ppb
"Medicine Lake, Town of",Total trihalomethanes (TTHMs)†,59.1 ppb,0.15 ppb,80 ppb
"Medicine Lake, Town of",Trichloroacetic acid,19.0 ppb,0.1 ppb,
"Medicine Lake, Town of",Manganese*,22.0 ppb,100 ppb,
"Medicine Lake, Town of",Monobromoacetic acid,0.231 ppb,25 ppb,
"Medicine Lake, Town of",Monochloroacetic acid,1.51 ppb,53 ppb,
"Medicine Lake, Town of",None,,,
Outlook County Sewer and Water,Arsenic,2.50 ppb,0.004 ppb,10 ppb
Outlook County Sewer and Water,Nitrate and nitrite,0.383 ppm,0.14 ppm,10 ppm
Outlook County Sewer and Water,"Radium, combined (-226 &amp; -228)",1.30 pCi/L,0.05 pCi/L,5 pCi/L
Outlook County Sewer and Water,Fluoride,0.400 ppm,,4 ppm
Outlook County Sewer and Water,None,,,
Plentywood Water Department,Bromochloroacetic acid,3.68 ppb,0.02 ppb,
Plentywood Water Department,Bromodichloromethane,9.91 ppb,0.06 ppb,
Plentywood Water Department,Chloroform,14.7 ppb,0.4 ppb,
Plentywood Water Department,Dibromoacetic acid,0.913 ppb,0.04 ppb,
Plentywood Water Department,Dibromochloromethane,3.46 ppb,0.1 ppb,
Plentywood Water Department,Dichloroacetic acid,8.49 ppb,0.2 ppb,
Plentywood Water Department,Haloacetic acids (HAA5)†,17.1 ppb,0.1 ppb,60 ppb
Plentywood Water Department,Total trihalomethanes (TTHMs)†,28.3 ppb,0.15 ppb,80 ppb
Plentywood Water Department,Trichloroacetic acid,7.04 ppb,0.1 ppb,
Plentywood Water Department,Manganese*,22.0 ppb,100 ppb,
Plentywood Water Department,Monobromoacetic acid,0.0800 ppb,25 ppb,
Plentywood Water Department,Monochloroacetic acid,0.500 ppb,53 ppb,
Plentywood Water Department,None,,,
"Westby, Town of",Arsenic,17.6 ppb,0.004 ppb,10 ppb
"Westby, Town of",Bromodichloromethane,0.193 ppb,0.06 ppb,
"Westby, Town of",Nitrate and nitrite,0.956 ppm,0.14 ppm,10 ppm
"Westby, Town of","Radium, combined (-226 &amp; -228)",0.30 pCi/L,0.05 pCi/L,5 pCi/L
"Westby, Town of",Total trihalomethanes (TTHMs)†,0.625 ppb,0.15 ppb,80 ppb
"Westby, Town of",Uranium,11.12 pCi/L,0.43 pCi/L,20 pCi/L
"Westby, Town of",Chloroform,0.300 ppb,0.4 ppb,
"Westby, Town of",Dalapon,2.15 ppb,,200 ppb
"Westby, Town of",Fluoride,0.267 ppm,,4 ppm
"Westby, Town of",Selenium,1.67 ppb,30 ppb,50 ppb
"Westby, Town of",None,,,
"Fairview, Town of",Bromochloroacetic acid,2.60 ppb,0.02 ppb,
"Fairview, Town of",Bromodichloromethane,8.25 ppb,0.06 ppb,
"Fairview, Town of",Chloroform,20.7 ppb,0.4 ppb,
"Fairview, Town of",Dibromoacetic acid,0.505 ppb,0.04 ppb,
"Fairview, Town of",Dibromochloromethane,1.95 ppb,0.1 ppb,
"Fairview, Town of",Dichloroacetic acid,8.55 ppb,0.2 ppb,
"Fairview, Town of",Haloacetic acids (HAA5)†,20.7 ppb,0.1 ppb,60 ppb
"Fairview, Town of",Total trihalomethanes (TTHMs)†,31.0 ppb,0.15 ppb,80 ppb
"Fairview, Town of",Trichloroacetic acid,11.2 ppb,0.1 ppb,
"Fairview, Town of",Manganese,5.49 ppb,100 ppb,
"Fairview, Town of",Monobromoacetic acid,0.107 ppb,25 ppb,
"Fairview, Town of",Monochloroacetic acid,0.392 ppb,53 ppb,
"Fairview, Town of",Nitrate and nitrite,0.0143 ppm,0.14 ppm,10 ppm
"Fairview, Town of",None,,,
Lambert Sewer and Water Association,Bromochloroacetic acid,0.435 ppb,0.02 ppb,
Lambert Sewer and Water Association,Bromodichloromethane,0.376 ppb,0.06 ppb,
Lambert Sewer and Water Association,Dibromoacetic acid,0.800 ppb,0.04 ppb,
Lambert Sewer and Water Association,Dibromochloromethane,0.316 ppb,0.1 ppb,
Lambert Sewer and Water Association,Dichloroacetic acid,1.15 ppb,0.2 ppb,
Lambert Sewer and Water Association,Haloacetic acids (HAA5)†,2.15 ppb,0.1 ppb,60 ppb
Lambert Sewer and Water Association,Total trihalomethanes (TTHMs)†,1.89 ppb,0.15 ppb,80 ppb
Lambert Sewer and Water Association,Barium,70.0 ppb,700 ppb,"2,000 ppb"
Lambert Sewer and Water Association,Bromoform,0.262 ppb,0.5 ppb,
Lambert Sewer and Water Association,Chloroform,0.744 ppb,0.4 ppb,
Lambert Sewer and Water Association,Fluoride,3.03 ppm,,4 ppm
Lambert Sewer and Water Association,Nitrate and nitrite,0.0233 ppm,0.14 ppm,10 ppm
Lambert Sewer and Water Association,None,,,
Mount Pleasant Public Water System,Bromodichloromethane,1.63 ppb,0.06 ppb,
Mount Pleasant Public Water System,Bromoform,11.1 ppb,0.5 ppb,
Mount Pleasant Public Water System,Dibromoacetic acid,4.86 ppb,0.04 ppb,
Mount Pleasant Public Water System,Dibromochloromethane,6.47 ppb,0.1 ppb,
Mount Pleasant Public Water System,Haloacetic acids (HAA5)†,2.68 ppb,0.1 ppb,60 ppb
Mount Pleasant Public Water System,Nitrate,0.752 ppm,0.14 ppm,10 ppm
Mount Pleasant Public Water System,Nitrate and nitrite,0.751 ppm,0.14 ppm,10 ppm
Mount Pleasant Public Water System,Total trihalomethanes (TTHMs)†,19.4 ppb,0.15 ppb,80 ppb
Mount Pleasant Public Water System,Chloroform,0.246 ppb,0.4 ppb,
Mount Pleasant Public Water System,Monobromoacetic acid,0.218 ppb,25 ppb,
Mount Pleasant Public Water System,None,,,
Richland County Valley View Wua,Haloacetic acids (HAA5)†,0.680 ppb,0.1 ppb,60 ppb
Richland County Valley View Wua,Trichloroacetic acid,0.300 ppb,0.1 ppb,
Richland County Valley View Wua,Barium,105.0 ppb,700 ppb,"2,000 ppb"
Richland County Valley View Wua,Chloroform,0.178 ppb,0.4 ppb,
Richland County Valley View Wua,Dichloroacetic acid,0.380 ppb,0.2 ppb,
Richland County Valley View Wua,Fluoride,0.407 ppm,,4 ppm
Richland County Valley View Wua,Nitrate and nitrite,0.00400 ppm,0.14 ppm,10 ppm
Richland County Valley View Wua,Total trihalomethanes (TTHMs)†,0.250 ppb,0.15 ppb,80 ppb
Richland County Valley View Wua,None,,,
"Sidney, City of",Bromochloroacetic acid,1.15 ppb,0.02 ppb,
"Sidney, City of",Bromodichloromethane,2.62 ppb,0.06 ppb,
"Sidney, City of",Bromoform,1.49 ppb,0.5 ppb,
"Sidney, City of",Chloroform,1.33 ppb,0.4 ppb,
"Sidney, City of",Dibromoacetic acid,1.29 ppb,0.04 ppb,
"Sidney, City of",Dibromochloromethane,3.42 ppb,0.1 ppb,
"Sidney, City of",Haloacetic acids (HAA5)†,1.80 ppb,0.1 ppb,60 ppb
"Sidney, City of",Nitrate and nitrite,1.18 ppm,0.14 ppm,10 ppm
"Sidney, City of",Total trihalomethanes (TTHMs)†,8.89 ppb,0.15 ppb,80 ppb
"Sidney, City of",Uranium,2.68 pCi/L,0.43 pCi/L,20 pCi/L
"Sidney, City of",Dichloroacetic acid,0.208 ppb,0.2 ppb,
"Sidney, City of",Fluoride,0.200 ppm,,4 ppm
"Sidney, City of","Radium, combined (-226 &amp; -228)",0.10 pCi/L,0.05 pCi/L,5 pCi/L
"Sidney, City of",Trichloroacetic acid,0.134 ppb,0.1 ppb,
"Sidney, City of",None,,,
"Circle, Town of",Bromoform,11.1 ppb,0.5 ppb,
"Circle, Town of",Dibromoacetic acid,2.49 ppb,0.04 ppb,
"Circle, Town of",Dibromochloromethane,1.79 ppb,0.1 ppb,
"Circle, Town of",Haloacetic acids (HAA5)†,2.49 ppb,0.1 ppb,60 ppb
"Circle, Town of","Radium, combined (-226 &amp; -228)",1.30 pCi/L,0.05 pCi/L,5 pCi/L
"Circle, Town of",Total trihalomethanes (TTHMs)†,13.4 ppb,0.15 ppb,80 ppb
"Circle, Town of",Bromodichloromethane,0.112 ppb,0.06 ppb,
"Circle, Town of",Fluoride,1.30 ppm,,4 ppm
"Circle, Town of",Nitrate and nitrite,0.0183 ppm,0.14 ppm,10 ppm
"Circle, Town of",None,,,
Dry Redwater Regional Water Authority,Bromochloroacetic acid*,1.15 ppb,0.02 ppb,
Dry Redwater Regional Water Authority,Bromodichloromethane*,2.62 ppb,0.06 ppb,
Dry Redwater Regional Water Authority,Bromoform*,1.49 ppb,0.5 ppb,
Dry Redwater Regional Water Authority,Chloroform*,1.33 ppb,0.4 ppb,
Dry Redwater Regional Water Authority,Dibromoacetic acid*,1.29 ppb,0.04 ppb,
Dry Redwater Regional Water Authority,Dibromochloromethane*,3.42 ppb,0.1 ppb,
Dry Redwater Regional Water Authority,Haloacetic acids (HAA5)*†,1.80 ppb,0.1 ppb,60 ppb
Dry Redwater Regional Water Authority,Nitrate and nitrite*,1.18 ppm,0.14 ppm,10 ppm
Dry Redwater Regional Water Authority,Total trihalomethanes (TTHMs)*†,8.89 ppb,0.15 ppb,80 ppb
Dry Redwater Regional Water Authority,Uranium*,2.68 pCi/L,0.43 pCi/L,20 pCi/L
Dry Redwater Regional Water Authority,Dichloroacetic acid*,0.208 ppb,0.2 ppb,
Dry Redwater Regional Water Authority,Fluoride*,0.200 ppm,,4 ppm
Dry Redwater Regional Water Authority,"Radium, combined (-226 &amp; -228)*",0.10 pCi/L,0.05 pCi/L,5 pCi/L
Dry Redwater Regional Water Authority,Trichloroacetic acid*,0.134 ppb,0.1 ppb,
Prairie Community Hospital,Bromochloroacetic acid,3.28 ppb,0.02 ppb,
Prairie Community Hospital,Bromodichloromethane,6.07 ppb,0.06 ppb,
Prairie Community Hospital,Bromoform,31.4 ppb,0.5 ppb,
Prairie Community Hospital,Chloroform,2.82 ppb,0.4 ppb,
Prairie Community Hospital,Dibromoacetic acid,9.40 ppb,0.04 ppb,
Prairie Community Hospital,Dibromochloromethane,18.0 ppb,0.1 ppb,
Prairie Community Hospital,Dichloroacetic acid,1.35 ppb,0.2 ppb,
Prairie Community Hospital,Haloacetic acids (HAA5)†,12.2 ppb,0.1 ppb,60 ppb
Prairie Community Hospital,Total trihalomethanes (TTHMs)†,58.5 ppb,0.15 ppb,80 ppb
Prairie Community Hospital,Trichloroacetic acid,0.850 ppb,0.1 ppb,
Prairie Community Hospital,Fluoride,2.30 ppm,,4 ppm
Prairie Community Hospital,Manganese,6.00 ppb,100 ppb,
Prairie Community Hospital,Monobromoacetic acid,0.526 ppb,25 ppb,
Prairie Community Hospital,Nitrate and nitrite,0.0700 ppm,0.14 ppm,10 ppm
Prairie Community Hospital,None,,,
"Alexander, City of",Arsenic,4.15 ppb,0.004 ppb,10 ppb
"Alexander, City of",Bromodichloromethane,2.48 ppb,0.06 ppb,
"Alexander, City of",Bromoform,18.6 ppb,0.5 ppb,
"Alexander, City of",Dibromoacetic acid,5.03 ppb,0.04 ppb,
"Alexander, City of",Dibromochloromethane,9.47 ppb,0.1 ppb,
"Alexander, City of",Dichloroacetic acid,0.767 ppb,0.2 ppb,
"Alexander, City of",Haloacetic acids (HAA5)†,7.67 ppb,0.1 ppb,60 ppb
"Alexander, City of",Nitrate,2.82 ppm,0.14 ppm,10 ppm
"Alexander, City of",Total trihalomethanes (TTHMs)†,31.3 ppb,0.15 ppb,80 ppb
"Alexander, City of",Barium,47.5 ppb,700 ppb,"2,000 ppb"
"Alexander, City of",Chloroform,0.577 ppb,0.4 ppb,
"Alexander, City of",Chromium (total),3.10 ppb,,100 ppb
"Alexander, City of",Fluoride,0.375 ppm,,4 ppm
"Alexander, City of",Manganese,46.6 ppb,100 ppb,
"Alexander, City of",Monobromoacetic acid,1.13 ppb,25 ppb,
"Alexander, City of",Monochloroacetic acid,0.767 ppb,53 ppb,
"Alexander, City of","Radium, combined (-226 &amp; -228)",0.10 pCi/L,0.05 pCi/L,5 pCi/L
"Alexander, City of",Selenium,12.8 ppb,30 ppb,50 ppb
"Alexander, City of",None,,,
Arnegard Diamond Estates,Arsenic,0.720 ppb,0.004 ppb,10 ppb
Arnegard Diamond Estates,Nitrate,1.17 ppm,0.14 ppm,10 ppm
Arnegard Diamond Estates,Nitrate and nitrite,1.20 ppm,0.14 ppm,10 ppm
Arnegard Diamond Estates,"Radium, combined (-226 &amp; -228)",1.02 pCi/L,0.05 pCi/L,5 pCi/L
