Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Kirksville,Haloacetic acids (HAA9)†,34.6 ppb,0.06 ppb,
Kirksville,Total trihalomethanes (TTHMs)†,37.1 ppb,0.15 ppb,80 ppb
Kirksville,Trichloroacetic acid,7.24 ppb,0.1 ppb,
Kirksville,Aluminum,109.2 ppb,600 ppb,
Kirksville,Barium,54.2 ppb,700 ppb,"2,000 ppb"
Kirksville,Chlorate,97.7 ppb,210 ppb,
Kirksville,Chromium (total),0.156 ppb,,100 ppb
Kirksville,Fluoride,0.792 ppm,,4 ppm
Kirksville,Manganese,4.89 ppb,100 ppb,
Kirksville,Molybdenum,2.00 ppb,40 ppb,
Kirksville,Monobromoacetic acid,1.32 ppb,25 ppb,
Kirksville,Monochloroacetic acid,0.0984 ppb,53 ppb,
Kirksville,Nitrate and nitrite,0.138 ppm,0.14 ppm,10 ppm
Kirksville,Strontium,26.1 ppb,"1,500 ppb",
Kirksville,Vanadium,0.392 ppb,21 ppb,
Kirksville,None,,,
Novinger PWS,Bromochloroacetic acid,4.91 ppb,0.02 ppb,
Novinger PWS,Bromodichloroacetic acid,1.71 ppb,0.04 ppb,
Novinger PWS,Bromodichloromethane,7.13 ppb,0.06 ppb,
Novinger PWS,Chloroform,33.9 ppb,0.4 ppb,
Novinger PWS,Dibromochloromethane,1.30 ppb,0.1 ppb,
Novinger PWS,Dichloroacetic acid,20.2 ppb,0.2 ppb,
Novinger PWS,Haloacetic acids (HAA5)†,30.5 ppb,0.1 ppb,60 ppb
Novinger PWS,Haloacetic acids (HAA9)*†,38.3 ppb,0.06 ppb,
Novinger PWS,Total trihalomethanes (TTHMs)†,42.4 ppb,0.15 ppb,80 ppb
Novinger PWS,Trichloroacetic acid,8.44 ppb,0.1 ppb,
Novinger PWS,Dibromoacetic acid*,0.0645 ppb,0.04 ppb,
Novinger PWS,Manganese*,2.09 ppb,100 ppb,
Novinger PWS,Monobromoacetic acid,2.28 ppb,25 ppb,
Novinger PWS,None,,,
Clark PWS,Dichloroacetic acid,0.830 ppb,0.2 ppb,
Clark PWS,"Radium, combined (-226 &amp; -228)*",1.63 pCi/L,0.05 pCi/L,5 pCi/L
Clark PWS,Barium*,19.9 ppb,700 ppb,"2,000 ppb"
Clark PWS,Fluoride*,1.37 ppm,,4 ppm
Clark PWS,Manganese*,2.43 ppb,100 ppb,
Clark PWS,Nitrate and nitrite*,0.000708 ppm,0.14 ppm,10 ppm
Clark PWS,None,,,
Higbee PWS,Bromochloroacetic acid,3.35 ppb,0.02 ppb,
Higbee PWS,Bromodichloroacetic acid,2.40 ppb,0.04 ppb,
Higbee PWS,Bromodichloromethane,9.21 ppb,0.06 ppb,
Higbee PWS,Chlorodibromoacetic acid,0.139 ppb,0.02 ppb,
Higbee PWS,Chloroform,46.2 ppb,0.4 ppb,
Higbee PWS,Dibromoacetic acid,0.160 ppb,0.04 ppb,
Higbee PWS,Dibromochloromethane,1.41 ppb,0.1 ppb,
Higbee PWS,Dichloroacetic acid,20.1 ppb,0.2 ppb,
Higbee PWS,Haloacetic acids (HAA5)†,31.1 ppb,0.1 ppb,60 ppb
Higbee PWS,Total trihalomethanes (TTHMs)†,56.8 ppb,0.15 ppb,80 ppb
Higbee PWS,Tribromoacetic acid,0.183 ppb,0.04 ppb,
Higbee PWS,Trichloroacetic acid,10.2 ppb,0.1 ppb,
Higbee PWS,Monobromoacetic acid,1.17 ppb,25 ppb,
Higbee PWS,Monochloroacetic acid,0.172 ppb,53 ppb,
Higbee PWS,None,,,
Huntsville PWS,Atrazine*,0.378 ppb,0.1 ppb,3 ppb
Huntsville PWS,Bromochloroacetic acid,3.99 ppb,0.02 ppb,
Huntsville PWS,Bromodichloroacetic acid,3.00 ppb,0.04 ppb,
Huntsville PWS,Bromodichloromethane,8.79 ppb,0.06 ppb,
Huntsville PWS,Chloroform,39.2 ppb,0.4 ppb,
Huntsville PWS,Dibromochloromethane,1.28 ppb,0.1 ppb,
Huntsville PWS,Dichloroacetic acid,20.3 ppb,0.2 ppb,
Huntsville PWS,Haloacetic acids (HAA5)†,34.2 ppb,0.1 ppb,60 ppb
Huntsville PWS,Nitrate and nitrite*,0.768 ppm,0.14 ppm,10 ppm
Huntsville PWS,Total trihalomethanes (TTHMs)†,49.3 ppb,0.15 ppb,80 ppb
Huntsville PWS,Trichloroacetic acid,11.1 ppb,0.1 ppb,
Huntsville PWS,Alachlor (Lasso)*,0.0200 ppb,,2 ppb
Huntsville PWS,Aluminum*,2.63 ppb,600 ppb,
Huntsville PWS,Barium*,45.7 ppb,700 ppb,"2,000 ppb"
Huntsville PWS,Chlorodibromoacetic acid,0.0357 ppb,0.02 ppb,
Huntsville PWS,Chromium (total)*,1.43 ppb,,100 ppb
Huntsville PWS,Fluoride*,0.130 ppm,,4 ppm
Huntsville PWS,Manganese*,0.658 ppb,100 ppb,
Huntsville PWS,Metolachlor*,0.225 ppb,,
Huntsville PWS,Monobromoacetic acid,2.75 ppb,25 ppb,
Huntsville PWS,Monochloroacetic acid,0.554 ppb,53 ppb,
Huntsville PWS,p-Dichlorobenzene*,0.499 ppb,6 ppb,75 ppb
Huntsville PWS,Simazine*,0.0213 ppb,0.1 ppb,4 ppb
Huntsville PWS,Toluene*,0.0520 ppb,150 ppb,"1,000 ppb"
Huntsville PWS,None,,,
Moberly,Arsenic,0.170 ppb,0.004 ppb,10 ppb
Moberly,Bromochloroacetic acid,3.81 ppb,0.02 ppb,
Moberly,Bromodichloroacetic acid,3.41 ppb,0.04 ppb,
Moberly,Bromodichloromethane,10.9 ppb,0.06 ppb,
Moberly,Chlorodibromoacetic acid,0.134 ppb,0.02 ppb,
Moberly,Chloroform,41.4 ppb,0.4 ppb,
Moberly,Chromium (hexavalent),0.199 ppb,0.02 ppb,
Moberly,Dibromochloromethane,2.23 ppb,0.1 ppb,
Moberly,Dichloroacetic acid,14.7 ppb,0.2 ppb,
Moberly,Haloacetic acids (HAA5)†,27.5 ppb,0.1 ppb,60 ppb
Moberly,Haloacetic acids (HAA9)†,39.1 ppb,0.06 ppb,
Moberly,Nitrate and nitrite,0.342 ppm,0.14 ppm,10 ppm
Moberly,Total trihalomethanes (TTHMs)†,54.5 ppb,0.15 ppb,80 ppb
Moberly,Trichloroacetic acid,11.5 ppb,0.1 ppb,
Moberly,Aluminum,128.3 ppb,600 ppb,
Moberly,Atrazine,0.137 ppb,0.1 ppb,3 ppb
Moberly,Barium,64.7 ppb,700 ppb,"2,000 ppb"
Moberly,Chromium (total),0.353 ppb,,100 ppb
Moberly,Dibromoacetic acid,0.0664 ppb,0.04 ppb,
Moberly,Fluoride,0.682 ppm,,4 ppm
Moberly,Manganese,0.904 ppb,100 ppb,
Moberly,Metolachlor,0.0127 ppb,,
Moberly,Molybdenum,1.02 ppb,40 ppb,
Moberly,Monobromoacetic acid,1.42 ppb,25 ppb,
Moberly,Monochloroacetic acid,0.346 ppb,53 ppb,
Moberly,Strontium,0.114 ppb,"1,500 ppb",
Moberly,Vanadium,0.305 ppb,21 ppb,
Moberly,None,,,
Thomas Hill PWSD 1,Atrazine*,0.378 ppb,0.1 ppb,3 ppb
Thomas Hill PWSD 1,Bromochloroacetic acid,4.45 ppb,0.02 ppb,
Thomas Hill PWSD 1,Bromodichloroacetic acid,3.11 ppb,0.04 ppb,
Thomas Hill PWSD 1,Bromodichloromethane,9.01 ppb,0.06 ppb,
Thomas Hill PWSD 1,Chlorodibromoacetic acid,0.182 ppb,0.02 ppb,
Thomas Hill PWSD 1,Chloroform,39.2 ppb,0.4 ppb,
Thomas Hill PWSD 1,Dibromoacetic acid,0.108 ppb,0.04 ppb,
Thomas Hill PWSD 1,Dibromochloromethane,1.33 ppb,0.1 ppb,
Thomas Hill PWSD 1,Dichloroacetic acid,22.2 ppb,0.2 ppb,
Thomas Hill PWSD 1,Haloacetic acids (HAA5)†,35.3 ppb,0.1 ppb,60 ppb
Thomas Hill PWSD 1,Nitrate and nitrite*,0.768 ppm,0.14 ppm,10 ppm
Thomas Hill PWSD 1,Total trihalomethanes (TTHMs)†,49.6 ppb,0.15 ppb,80 ppb
Thomas Hill PWSD 1,Tribromoacetic acid,0.134 ppb,0.04 ppb,
Thomas Hill PWSD 1,Trichloroacetic acid,10.9 ppb,0.1 ppb,
Thomas Hill PWSD 1,Alachlor (Lasso)*,0.0200 ppb,,2 ppb
Thomas Hill PWSD 1,Aluminum*,2.63 ppb,600 ppb,
Thomas Hill PWSD 1,Barium*,45.7 ppb,700 ppb,"2,000 ppb"
Thomas Hill PWSD 1,Chromium (total)*,1.43 ppb,,100 ppb
Thomas Hill PWSD 1,Fluoride*,0.130 ppm,,4 ppm
Thomas Hill PWSD 1,Manganese*,0.658 ppb,100 ppb,
Thomas Hill PWSD 1,Metolachlor*,0.225 ppb,,
Thomas Hill PWSD 1,Monobromoacetic acid,2.14 ppb,25 ppb,
Thomas Hill PWSD 1,p-Dichlorobenzene*,0.499 ppb,6 ppb,75 ppb
Thomas Hill PWSD 1,Simazine*,0.0213 ppb,0.1 ppb,4 ppb
Thomas Hill PWSD 1,Toluene*,0.0520 ppb,150 ppb,"1,000 ppb"
Thomas Hill PWSD 1,None,,,
Downing PWS,Bromochloroacetic acid,4.34 ppb,0.02 ppb,
Downing PWS,Bromodichloroacetic acid,2.82 ppb,0.04 ppb,
Downing PWS,Bromodichloromethane,9.71 ppb,0.06 ppb,
Downing PWS,Chlorodibromoacetic acid*,0.582 ppb,0.02 ppb,
Downing PWS,Chloroform,45.1 ppb,0.4 ppb,
Downing PWS,Dibromochloromethane,2.05 ppb,0.1 ppb,
Downing PWS,Dichloroacetic acid,20.1 ppb,0.2 ppb,
Downing PWS,Haloacetic acids (HAA5)†,30.8 ppb,0.1 ppb,60 ppb
Downing PWS,Total trihalomethanes (TTHMs)†,56.9 ppb,0.15 ppb,80 ppb
Downing PWS,Trichloroacetic acid,9.79 ppb,0.1 ppb,
Downing PWS,Dibromoacetic acid*,0.0563 ppb,0.04 ppb,
Downing PWS,Monobromoacetic acid,0.865 ppb,25 ppb,
Downing PWS,None,,,
Glenwood PWS,Bromochloroacetic acid,4.01 ppb,0.02 ppb,
Glenwood PWS,Bromodichloroacetic acid,2.62 ppb,0.04 ppb,
Glenwood PWS,Bromodichloromethane,11.1 ppb,0.06 ppb,
Glenwood PWS,Chlorodibromoacetic acid,0.290 ppb,0.02 ppb,
Glenwood PWS,Chloroform,38.0 ppb,0.4 ppb,
Glenwood PWS,Dibromochloromethane,4.46 ppb,0.1 ppb,
Glenwood PWS,Dichloroacetic acid,16.7 ppb,0.2 ppb,
Glenwood PWS,Haloacetic acids (HAA5)†,25.2 ppb,0.1 ppb,60 ppb
Glenwood PWS,Total trihalomethanes (TTHMs)†,54.0 ppb,0.15 ppb,80 ppb
Glenwood PWS,Trichloroacetic acid,7.23 ppb,0.1 ppb,
Glenwood PWS,Bromoform,0.410 ppb,0.5 ppb,
Glenwood PWS,Dibromoacetic acid*,0.0442 ppb,0.04 ppb,
Glenwood PWS,Monobromoacetic acid,1.24 ppb,25 ppb,
Glenwood PWS,None,,,
Lake Thunderhead,Bromochloroacetic acid,4.36 ppb,0.02 ppb,
Lake Thunderhead,Bromodichloroacetic acid,4.32 ppb,0.04 ppb,
Lake Thunderhead,Bromodichloromethane,9.16 ppb,0.06 ppb,
Lake Thunderhead,Chlorodibromoacetic acid,0.0710 ppb,0.02 ppb,
Lake Thunderhead,Chloroform,60.5 ppb,0.4 ppb,
Lake Thunderhead,Dibromoacetic acid,0.106 ppb,0.04 ppb,
Lake Thunderhead,Dibromochloromethane,1.18 ppb,0.1 ppb,
Lake Thunderhead,Dichloroacetic acid,27.2 ppb,0.2 ppb,
Lake Thunderhead,Haloacetic acids (HAA5)†,52.3 ppb,0.1 ppb,60 ppb
Lake Thunderhead,Haloacetic acids (HAA9)*†,28.4 ppb,0.06 ppb,
Lake Thunderhead,Total trihalomethanes (TTHMs)†,70.8 ppb,0.15 ppb,80 ppb
Lake Thunderhead,Trichloroacetic acid,22.6 ppb,0.1 ppb,
Lake Thunderhead,Manganese*,2.97 ppb,100 ppb,
Lake Thunderhead,Monobromoacetic acid,2.47 ppb,25 ppb,
Lake Thunderhead,Monochloroacetic acid,0.795 ppb,53 ppb,
Lake Thunderhead,None,,,
Lancaster PWS,Atrazine*,0.260 ppb,0.1 ppb,3 ppb
Lancaster PWS,Bromochloroacetic acid,3.30 ppb,0.02 ppb,
Lancaster PWS,Bromodichloroacetic acid,2.60 ppb,0.04 ppb,
Lancaster PWS,Bromodichloromethane,8.49 ppb,0.06 ppb,
Lancaster PWS,Chlorodibromoacetic acid,0.325 ppb,0.02 ppb,
Lancaster PWS,Chloroform,37.5 ppb,0.4 ppb,
Lancaster PWS,Dibromochloromethane,1.60 ppb,0.1 ppb,
Lancaster PWS,Dichloroacetic acid,15.3 ppb,0.2 ppb,
Lancaster PWS,Haloacetic acids (HAA5)†,24.5 ppb,0.1 ppb,60 ppb
Lancaster PWS,Haloacetic acids (HAA9)*†,23.7 ppb,0.06 ppb,
Lancaster PWS,Nitrate*,0.460 ppm,0.14 ppm,10 ppm
Lancaster PWS,Total trihalomethanes (TTHMs)†,47.6 ppb,0.15 ppb,80 ppb
Lancaster PWS,Trichloroacetic acid,8.47 ppb,0.1 ppb,
Lancaster PWS,Barium*,50.0 ppb,700 ppb,"2,000 ppb"
Lancaster PWS,Chlorate*,80.4 ppb,210 ppb,
Lancaster PWS,Chromium (hexavalent)*,0.0150 ppb,0.02 ppb,
Lancaster PWS,Dibromoacetic acid,0.0442 ppb,0.04 ppb,
Lancaster PWS,Fluoride*,0.470 ppm,,4 ppm
Lancaster PWS,Manganese*,8.50 ppb,100 ppb,
Lancaster PWS,Metolachlor*,0.167 ppb,,
Lancaster PWS,Molybdenum*,1.68 ppb,40 ppb,
Lancaster PWS,Monobromoacetic acid,0.796 ppb,25 ppb,
Lancaster PWS,Monochloroacetic acid*,0.260 ppb,53 ppb,
Lancaster PWS,Simazine*,0.0400 ppb,0.1 ppb,4 ppb
Lancaster PWS,Strontium*,0.110 ppb,"1,500 ppb",
Lancaster PWS,Vanadium*,0.363 ppb,21 ppb,
Lancaster PWS,Xylenes (total)*,0.470 ppb,"1,800 ppb","10,000 ppb"
Lancaster PWS,None,,,
Putnam County Public Water Supply District 1,Bromochloroacetic acid,2.86 ppb,0.02 ppb,
Putnam County Public Water Supply District 1,Bromodichloroacetic acid,3.07 ppb,0.04 ppb,
Putnam County Public Water Supply District 1,Bromodichloromethane,8.87 ppb,0.06 ppb,
Putnam County Public Water Supply District 1,Chlorodibromoacetic acid,0.266 ppb,0.02 ppb,
Putnam County Public Water Supply District 1,Chloroform,53.7 ppb,0.4 ppb,
Putnam County Public Water Supply District 1,Dibromochloromethane,1.30 ppb,0.1 ppb,
Putnam County Public Water Supply District 1,Dichloroacetic acid,17.5 ppb,0.2 ppb,
Putnam County Public Water Supply District 1,Haloacetic acids (HAA5)†,31.9 ppb,0.1 ppb,60 ppb
Putnam County Public Water Supply District 1,Haloacetic acids (HAA9)†,28.4 ppb,0.06 ppb,
Putnam County Public Water Supply District 1,Total trihalomethanes (TTHMs)†,63.9 ppb,0.15 ppb,80 ppb
Putnam County Public Water Supply District 1,Trichloroacetic acid,13.7 ppb,0.1 ppb,
Putnam County Public Water Supply District 1,Dibromoacetic acid,0.0431 ppb,0.04 ppb,
Putnam County Public Water Supply District 1,Manganese,2.97 ppb,100 ppb,
Putnam County Public Water Supply District 1,Monobromoacetic acid,0.914 ppb,25 ppb,
Putnam County Public Water Supply District 1,Monochloroacetic acid,0.596 ppb,53 ppb,
Putnam County Public Water Supply District 1,None,,,
Schuyler County Consolidated Public Water Supply District 1,Atrazine*,0.260 ppb,0.1 ppb,3 ppb
Schuyler County Consolidated Public Water Supply District 1,Bromochloroacetic acid,3.52 ppb,0.02 ppb,
Schuyler County Consolidated Public Water Supply District 1,Bromodichloroacetic acid,2.83 ppb,0.04 ppb,
Schuyler County Consolidated Public Water Supply District 1,Bromodichloromethane,8.46 ppb,0.06 ppb,
Schuyler County Consolidated Public Water Supply District 1,Chlorodibromoacetic acid,0.582 ppb,0.02 ppb,
Schuyler County Consolidated Public Water Supply District 1,Chloroform,36.7 ppb,0.4 ppb,
Schuyler County Consolidated Public Water Supply District 1,Dibromochloromethane,1.56 ppb,0.1 ppb,
Schuyler County Consolidated Public Water Supply District 1,Dichloroacetic acid,15.8 ppb,0.2 ppb,
Schuyler County Consolidated Public Water Supply District 1,Haloacetic acids (HAA5)†,26.4 ppb,0.1 ppb,60 ppb
Schuyler County Consolidated Public Water Supply District 1,Haloacetic acids (HAA9)*†,23.7 ppb,0.06 ppb,
Schuyler County Consolidated Public Water Supply District 1,Nitrate*,0.460 ppm,0.14 ppm,10 ppm
Schuyler County Consolidated Public Water Supply District 1,Total trihalomethanes (TTHMs)†,46.7 ppb,0.15 ppb,80 ppb
Schuyler County Consolidated Public Water Supply District 1,Trichloroacetic acid,9.37 ppb,0.1 ppb,
Schuyler County Consolidated Public Water Supply District 1,Barium*,50.0 ppb,700 ppb,"2,000 ppb"
Schuyler County Consolidated Public Water Supply District 1,Chlorate*,80.4 ppb,210 ppb,
Schuyler County Consolidated Public Water Supply District 1,Chromium (hexavalent)*,0.0150 ppb,0.02 ppb,
Schuyler County Consolidated Public Water Supply District 1,Dibromoacetic acid,0.0563 ppb,0.04 ppb,
Schuyler County Consolidated Public Water Supply District 1,Fluoride*,0.470 ppm,,4 ppm
Schuyler County Consolidated Public Water Supply District 1,Manganese*,8.50 ppb,100 ppb,
Schuyler County Consolidated Public Water Supply District 1,Metolachlor*,0.167 ppb,,
Schuyler County Consolidated Public Water Supply District 1,Molybdenum*,1.68 ppb,40 ppb,
Schuyler County Consolidated Public Water Supply District 1,Monobromoacetic acid,1.33 ppb,25 ppb,
Schuyler County Consolidated Public Water Supply District 1,Monochloroacetic acid*,0.260 ppb,53 ppb,
Schuyler County Consolidated Public Water Supply District 1,Simazine*,0.0400 ppb,0.1 ppb,4 ppb
Schuyler County Consolidated Public Water Supply District 1,Strontium*,0.110 ppb,"1,500 ppb",
Schuyler County Consolidated Public Water Supply District 1,Vanadium*,0.363 ppb,21 ppb,
Schuyler County Consolidated Public Water Supply District 1,Xylenes (total)*,0.470 ppb,"1,800 ppb","10,000 ppb"
Schuyler County Consolidated Public Water Supply District 1,None,,,
Unionville PWS,Bromochloroacetic acid,3.69 ppb,0.02 ppb,
Unionville PWS,Bromodichloroacetic acid,3.57 ppb,0.04 ppb,
Unionville PWS,Bromodichloromethane,7.00 ppb,0.06 ppb,
Unionville PWS,Chlorodibromoacetic acid,0.0474 ppb,0.02 ppb,
Unionville PWS,Chloroform,41.6 ppb,0.4 ppb,
Unionville PWS,Dibromochloromethane,1.01 ppb,0.1 ppb,
Unionville PWS,Dichloroacetic acid,21.3 ppb,0.2 ppb,
Unionville PWS,Haloacetic acids (HAA5)†,42.5 ppb,0.1 ppb,60 ppb
Unionville PWS,"Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
Unionville PWS,Total trihalomethanes (TTHMs)†,51.2 ppb,0.15 ppb,80 ppb
Unionville PWS,Trichloroacetic acid,18.2 ppb,0.1 ppb,
Unionville PWS,Aluminum,99.7 ppb,600 ppb,
Unionville PWS,Atrazine,0.177 ppb,0.1 ppb,3 ppb
Unionville PWS,Barium,83.4 ppb,700 ppb,"2,000 ppb"
Unionville PWS,Chromium (total),0.878 ppb,,100 ppb
Unionville PWS,Fluoride,0.787 ppm,,4 ppm
Unionville PWS,Manganese,0.665 ppb,100 ppb,
Unionville PWS,Monobromoacetic acid,2.53 ppb,25 ppb,
Unionville PWS,Monochloroacetic acid,0.435 ppb,53 ppb,
Unionville PWS,Nitrate and nitrite,0.136 ppm,0.14 ppm,10 ppm
Unionville PWS,None,,,
Green Castle PWS,Bromochloroacetic acid,4.20 ppb,0.02 ppb,
Green Castle PWS,Bromodichloroacetic acid,2.16 ppb,0.04 ppb,
Green Castle PWS,Bromodichloromethane,8.78 ppb,0.06 ppb,
Green Castle PWS,Chlorodibromoacetic acid,0.311 ppb,0.02 ppb,
Green Castle PWS,Chloroform,47.5 ppb,0.4 ppb,
Green Castle PWS,Dibromoacetic acid,0.299 ppb,0.04 ppb,
Green Castle PWS,Dibromochloromethane,2.13 ppb,0.1 ppb,
Green Castle PWS,Dichloroacetic acid,20.8 ppb,0.2 ppb,
Green Castle PWS,Haloacetic acids (HAA5)†,32.6 ppb,0.1 ppb,60 ppb
Green Castle PWS,Total trihalomethanes (TTHMs)†,58.5 ppb,0.15 ppb,80 ppb
Green Castle PWS,Trichloroacetic acid,9.39 ppb,0.1 ppb,
Green Castle PWS,Bromoform,0.0373 ppb,0.5 ppb,
Green Castle PWS,Monobromoacetic acid,2.43 ppb,25 ppb,
Green Castle PWS,Monochloroacetic acid*,0.292 ppb,53 ppb,
Green Castle PWS,None,,,
Green City PWS,Arsenic*,0.193 ppb,0.004 ppb,10 ppb
Green City PWS,Bromochloroacetic acid,4.25 ppb,0.02 ppb,
Green City PWS,Bromodichloroacetic acid,2.54 ppb,0.04 ppb,
Green City PWS,Bromodichloromethane,9.05 ppb,0.06 ppb,
Green City PWS,Chlorite*,178.4 ppb,50 ppb,"1,000 ppb"
Green City PWS,Chlorodibromoacetic acid,0.0874 ppb,0.02 ppb,
Green City PWS,Chloroform,43.6 ppb,0.4 ppb,
Green City PWS,Dibromoacetic acid,0.234 ppb,0.04 ppb,
Green City PWS,Dibromochloromethane,2.18 ppb,0.1 ppb,
Green City PWS,Dichloroacetic acid,20.7 ppb,0.2 ppb,
Green City PWS,Haloacetic acids (HAA5)†,31.7 ppb,0.1 ppb,60 ppb
Green City PWS,Nitrate and nitrite*,0.365 ppm,0.14 ppm,10 ppm
Green City PWS,"Radium, combined (-226 &amp; -228)*",1.30 pCi/L,0.05 pCi/L,5 pCi/L
Green City PWS,Total trihalomethanes (TTHMs)†,54.9 ppb,0.15 ppb,80 ppb
Green City PWS,Trichloroacetic acid,9.32 ppb,0.1 ppb,
Green City PWS,Aluminum*,38.0 ppb,600 ppb,
Green City PWS,Atrazine*,0.0438 ppb,0.1 ppb,3 ppb
Green City PWS,Barium*,46.6 ppb,700 ppb,"2,000 ppb"
Green City PWS,Bromoform,0.0372 ppb,0.5 ppb,
Green City PWS,Chromium (total)*,0.542 ppb,,100 ppb
Green City PWS,Fluoride*,0.1000 ppm,,4 ppm
Green City PWS,Manganese*,0.247 ppb,100 ppb,
Green City PWS,Monobromoacetic acid,1.58 ppb,25 ppb,
Green City PWS,Monochloroacetic acid,0.292 ppb,53 ppb,
Green City PWS,None,,,
Humphreys PWS,Bromochloroacetic acid,5.38 ppb,0.02 ppb,
Humphreys PWS,Bromodichloroacetic acid,1.91 ppb,0.04 ppb,
Humphreys PWS,Bromodichloromethane,8.75 ppb,0.06 ppb,
Humphreys PWS,Chlorodibromoacetic acid,0.0908 ppb,0.02 ppb,
Humphreys PWS,Chloroform,39.5 ppb,0.4 ppb,
Humphreys PWS,Dibromoacetic acid,0.305 ppb,0.04 ppb,
Humphreys PWS,Dibromochloromethane,2.39 ppb,0.1 ppb,
Humphreys PWS,Dichloroacetic acid,21.5 ppb,0.2 ppb,
Humphreys PWS,Haloacetic acids (HAA5)†,30.3 ppb,0.1 ppb,60 ppb
Humphreys PWS,Total trihalomethanes (TTHMs)†,50.7 ppb,0.15 ppb,80 ppb
Humphreys PWS,Tribromoacetic acid*,0.140 ppb,0.04 ppb,
Humphreys PWS,Trichloroacetic acid,8.30 ppb,0.1 ppb,
Humphreys PWS,Bromoform,0.0462 ppb,0.5 ppb,
Humphreys PWS,Monobromoacetic acid,0.915 ppb,25 ppb,
Humphreys PWS,Monochloroacetic acid*,0.145 ppb,53 ppb,
Humphreys PWS,None,,,
Milan PWS,Arsenic*,0.193 ppb,0.004 ppb,10 ppb
Milan PWS,Bromochloroacetic acid,4.84 ppb,0.02 ppb,
Milan PWS,Bromodichloroacetic acid,2.93 ppb,0.04 ppb,
Milan PWS,Bromodichloromethane,8.72 ppb,0.06 ppb,
Milan PWS,Chlorite*,178.4 ppb,50 ppb,"1,000 ppb"
Milan PWS,Chlorodibromoacetic acid,0.104 ppb,0.02 ppb,
Milan PWS,Chloroform,43.4 ppb,0.4 ppb,
Milan PWS,Dibromoacetic acid,0.233 ppb,0.04 ppb,
Milan PWS,Dibromochloromethane,2.16 ppb,0.1 ppb,
Milan PWS,Dichloroacetic acid,21.7 ppb,0.2 ppb,
Milan PWS,Haloacetic acids (HAA5)†,34.6 ppb,0.1 ppb,60 ppb
Milan PWS,Nitrate and nitrite*,0.365 ppm,0.14 ppm,10 ppm
Milan PWS,"Radium, combined (-226 &amp; -228)*",1.30 pCi/L,0.05 pCi/L,5 pCi/L
Milan PWS,Total trihalomethanes (TTHMs)†,54.3 ppb,0.15 ppb,80 ppb
Milan PWS,Trichloroacetic acid,10.4 ppb,0.1 ppb,
Milan PWS,Aluminum*,38.0 ppb,600 ppb,
Milan PWS,Atrazine*,0.0438 ppb,0.1 ppb,3 ppb
Milan PWS,Barium*,46.6 ppb,700 ppb,"2,000 ppb"
Milan PWS,Bromoform,0.0377 ppb,0.5 ppb,
Milan PWS,Chromium (total)*,0.542 ppb,,100 ppb
Milan PWS,Fluoride*,0.1000 ppm,,4 ppm
Milan PWS,Manganese*,0.247 ppb,100 ppb,
Milan PWS,Monobromoacetic acid,2.14 ppb,25 ppb,
Milan PWS,Monochloroacetic acid,0.217 ppb,53 ppb,
Milan PWS,None,,,
Newtown PWS,Bromochloroacetic acid,5.05 ppb,0.02 ppb,
Newtown PWS,Bromodichloroacetic acid,2.10 ppb,0.04 ppb,
Newtown PWS,Bromodichloromethane,8.91 ppb,0.06 ppb,
Newtown PWS,Chlorodibromoacetic acid,0.283 ppb,0.02 ppb,
Newtown PWS,Chloroform,48.0 ppb,0.4 ppb,
Newtown PWS,Dibromoacetic acid,0.432 ppb,0.04 ppb,
Newtown PWS,Dibromochloromethane,2.20 ppb,0.1 ppb,
Newtown PWS,Dichloroacetic acid,27.0 ppb,0.2 ppb,
Newtown PWS,Haloacetic acids (HAA5)†,40.1 ppb,0.1 ppb,60 ppb
Newtown PWS,Total trihalomethanes (TTHMs)†,59.2 ppb,0.15 ppb,80 ppb
Newtown PWS,Tribromoacetic acid,0.256 ppb,0.04 ppb,
Newtown PWS,Trichloroacetic acid,11.0 ppb,0.1 ppb,
Newtown PWS,Bromoform,0.0633 ppb,0.5 ppb,
Newtown PWS,Monobromoacetic acid,0.781 ppb,25 ppb,
Newtown PWS,Monochloroacetic acid,0.863 ppb,53 ppb,
North Central Mo Regional Water Commission,Arsenic,0.193 ppb,0.004 ppb,10 ppb
North Central Mo Regional Water Commission,Bromochloroacetic acid,4.40 ppb,0.02 ppb,
North Central Mo Regional Water Commission,Bromodichloroacetic acid,2.80 ppb,0.04 ppb,
North Central Mo Regional Water Commission,Bromodichloromethane,7.08 ppb,0.06 ppb,
North Central Mo Regional Water Commission,Chlorite,178.4 ppb,50 ppb,"1,000 ppb"
North Central Mo Regional Water Commission,Chloroform,31.3 ppb,0.4 ppb,
North Central Mo Regional Water Commission,Dibromoacetic acid,0.204 ppb,0.04 ppb,
North Central Mo Regional Water Commission,Dibromochloromethane,1.76 ppb,0.1 ppb,
North Central Mo Regional Water Commission,Dichloroacetic acid,17.5 ppb,0.2 ppb,
North Central Mo Regional Water Commission,Haloacetic acids (HAA5)†,28.5 ppb,0.1 ppb,60 ppb
North Central Mo Regional Water Commission,Nitrate and nitrite,0.365 ppm,0.14 ppm,10 ppm
